Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Kanupur Irrigation Project||CCE-Kanupur||Kanupur R C AND B,SE KRC AND BD-06/22-23,2022_KPRIP_81408_2,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,14-Sep-2022 10:00 AM,27-Sep-2022 11:00 AM,14-Sep-2022 10:00 AM,26-Sep-2022 05:00 PM,NA ,NA ,14-Sep-2022 10:00 AM,26-Sep-2022 05:00 PM,"4,000",0.0,Nil,Nil,No,0.0,No,fixed,,Nil,Nil,Construction of Kirtan Mandap and changing Rooms at R and R colony Angulia for the DPs of village Chamakpur under KIP,Construction of Kirtan Mandap and changing Rooms at R and R colony Angulia for the DPs of village Chamakpur under KIP,Please refer tender documents ,NA ,"8,94,154",Civil Works - Buildings,NA ,Tender,90.0,180.0,SE KANUPUR REH. C AND B DIVISION BASUDEVPUR,758047.0,NA ,NA ,NA ,O/o the SE Kanupur RC and B Division Basudevpur,No ,No,SE KANUPUR REH. C AND B DIVISION BASUDEVPUR,"O/o the superintending Engineer kanupur Rehabilitation camps and Building Division Basudevpur,Dist-Keonjhar",1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,GSTIN,PAN,BSD,NRC,AFFIDAVIT,LABOUR UNDERTAKING AND OTHER DOCUMENTS AS PER THE DTCN",AOC,26-Feb-2026,"INR 760,120",180.0,Ajay Kumar Nayak,26-Feb-2026 04:37 PM,aockirtan.pdf (468.00 KB),Superintending Engineer,Internal,,Ajay Kumar Nayak,26-Feb-2026 04:32 PM,finsummary_410512.pdf (382.87 KB),Finance,All the documents of 5 nos of bidder are downloaded and taken for evaluation,Abinash Jena,27-Sep-2022 11:27 PM,,BOQ Comparative Chart,1,1939749,ASHUTOSH SETHI,26-Sep-2022 03:39 PM,Rejected-AOC,looser of the lottery,26-Feb-2026 04:37 PM,1.0,1938619.0,JAGANNATH OJHA,INR,"760,120",Kanupur Irrigation Project||CCE-Kanupur||Kanupur R C AND B,2022_KPRIP_81408_2,SE KRC AND BD-06/22-23,Construction of Kirtan Mandap and changing Rooms at R and R colony Angulia for the DPs of village Chamakpur under KIP,Superintending Engineer,Internal,,Ajay Kumar Nayak,26-Feb-2026 04:27 PM,techsummary_410512.pdf (467.47 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,2,1938619,JAGANNATH OJHA,24-Sep-2022 11:51 AM,Accepted-AOC,Winner of the lottery,26-Feb-2026 04:37 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,1936261,MADHUSUDAN JENA,19-Sep-2022 03:41 PM,Rejected-AOC,looser of the lottery,26-Feb-2026 04:37 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,1936796,SUNITA LENKA,21-Sep-2022 10:43 AM,Rejected-AOC,looser of the lottery,26-Feb-2026 04:37 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,1939904,TRILOCHAN MAHANTA,26-Sep-2022 04:41 PM,Rejected-AOC,looser of the lottery,26-Feb-2026 04:37 PM,,,,,,,,,,,,,,,,AOC
