Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,tender opened,Debashis Mandal,18-Dec-2025 12:08 PM,,BOQ Comparative Chart,1.0,3305417.0,LAXMI NARAYAN BISSOI,INR,"423,114",CE RW I||RWCIRCLE-SUNABEDA||RW Division Jeypore,2025_CERWI_122906_1,Online-05/2025-26,S/R to 6Nos F type quarter P.S Building at Kundra for the year 2025-26,EE,Internal,,Jelin Sheela Kerkatta,06-Feb-2026 12:06 PM,finsummary_570862.pdf (1185.73 KB),EE,Internal,,Jelin Sheela Kerkatta,06-Feb-2026 12:00 PM,techsummary_570862.pdf (1185.73 KB),06-Feb-2026,"INR 423,114",30.0,Jelin Sheela Kerkatta,06-Feb-2026 12:08 PM,wocs6nosFtypePSbkdgKundra.pdf (1186.00 KB),1,3305455,AKASH BISSOI,16-Dec-2025 03:17 AM,Rejected-Finance,7,06-Feb-2026 12:06 PM,AOC,CE RW I||RWCIRCLE-SUNABEDA||RW Division Jeypore,Online-05/2025-26,2025_CERWI_122906_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,10-Dec-2025 12:00 PM,17-Dec-2025 10:00 AM,10-Dec-2025 12:00 PM,16-Dec-2025 05:00 PM,10-Dec-2025 12:00 PM ,15-Dec-2025 01:30 PM ,10-Dec-2025 12:00 PM,16-Dec-2025 05:00 PM,Divisional Officer,"RURAL WORKS DIVISION, JEYPORE",1.0,Fee/PreQual/Technical/Finance,.pdf,"DTCN, TCN, LICENCE, AFFIDAVIT, GSTIN, PAN, BID COST EMD, NO RELATION CERTIFICATE ETC.","4,977",Yes,fixed,,Nil,Nil,"2,000",0.0,Nil,Nil,No,1.0,ICICI BANK,S/R to 6Nos F type quarter P.S Building at Kundra for the year 2025-26,S/R to 6Nos F type quarter P.S Building at Kundra for the year 2025-26,NA ,NA ,"4,97,723",Civil Works - Buildings,NA ,Tender,90.0,30.0,Koraput,764001.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, JEYPORE",No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3307299,DASARATHI SWAIN,16-Dec-2025 02:26 PM,Rejected-Finance,6,06-Feb-2026 12:06 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Boq,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3307721,JITENDRA KUMAR DAS,16-Dec-2025 04:28 PM,Rejected-Finance,4,06-Feb-2026 12:06 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3305417,LAXMI NARAYAN BISSOI,16-Dec-2025 02:13 AM,Accepted-AOC,Successful,06-Feb-2026 12:09 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3307700,MIHIR KUMAR SADANGI,16-Dec-2025 02:49 PM,Rejected-Finance,5,06-Feb-2026 12:06 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3304977,PADMAN BISOI,16-Dec-2025 05:56 AM,Rejected-Finance,8,06-Feb-2026 12:06 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3308533,RABI KANTA HARIJAN,16-Dec-2025 04:11 PM,Rejected-Finance,2,06-Feb-2026 12:06 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3308184,SURAJ KUMAR RAY,16-Dec-2025 03:47 PM,Rejected-Finance,3,06-Feb-2026 12:06 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3303593,SURESH CHANDRA PANDA,15-Dec-2025 01:53 PM,Rejected-Finance,9,06-Feb-2026 12:06 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
