Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
SE KRC and BD BASUDEVPUR,Office of the Superintending Engineer Kanupur Rehabilitation Camps and Building Division Basudevpur Dist-Keonjhar,1.0,ICICI BANK,Renovation of PD office of Kanupur Irrigation Project at Basudevpur,Renovation of PD office of Kanupur Irrigation Project at Basudevpur,Please refer Tender Document ,NA ,"10,37,718",Civil Works - Buildings,NA ,Tender,90.0,180.0,SE KRC and BD BASUDEVPUR,758047.0,NA ,NA ,NA ,Office of the F.A. and C.A.O. KIP Keonjhar,No ,No,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, GSTIN, PAN, Bid Security Declaration, Affidavit,",0.0,No,fixed,,Nil,Nil,Kanupur Irrigation Project||CCE-Kanupur||Kanupur R C AND B,SE KRC AND BD-08/21-22,2021_KPRIP_74530_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,20-Dec-2021 10:00 AM,30-Dec-2021 11:00 AM,20-Dec-2021 10:00 AM,29-Dec-2021 05:00 PM,NA ,NA ,20-Dec-2021 10:00 AM,29-Dec-2021 05:00 PM,AOC,1,1772417,GEETASHRI BEHERA,29-Dec-2021 02:15 PM,Rejected-AOC,Looser of the Lottery,27-Feb-2026 01:49 PM,Superintending Engineer,Internal,,Ajay Kumar Nayak,27-Feb-2026 01:44 PM,finsummary_384838.pdf (397.02 KB),Finance,Admitted,Udaya Nath Sahu,27-Apr-2022 02:46 PM,,BOQ Comparative Chart,27-Feb-2026,"INR 882,164",180.0,Ajay Kumar Nayak,27-Feb-2026 01:49 PM,aocpd.pdf (466.00 KB),Superintending Engineer,Internal,,Ajay Kumar Nayak,27-Feb-2026 01:33 PM,techsummary_384838.pdf (496.31 KB),Kanupur Irrigation Project||CCE-Kanupur||Kanupur R C AND B,2021_KPRIP_74530_1,SE KRC AND BD-08/21-22,Renovation of PD office of Kanupur Irrigation Project at Basudevpur,1.0,1763205.0,SANGHAMITRA SWAIN,INR,"882,164",AOC
,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"No Relation Certificate, Labour Undertaking and other documents as per the DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,1772393,KUNA MAHAKUD,29-Dec-2021 02:02 PM,Rejected-AOC,Looser of the Lottery,27-Feb-2026 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,1772125,PRADIPTA KUMAR KAR,29-Dec-2021 03:48 PM,Rejected-AOC,Looser of the Lottery,27-Feb-2026 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,1767236,RABINARYAN NAIK,27-Dec-2021 01:01 PM,Rejected-AOC,Looser of the Lottery,27-Feb-2026 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,1763205,SANGHAMITRA SWAIN,29-Dec-2021 04:31 PM,Accepted-AOC,Winner of the Lottery,27-Feb-2026 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,1767830,SILPI SANJIBITA SETHI,27-Dec-2021 12:25 PM,Rejected-AOC,Looser of the Lottery,27-Feb-2026 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,1767600,SUSANTA KUMAR ROUT,27-Dec-2021 01:56 PM,Rejected-AOC,Looser of the Lottery,27-Feb-2026 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,1770156,TAPAN KUMAR SAHOO,28-Dec-2021 02:03 PM,Rejected-AOC,Looser of the Lottery,27-Feb-2026 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
