Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
selection and appointment of transport contractor for inter district transportation of Custom Milled Rice (CMR) from source district Bargarh to recipient district Sundargarh in the State of Odisha,selection and appointment of transport contractor for inter district transportation of Custom Milled Rice (CMR) from source district Bargarh to recipient district Sundargarh in the State of Odisha,Please refer Tender documents. ,NA ,,Handling and Transportation,NA ,Tender,180.0,519.0,"OSCSC Ltd, C/2, Nayapalli, Bhubaneswar",751012.0,"CONFERENCE HALL, OSCSC LTD ","OSCSC Ltd, C/2, Nayapalli, Bhubaneswar, Pin-751012 ",01-Nov-2025 03:30 PM ,"CONFERENCE HALL, OSCSC LTD.",No ,No,1.0,Fee/PreQual/Technical,.pdf,Required Document as per DTCN,28-Oct-2025 06:00 PM,10-Nov-2025 11:00 AM,28-Oct-2025 06:00 PM,08-Nov-2025 05:00 PM,NA ,NA ,28-Oct-2025 06:00 PM,08-Nov-2025 05:00 PM,17-Nov-2025 12:30 PM,1.0,ICICI BANK,Odisha State Civil Supplies Corp. Ltd.,No.14719/P-II/25/2025/PDS Dt.25.10.25,2025_OSCSC_120252_9,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,"2,00,000",No,fixed,,Nil,Nil,MANAGING DIRECTOR,"OSCSC Ltd, C/2, Nayapalli, Bhubaneswar, Pin-751012",590.0,0.0,Nil,Nil,No,AOC,Managing Director,Internal,,Pravta Kumar Mahapatra,03-Feb-2026 07:20 PM,finsummary_559380.pdf (3754.79 KB),Odisha State Civil Supplies Corp. Ltd.,2025_OSCSC_120252_9,No.14719/P-II/25/2025/PDS Dt.25.10.25,selection and appointment of transport contractor for inter district transportation of Custom Milled Rice (CMR) from source district Bargarh to recipient district Sundargarh in the State of Odisha,Technical,All bidders are admitted for technical evaluation,Himanshu Sekhar Biswal,15-Nov-2025 05:12 PM,,1.0,3188598.0,M/S SRIRAM CATTLE FEEDS,INR,19.47,1,3190394,BIBHU KALYAN SAHOO,08-Nov-2025 03:45 PM,Rejected-Finance,Being the 3rd lowest bidder.,03-Feb-2026 07:20 PM,03-Feb-2026,INR 19.47,519.0,Pravta Kumar Mahapatra,03-Feb-2026 07:39 PM,AOC_SLTC.pdf (825.00 KB),Finance,All bidders are admitted for financial evaluation,Pravta Kumar Mahapatra,03-Feb-2026 06:38 PM,,BOQ Comparative Chart,Managing Director,Internal,,Himanshu Sekhar Biswal,15-Nov-2025 06:30 PM,17-Nov-2025 12:30 PM,techsummary_559380.pdf (705.14 KB),AOC
,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,3188598,M/S SRIRAM CATTLE FEEDS,08-Nov-2025 04:10 PM,Accepted-AOC,Being the lowest bidder,03-Feb-2026 07:39 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,3188176,S PRATIVA KUMARI PATRA,08-Nov-2025 04:13 PM,Rejected-Finance,Being the 2nd lowest bidder.,03-Feb-2026 07:20 PM,,,,,,,,,,,,,,,,,,,,AOC
