Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Affidavit,GSTIN,PAN,RC,Annual Turnover,experience,machinery and other papers as per DTCN",Improvement to Dhimiripalli Sadangipalli road in the District of Ganjam under MMSY-Improvement to Existing RD Road for the year 2024-25.,Improvement to Dhimiripalli Sadangipalli road in the District of Ganjam under MMSY-Improvement to Existing RD Road for the year 2024-25.,Please refer Tender documents. ,NA ,"12,02,15,000",Civil Works - Roads,NA ,Tender,90.0,390.0,Bhanjanagar,760011.0,NA ,NA ,NA ,"O/O Chief Construction Engineer, R.W.Circle, BAM",No ,No,"Chief Construction Engineer, R.W.Circle, BAM","O/O Chief Construction Engineer, RWC, BAM Near Income Tax Office Ambapua-11",CE RW I||RWCIRCLE-BERHAMPUR,Online Tender/16-2024-25/BPR,2025_CERWI_109521_36,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,"12,02,200",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,18-Jan-2025 09:00 AM,28-Jan-2025 11:00 AM,18-Jan-2025 09:00 AM,27-Jan-2025 05:30 PM,18-Jan-2025 09:00 AM ,24-Jan-2025 05:30 PM ,18-Jan-2025 09:00 AM,27-Jan-2025 05:30 PM,28-Jul-2025 11:00 AM,AOC,"Er. K.Ch.Khatua, CCE, RWC, BAM",Internal,"Junior Engineer,R.W.Circle,BAM P.A. to CCE,R.W.Circle, BAM SE,R.W.Divn-II,Gm,BAM",Lopamudra Dalai,19-Jul-2025 08:24 PM,28-Jul-2025 11:00 AM,techsummary_526318.pdf (512.45 KB),Finance,Documents to be verified,Lopamudra Dalai,29-Jul-2025 11:40 AM,finance_526318.pdf,BOQ Comparative Chart,"Er. K.Ch.Khatua, CCE, RWC, BAM",Internal,,Lopamudra Dalai,08-Aug-2025 01:21 PM,finsummary_526318.pdf (625.49 KB),Technical,Documents to be verified,Lopamudra Dalai,11-Jun-2025 05:40 PM,technical_526318.pdf,CE RW I||RWCIRCLE-BERHAMPUR,2025_CERWI_109521_36,Online Tender/16-2024-25/BPR,Improvement to Dhimiripalli Sadangipalli road in the District of Ganjam under MMSY-Improvement to Existing RD Road for the year 2024-25.,1.0,2774823.0,M/s Bajarangi Construction,INR,"102,194,710",1,2779498,DILIP KUMAR SWAIN,27-Jan-2025 12:39 AM,Rejected-AOC,3rd Lowest,20-Feb-2026 12:54 PM,13-Feb-2026,"INR 102,194,710",390.0,Lopamudra Dalai,20-Feb-2026 12:53 PM,Dhimiripalli.pdf (603.00 KB),AOC
2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2776173,Jyoti Prakash Misra,26-Jan-2025 12:29 PM,Rejected-AOC,2nd Lowest,20-Feb-2026 12:54 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2779328,Laxmi Narayan Nayak,27-Jan-2025 12:48 PM,Rejected-AOC,2nd Lowest,20-Feb-2026 12:54 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2774823,M/s Bajarangi Construction,25-Jan-2025 07:56 PM,Accepted-AOC,1st Lowest,20-Feb-2026 12:54 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2779051,NIRANJAN GOUDA,26-Jan-2025 07:59 PM,Rejected-AOC,4th Lowest,20-Feb-2026 12:54 PM,,,,,,,AOC
