S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage
1.0,3118745.0,Superior Construction Private Limited,INR,"394,516,572",EIC-CIVIL,2025_EICCL_117887_14,CE-ROADS-I-12/2025-26,"Improvement of Road from Narendra to Kuchinda via Gurundia, Kusumi from 0/980 km to 19/950 km ( except from 14/840 km to 15/720 km) in the district of Sundargarh under State plan",1,3114397,Ashirbad Eng & Construction Private Limited,09-Oct-2025 01:00 PM,Rejected-AOC,L1 bidder,21-Feb-2026 08:18 PM,21-Feb-2026,"INR 394,516,572",540.0,Pradipta Kumar Nayak,21-Feb-2026 08:18 PM,NarendraKuchindaAOC.pdf (894.00 KB),3017P1 of 2025-26,EIC Civil Roads-I,Internal,,Pradipta Kumar Nayak,21-Feb-2026 08:15 PM,finsummary_553911.pdf (893.67 KB),Technical,Opening,Bijaya Laxmi Panda,10-Oct-2025 05:09 PM,,EIC Civil cum Roads Odisha,Internal,,Pradipta Kumar Nayak,25-Nov-2025 07:03 PM,27-Nov-2025 11:30 AM,techsummary_553911.pdf (284.89 KB),Finance,Opening,Pradipta Kumar Nayak,27-Nov-2025 01:00 PM,,BOQ Comparative Chart,AOC,"Improvement of Road from Narendra to Kuchinda via Gurundia, Kusumi from 0/980 km to 19/950 km ( except from 14/840 km to 15/720 km) in the district of Sundargarh under State plan","Improvement of Road from Narendra to Kuchinda via Gurundia, Kusumi from 0/980 km to 19/950 km ( except from 14/840 km to 15/720 km) in the district of Sundargarh under State plan",Please refer Tender documents. ,NA ,"46,40,82,545",Civil Works - Roads,NA ,Tender,90.0,540.0,Rourkela Division,751001.0,NA ,NA ,NA ,"O/o the E.I.C (Civil-Cum-Roads), Odisha",No ,No,1.0,ICICI BANK,25-Sep-2025 11:30 AM,10-Oct-2025 11:30 AM,25-Sep-2025 11:30 AM,09-Oct-2025 05:30 PM,NA ,NA ,25-Sep-2025 11:30 AM,09-Oct-2025 05:30 PM,27-Nov-2025 11:30 AM,"10,000",0.0,Nil,Nil,No,"46,41,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Online proof copy of Tender Cost and EMD, GSTIN, PAN, RC and Affidavit",EIC-CIVIL,CE-ROADS-I-12/2025-26,2025_EICCL_117887_14,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Chief Engineer, Roads-I, Odisha","O/o the E.I.C (Civil-Cum-Roads), Odisha, Nirman Soudha, New Building, Unit-V, Bhubaneswar",AOC
,,,,,,,,,2,3118908,BKD INFRASTRUCTURE PRIVATE LIMITED,09-Oct-2025 03:48 PM,Rejected-AOC,L1 bidder,21-Feb-2026 08:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,.pdf,Machineries and work experience,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,3117145,Hll Brow Metalics And Construction Pvt Ltd,09-Oct-2025 05:12 PM,Rejected-AOC,L2 bidder,21-Feb-2026 08:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,3111777,MANJU ACHARYA,07-Oct-2025 04:10 PM,Rejected-AOC,L1 bidder,21-Feb-2026 08:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of quantities,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,3118919,MONALISA ENGICONS,09-Oct-2025 03:19 PM,Rejected-AOC,L1 bidder,21-Feb-2026 08:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,3114507,Orient Constructions Pvt. Ltd.,07-Oct-2025 05:45 PM,Rejected-AOC,L1 bidder,21-Feb-2026 08:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,7,3115247,SATENDRA PRASAD,08-Oct-2025 05:11 PM,Rejected-AOC,L1 bidder,21-Feb-2026 08:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,8,3118745,Superior Construction Private Limited,09-Oct-2025 11:06 AM,Accepted-AOC,Selected as L1 bidder,21-Feb-2026 08:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
