Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"6,000",0.0,Nil,Nil,No,"SE R.W Division-II, Kendrapara","S.E R.W Division-II, Kendrapara, near New Medical","Construction of Two nos Additional Class room at Govt. Vocational Higher Secondary School at Olaver Under Rajkanika Block, in the District of Kendrapara for the year 2025-26","Construction of Two nos Additional Class room at Govt. Vocational Higher Secondary School at Olaver Under Rajkanika Block, in the District of Kendrapara for the year 2025-26",Please refer Tender documents. ,NA ,"47,43,000",Civil Works - Buildings,NA ,Tender,90.0,NA ,Kendrapda,754211.0,NA ,NA ,NA ,"S.E R.W Division-II, Kendrapara, near New Medical",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"GST, PAN, License as per DTCN",13-Oct-2025 01:00 PM,20-Oct-2025 05:30 PM,13-Oct-2025 01:00 PM,20-Oct-2025 05:00 PM,13-Oct-2025 01:00 PM ,18-Oct-2025 05:00 PM ,13-Oct-2025 01:00 PM,20-Oct-2025 05:00 PM,CE RW I||RWCIRCLE-KENDRAPARA||RWDIVISION II-KENDRAPARA,E PROCUREMENT NOTICE NO.RWD-II/KPD-6/25-26,2025_CERWI_119396_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"47,430",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,AOC,"SE RW Division-II, Kendrapara",Internal,,Suraj Biswal,03-Feb-2026 12:46 PM,finsummary_555624.pdf (510.71 KB),CE RW I||RWCIRCLE-KENDRAPARA||RWDIVISION II-KENDRAPARA,2025_CERWI_119396_3,E PROCUREMENT NOTICE NO.RWD-II/KPD-6/25-26,"Construction of Two nos Additional Class room at Govt. Vocational Higher Secondary School at Olaver Under Rajkanika Block, in the District of Kendrapara for the year 2025-26",1.0,3132044.0,MAHESWAR DAS,INR,"4,032,192",Finance,Admitted,Suraj Biswal,03-Feb-2026 12:11 PM,finance_555624.pdf,BOQ Comparative Chart,1,3138473,ABINASH KUMAR MOHANTY,20-Oct-2025 04:03 PM,Rejected-Finance,Not Qualified,03-Feb-2026 12:46 PM,03-Feb-2026,"INR 4,032,192",30.0,Suraj Biswal,03-Feb-2026 12:56 PM,workorder.pdf (511.00 KB),"SE RW Division-II, Kendrapara",Internal,,Suraj Biswal,03-Feb-2026 12:26 PM,techsummary_555624.pdf (220.24 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,2,3134673,ABINASH MALLIK,18-Oct-2025 03:22 PM,Rejected-Finance,Not Qualified,03-Feb-2026 12:46 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3133884,ABINASH MOHANTY,18-Oct-2025 11:13 AM,Rejected-Finance,Not Qualified,03-Feb-2026 12:46 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3131941,ANIL KUMAR SWAIN,17-Oct-2025 12:39 AM,Rejected-Finance,Not Qualified,03-Feb-2026 12:46 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3131233,Ashish Samal,16-Oct-2025 03:39 PM,Rejected-Finance,Not Qualified,03-Feb-2026 12:46 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3134902,BIPIN BIHARI SUTAR,20-Oct-2025 03:27 PM,Rejected-Finance,Not Qualified,03-Feb-2026 12:46 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,3137887,CHIRANJIB SENAPATI,20-Oct-2025 01:19 PM,Rejected-Finance,Not Qualified,03-Feb-2026 12:46 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,8,3137654,DEBASHISH MATHAN,20-Oct-2025 12:32 PM,Rejected-Finance,Not Qualified,03-Feb-2026 12:46 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,9,3138017,DHARMAPADA DAS,20-Oct-2025 01:45 PM,Rejected-Finance,Not Qualified,03-Feb-2026 12:46 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,10,3137848,Dibyajyoti Behera,20-Oct-2025 01:08 PM,Rejected-Finance,Not Qualified,03-Feb-2026 12:46 PM,,,,,,,,,,,,,AOC
