Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,"Const. of Atal Bus Stand (C Type) at Dukermal Under Karlamunda Block, Kalahandi",Building Work,Please refer Tender documents. ,NA ,"6,98,40,056",Civil Works - Buildings,NA ,Tender,90.0,365.0,Kalahandi,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",1.0,SITE PHOTOGRAPH WITH GPS CO-ORDINATES,Technical Bid,,Orissa State Police Housing and Welfare Corporation Ltd,18/OPHWC/2025-26,2025_OSPHW_120893_18,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"6,98,400",Yes,fixed,,Nil,Nil,07-Nov-2025 06:55 PM,01-Dec-2025 10:30 AM,07-Nov-2025 06:55 PM,29-Nov-2025 05:00 PM,NA ,NA ,07-Nov-2025 06:55 PM,29-Nov-2025 05:00 PM,12-Jan-2026 10:30 AM,1.0,ICICI BANK,"11,800",0.0,Nil,Nil,No,AOC,AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,Bikram Keshari Malla,06-Feb-2026 04:55 PM,finsummary_562690.pdf (763.40 KB),Technical,7 Nos. of bidders have been participated,MONALISHA PADHY,02-Dec-2025 12:42 PM,,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,ANANDA CHANDRA PANDA,09-Jan-2026 06:41 PM,12-Jan-2026 10:30 AM,techsummary_562690.pdf (166.07 KB),Finance,Financial bid opened,MONALISHA PADHY,12-Jan-2026 10:41 AM,,BOQ Comparative Chart,Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_120893_18,18/OPHWC/2025-26,"Const. of Atal Bus Stand (C Type) at Dukermal Under Karlamunda Block, Kalahandi",1.0,3265673.0,R K BUILDER,INR,"61,654,802",1,3264444,AVR INFRATECH PVT LTD,29-Nov-2025 01:59 PM,Rejected-Finance,DUE TO L3 BIDDER,06-Feb-2026 04:55 PM,06-Feb-2026,"INR 61,654,802",365.0,Bikram Keshari Malla,06-Feb-2026 05:02 PM,DUKERMAL.pdf (392.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 31.01.2026,AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3263611,BKM CONSTRUCTION PVT.LTD,29-Nov-2025 12:13 PM,Rejected-Technical,Absent in the Point of Presentation as per DTCN Cl.110(m).,09-Jan-2026 06:41 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3261116,JAI BAJRANGBALI INFRA,27-Nov-2025 05:55 PM,Rejected-Technical,Non securing qualifying marks in the Point of Presentation as per DTCN Cl.110(m).,09-Jan-2026 06:41 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3236126,JOGENDRA KUMAR MOHANTY,28-Nov-2025 01:07 PM,Rejected-Finance,DUE TO L2 BIDDER,06-Feb-2026 04:55 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3243740,MS JAYARAM PRADHAN,29-Nov-2025 11:00 AM,Rejected-Finance,DUE TO L4 BIDDER,06-Feb-2026 04:55 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3265673,R K BUILDER,29-Nov-2025 03:13 PM,Accepted-AOC,QUALIFIED BIDDER,06-Feb-2026 05:03 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3265830,SUJIT KUMAR JENA,29-Nov-2025 11:49 AM,Rejected-Technical,Absent in the Point of Presentation as per DTCN Cl.110(m).,09-Jan-2026 06:41 PM,,,,,,,,AOC
