Name,Address,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"Executive Officer, Gopalpur NAC","Executive Officer, Gopalpur NAC",1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,24-Nov-2025 10:00 AM,05-Dec-2025 11:00 AM,24-Nov-2025 10:00 AM,03-Dec-2025 04:00 PM,NA ,NA ,24-Nov-2025 10:00 AM,03-Dec-2025 04:00 PM,"15,725",Yes,fixed,,Nil,Nil,Municipal Bodies||Gopalpur NAC,GPN-NAC-04/2025-26,2025_ORULB_121796_15,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit, RC, GST, PAN and all other Document as per DTCN",Repair and Restoration of Drain at New Street at Ward No 9 under Gopalpur NAC,Repair and Restoration of Drain at New Street at Ward No 9 under Gopalpur NAC,Please refer Tender documents. ,NA ,"15,72,255",Civil Works - Others,NA ,Tender,30.0,NA ,Gopalpur,760010.0,NA ,NA ,NA ,"Executive Officer, Gopalpur NAC",No ,No,AOC,Manajita Ratha,Internal,,Manajita Rath,05-Feb-2026 07:43 PM,techsummary_566509.pdf (64.99 KB),Manajita Ratha,Internal,,Manajita Rath,06-Feb-2026 01:13 PM,finsummary_566509.pdf (122.63 KB),Finance,Four Bidders are participated and all are Technically accepted,Manajita Rath,06-Dec-2025 12:28 PM,,BOQ Comparative Chart,06-Feb-2026,"INR 1,336,590",90.0,Manajita Rath,06-Feb-2026 01:18 PM,Agreement.PDF (118.00 KB),1.0,3274092.0,JAYANTI KUMARI BEHERA,INR,"1,336,590",Municipal Bodies||Gopalpur NAC,2025_ORULB_121796_15,GPN-NAC-04/2025-26,Repair and Restoration of Drain at New Street at Ward No 9 under Gopalpur NAC,1,3274485,DHIREN KUMAR SETHY,03-Dec-2025 12:50 PM,Rejected-AOC,Reject,06-Feb-2026 01:18 PM,AOC
,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3274092,JAYANTI KUMARI BEHERA,03-Dec-2025 12:58 PM,Accepted-AOC,Accept,06-Feb-2026 01:18 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3272509,MITU PUNDI,02-Dec-2025 07:05 PM,Rejected-AOC,reject,06-Feb-2026 01:18 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3269639,M SURESH REDDY,02-Dec-2025 07:05 PM,Rejected-AOC,Reject,06-Feb-2026 01:18 PM,AOC
