Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
12-Dec-2025 09:00 AM,23-Dec-2025 11:00 AM,12-Dec-2025 09:00 AM,22-Dec-2025 05:30 PM,12-Dec-2025 09:00 AM ,22-Dec-2025 05:30 PM ,12-Dec-2025 09:00 AM,22-Dec-2025 05:30 PM,Executive Engineer,"RURAL WORKS DIVISION, NAYAGARH","2,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN.pdfBOQ.xlsvalidPANGSTContractorlicenceetcasDTCN,"S/R to D type quarter building for AEE , R.W. Sub-Division, Khandapada for the year 2025-26","S/R to D type quarter building for AEE , R.W. Sub-Division, Khandapada for the year 2025-26",NA ,NA ,"2,53,528",Civil Works - Buildings,NA ,Tender,90.0,60.0,Nayagarh,752070.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, NAYAGARH",No ,No,1.0,ICICI BANK,CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-NAYAGARH,TENDERONLINEDNAYAGARH72526,2025_CERWI_123125_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,CORRIGENDUM,Other,,"2,535",Yes,percentage,1.0%,Nil,Nil,AOC,CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-NAYAGARH,2025_CERWI_123125_1,TENDERONLINEDNAYAGARH72526,"S/R to D type quarter building for AEE , R.W. Sub-Division, Khandapada for the year 2025-26",EE,Internal,"EE, DAO AND ESTIMATOR",Chittaranjan Mishra,06-Feb-2026 05:47 PM,finsummary_571477.pdf (4233.11 KB),Finance,Technical Evaluation Committee,Chittaranjan Mishra,06-Feb-2026 05:37 PM,finance_571477.pdf,BOQ Comparative Chart,1.0,3319564.0,DIBAKAR BADAJENA,INR,"215,524",1,3322649,AKSHAY KUMAR MANGARAJ,22-Dec-2025 04:23 PM,Rejected-AOC,L1,06-Feb-2026 05:53 PM,06-Feb-2026,"INR 215,524",60.0,Chittaranjan Mishra,06-Feb-2026 05:53 PM,802.pdf (444.00 KB),178P1 OF 2025-26,EE,Internal,"EE, DAO AND ESTIMATOR",Chittaranjan Mishra,06-Feb-2026 05:41 PM,techsummary_571477.pdf (4233.11 KB),AOC
,,,,,,,,,,,,,,,,,.xls,Boq,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3320985,BASANTI SWAIN,21-Dec-2025 08:49 PM,Rejected-AOC,L1,06-Feb-2026 05:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3309840,Bidyadhar Barad,16-Dec-2025 10:17 PM,Rejected-AOC,L1,06-Feb-2026 05:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3313553,BIKRAM PRADHAN,19-Dec-2025 02:12 PM,Rejected-AOC,L1,06-Feb-2026 05:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3319750,BIPIN KUMAR NAYAK,21-Dec-2025 06:02 PM,Rejected-AOC,L1,06-Feb-2026 05:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3319544,DEBASIS PAIKERA,22-Dec-2025 01:15 PM,Rejected-AOC,L1,06-Feb-2026 05:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,3319564,DIBAKAR BADAJENA,20-Dec-2025 04:43 PM,Accepted-AOC,AOC,06-Feb-2026 05:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,8,3319898,GAYATRI PANDA,22-Dec-2025 12:31 PM,Rejected-AOC,L1,06-Feb-2026 05:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,9,3305825,Manoj Kumar Jayasingh,16-Dec-2025 08:18 AM,Rejected-AOC,L1,06-Feb-2026 05:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,10,3320018,MANORANJAN JENA,20-Dec-2025 09:26 PM,Rejected-AOC,L1,06-Feb-2026 05:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,11,3314960,ROJALIN SAHOO,19-Dec-2025 06:08 PM,Rejected-AOC,L1,06-Feb-2026 05:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,12,3310968,SUCHITRA NAYAK,17-Dec-2025 07:31 PM,Rejected-AOC,L1,06-Feb-2026 05:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,13,3305126,SUDARSAN PRADHAN,15-Dec-2025 07:15 PM,Rejected-AOC,L1,06-Feb-2026 05:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,14,3316370,SURENDRA KUMAR MOHANTY,19-Dec-2025 11:37 AM,Rejected-AOC,L1,06-Feb-2026 05:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,15,3322066,SURESH KUMAR BHUJABAL,22-Dec-2025 01:00 PM,Rejected-AOC,L1,06-Feb-2026 05:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,16,3320146,sushama pradhan,21-Dec-2025 12:37 PM,Rejected-AOC,L1,06-Feb-2026 05:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,17,3318425,SUSHANTI RAUTARAY,19-Dec-2025 09:19 PM,Rejected-AOC,L1,06-Feb-2026 05:53 PM,,,,,,,,,,,,,,AOC
