S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,2841766.0,KRUTIBAS MISHRA,INR,"37,241,979",Technical,Eight Bidders found,Baikuntha Nath Sarangi,04-Mar-2025 12:12 PM,technical_531010.pdf,CE RW I||RWCIRCLE-ANGUL,2025_CERWI_110986_2,Road Online-AGL-24/2024-25,Kanpa-Chuharkon Road under MMSY CUVDA for the year 2024-25,Chief Construction Engineer,Internal,E.E DAO ESTIMATOR,Anup Kumar Behera,07-Feb-2026 05:27 PM,finsummary_531010.pdf (1899.00 KB),Chief Construction Engineer,Internal,E.E DAO ESTIMATOR,Baikuntha Nath Sarangi,18-Mar-2025 03:33 PM,21-Mar-2025 11:00 AM,techsummary_531010.pdf (128.21 KB),Finance,Seven Bidders found,Mamatamayee Biswal,21-Mar-2025 12:19 PM,finance_531010.pdf,BOQ Comparative Chart,07-Feb-2026,"INR 37,241,979",270.0,Anup Kumar Behera,07-Feb-2026 05:29 PM,Chuharkaon1.pdf (1899.00 KB),REFUND OF E.M.D,1,2843500,ASWANI KUMAR MAHAPATRA,03-Mar-2025 03:02 PM,Rejected-AOC,0,07-Feb-2026 05:29 PM,AOC,"10,000",0.0,Nil,Nil,No,CE RW I||RWCIRCLE-ANGUL,Road Online-AGL-24/2024-25,2025_CERWI_110986_2,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,20-Feb-2025 06:10 PM,04-Mar-2025 11:00 AM,20-Feb-2025 06:10 PM,03-Mar-2025 05:00 PM,20-Feb-2025 06:10 PM ,28-Feb-2025 01:00 PM ,20-Feb-2025 06:10 PM,03-Mar-2025 05:00 PM,21-Mar-2025 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,"Paper cost, EMD one percentage of the estimated cost,GST,PAN,RC,Affidavit regarding correctness","Chief Engineer,RWC,Angul",At- Hakimpada Po-Hakimpada District- Angul Pin-759132,"4,38,090",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,Kanpa-Chuharkon Road under MMSY CUVDA for the year 2024-25,Kanpa Chuharkon Road under MMSY-CUVDA for the year 2024-25,a ,NA ,"4,38,09,000",Civil Works - Roads,NA ,Tender,90.0,270.0,Boudh,762014.0,NA ,NA ,NA ,"Office of the Chief Construction Engineer,RWC,Angu",No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2843554,BASANT AGRAWAL,03-Mar-2025 03:45 PM,Rejected-AOC,0,07-Feb-2026 05:29 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Labour licence,Similar nature of work,Annual Turn Over,Work in hand,No relation,No Litigation certif",,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2842767,GIRIDHARI LAL AGRAWAL,02-Mar-2025 05:06 PM,Rejected-AOC,0,07-Feb-2026 05:29 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Machinery own obtained on hire, Balance sheet Bidder Contact address and other documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2841766,KRUTIBAS MISHRA,02-Mar-2025 01:32 PM,Accepted-AOC,First lowest Bidders,07-Feb-2026 05:29 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities in xls sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2843580,MITTAL INFRAPROJECTS,03-Mar-2025 04:25 PM,Rejected-AOC,0,07-Feb-2026 05:29 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2843543,Rekha Singhal,03-Mar-2025 03:48 PM,Rejected-AOC,0,07-Feb-2026 05:29 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2843366,SANTANU KUMAR THATI,03-Mar-2025 01:40 PM,Rejected-AOC,0,07-Feb-2026 05:29 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2843022,Upendra Bhanja Panda,03-Mar-2025 03:04 PM,Rejected-Technical,"Disqualified due to Non submission of affidavit towards no litigation,No Relation certificate from Notary vide clause No.1.2.6,1.2.8 of ITB of GCC respectively.",18-Mar-2025 03:33 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
