Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-Tender Cell-43/2025-26 Dt. 20.11.2025,2025_ORULB_121641_12,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"17,000",Yes,fixed,,Nil,Nil,22-Nov-2025 11:30 AM,04-Dec-2025 11:30 AM,22-Nov-2025 11:30 AM,03-Dec-2025 05:00 PM,22-Nov-2025 11:30 AM ,26-Nov-2025 12:30 PM ,22-Nov-2025 11:30 AM,03-Dec-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,Scanned copies of all documents,Executive Engineer (Central Tender Cell),"UG Floor,BMC ICOMC Tower,Bhubaneswar,751022",1.0,ICICI BANK,"Development of road and drain from Harijana Sahi to Trinath Mandira, Bhima Ojha House, Baramunda in Ward No. 50","Development of road and drain from Harijana Sahi to Trinath Mandira, Bhima Ojha House, Baramunda in Ward No. 50",Please refer Tender documents. ,NA ,"16,94,280",Civil Works - Others,NA ,Tender,120.0,75.0,BMC Area,751022.0,Office Chamber of EE Central Tender Cell ,"UG Floor,BMC ICOMC Tower,Bhubaneswar,751022 ",26-Nov-2025 04:00 PM ,Central Tender Cell,No ,No,"6,000",0.0,Nil,Nil,No,AOC,City Engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONII,EEDRAINAGEDIVISION,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,03-Feb-2026 11:15 AM,techsummary_565967.pdf (944.19 KB),City Engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONII,EEDRAINAGEDIVISION,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,03-Feb-2026 11:19 AM,finsummary_565967.pdf (944.19 KB),Finance,3 bids opened successfully,Lipsa Parida,04-Dec-2025 01:27 PM,finance_565967.pdf,BOQ Comparative Chart,1.0,3275044.0,RAKESH MOHANTY,INR,"1,799,525",Municipal Bodies||Bhubaneswar Municipal Corporation,2025_ORULB_121641_12,BMC-EE-Tender Cell-43/2025-26 Dt. 20.11.2025,"Development of road and drain from Harijana Sahi to Trinath Mandira, Bhima Ojha House, Baramunda in Ward No. 50",1,3271964,CHITTA RANJAN SAHOO,02-Dec-2025 12:27 PM,Rejected-Finance,Rejected,03-Feb-2026 11:19 AM,03-Feb-2026,"INR 1,799,525",75.0,Lipsa Parida,03-Feb-2026 11:24 AM,workorder_12.pdf (521.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3270349,RAJEEB LOCHAN MALLICK,02-Dec-2025 12:50 PM,Rejected-Finance,Rejected,03-Feb-2026 11:19 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3275044,RAKESH MOHANTY,03-Dec-2025 04:00 PM,Accepted-AOC,L1 Bidder,03-Feb-2026 11:24 AM,,,,,,,AOC
