Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage
Finance,two nos of bidder participated in the tender.,Amit Kumar Pattanayak,16-Jan-2026 03:50 PM,finance_573690.pdf,BOQ Comparative Chart,1.0,3350644.0,MAA DAKHINAKALI ELECTRICALS AND CONSTRUCTION,INR,"3,352,190",CE RW I||RW Electrical Circle Bhubaneswar||RW Electrical Division Bhubaneswar,2025_CERWI_123967_1,EERWELBBSR 29/2025-26,"Shfting of Electrical pole construction of road from Majhikhanda to Pahanga Balisahi via Olansa,Tarabana Kanpur, Kharigara, Ranipadaunder R.W. Electrical Section, Cuttack","Executive Engineer, R.W EL.DIVN.BBSR",Internal,"Executive Engineer, D.A.O-II, and Estimator of R.W EL.DIVN.BBSR",Chudamani Sethi,10-Feb-2026 04:18 PM,finsummary_573690.pdf (378.89 KB),"Executive Engineer, R.W EL.DIVN.BBSR",Internal,"Executive Engineer, D.A.O-II, and Estimator of R.W EL.DIVN.BBSR",Chudamani Sethi,10-Feb-2026 04:15 PM,techsummary_573690.pdf (361.63 KB),11-Feb-2026,"INR 3,352,190",180.0,Chudamani Sethi,17-Feb-2026 12:38 PM,538M.pdf (342.00 KB),M/S Maa Dakhinakali Electrical and COnstruction has deposite requisite amount of APS and ISD,1,3352014,AMPERE INFRA,13-Jan-2026 04:30 PM,Rejected-Finance,Looser on lottery,10-Feb-2026 04:18 PM,AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,Documents as per DTCN,"33,522",No,percentage,1.0%,Nil,Nil,"Shfting of Electrical pole construction of road from Majhikhanda to Pahanga Balisahi via Olansa,Tarabana Kanpur, Kharigara, Ranipadaunder R.W. Electrical Section, Cuttack","Shfting of Electrical pole construction of road from Majhikhanda to Pahanga Balisahi via Olansa,Tarabana Kanpur, Kharigara, Ranipadaunder R.W. Electrical Section, Cuttack",NA ,NA ,"33,52,190",Electrical Works,NA ,Tender,90.0,180.0,Cuttack,753001.0,NA ,NA ,NA ,"RURAL WORKS ELECT DIVISION, BHUBANESWAR",No ,No,01-Jan-2026 12:00 PM,15-Jan-2026 01:00 PM,01-Jan-2026 12:00 PM,14-Jan-2026 05:00 PM,01-Jan-2026 12:00 PM ,14-Jan-2026 05:00 PM ,01-Jan-2026 12:00 PM,14-Jan-2026 05:00 PM,Divisional Officer,"RURAL WORKS ELECT DIVISION, BHUBANESWAR",CE RW I||RW Electrical Circle Bhubaneswar||RW Electrical Division Bhubaneswar,EERWELBBSR 29/2025-26,2025_CERWI_123967_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,1,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3350644,MAA DAKHINAKALI ELECTRICALS AND CONSTRUCTION,10-Jan-2026 08:55 PM,Accepted-AOC,M/S Maa Dakhinakali Electrical and COnstruction has deposite requisite amount of APS and ISD,17-Feb-2026 12:39 PM,AOC,,,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC
