Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Supply of DDGS (Rice) at Jagannathpur,Supply of DDGS (Rice) at Jagannathpur,Please refer Tender Document ,NA ,"12,60,00,000",Miscellaneous Goods,NA ,Tender,60.0,60.0,Jagannathpur,752101.0,NA ,NA ,NA ,"D2, Sahid Nagar, BBSR",No ,No,Managing Director,"D2, Sahid Nagar, BBSR","2,00,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"The Tender Paper Cost, EMD, Copy of GST, PAN, GST RETURN,IT Return, Turnover Certificate",590.0,0.0,Nil,Nil,No,14-Jan-2026 10:00 AM,02-Feb-2026 11:30 AM,14-Jan-2026 10:00 AM,02-Feb-2026 11:00 AM,NA ,NA ,14-Jan-2026 10:00 AM,02-Feb-2026 11:00 AM,Odisha State Co. Milk Producers Federation Ltd.,07 /MM/CFP/55/ 2025-2026/16,2026_OMFED_124512_4,Yes,Open Tender,Item Rate,Goods,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,AOC,Odisha State Co. Milk Producers Federation Ltd.,2026_OMFED_124512_4,07 /MM/CFP/55/ 2025-2026/16,Supply of DDGS (Rice) at Jagannathpur,DY. Manager MM,Internal,"Mgr DO,Dy MGR CSS, IC MKTG, IC HR",Sudhir Ranjan Mallik,11-Feb-2026 04:13 PM,finsummary_575537.pdf (121.49 KB),Finance,FOR TECHNICAL EVALUATION,Jitendra Barada,02-Feb-2026 12:30 PM,,BOQ Comparative Chart,1.0,3376571.0,Friendshiptime.com Private Limited,INR,"18,750,000",1.0,3376571.0,Friendshiptime.com Private Limited,02-Feb-2026 10:54 AM,Accepted-AOC,L1,11-Feb-2026 05:31 PM,11-Feb-2026,"INR 18,750,000",60.0,Sudhir Ranjan Mallik,11-Feb-2026 05:31 PM,DDGSJNPUR.PDF (140.00 KB),DY. Manager MM,Internal,"Mgr DO,Dy MGR CSS, IC MKTG, IC HR",Sudhir Ranjan Mallik,11-Feb-2026 03:40 PM,techsummary_575537.pdf (97.22 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,2.0,3375635.0,SHREE LINGRAJ FEEDS LIMITED,02-Feb-2026 10:22 AM,Rejected-Finance,L2,11-Feb-2026 04:13 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
