Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Paper cost, EMD One percentage of the estimated cost,GST,PAN,RC,Affidavit regarding correctness",1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"Chief Construction Engineer,RWC,Angul",At-Hakimpada Angul,Construction of road from NH 42 KANDASAR- kANIABEDA road in the District of Angul under Improvement to existing road for the year 2025-26,Construction of road from NH 42 KANDASAR- kANIABEDA road in the District of Angul under Improvement to existing road for the year 2025-26.,Please refer Tender documents. ,NA ,"4,25,25,000",Civil Works - Roads,NA ,Tender,90.0,270.0,Angul,759122.0,NA ,NA ,NA ,"Office of the Chief Construction Engineer,RWC,Angu",No ,No,"4,25,250",Yes,percentage,1.0%,Nil,Nil,10-Oct-2025 09:00 AM,22-Oct-2025 10:00 AM,10-Oct-2025 09:00 AM,20-Oct-2025 05:00 PM,10-Oct-2025 09:00 AM ,18-Oct-2025 01:00 PM ,10-Oct-2025 09:00 AM,20-Oct-2025 05:00 PM,08-Dec-2025 10:00 AM,CE RW I||RWCIRCLE-ANGUL,Road Online-AGL-15/2025-26,2025_CERWI_118945_18,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Technical,Three Bidders found,Mamatamayee Biswal,22-Oct-2025 06:45 PM,technical_555199.pdf,Chief Construction Engineer,Internal,E.E DAO ESTIMATOR,Anup Kumar Behera,26-Feb-2026 06:05 PM,finsummary_555199.pdf (157.80 KB),Finance,Two Bidders found,Anup Kumar Behera,08-Dec-2025 03:22 PM,finance_555199.pdf,BOQ Comparative Chart,Chief Construction Engineer,Internal,E.E DAO ESTIMATOR,Anup Kumar Behera,04-Dec-2025 04:21 PM,08-Dec-2025 10:00 AM,techsummary_555199.pdf (5454.30 KB),26-Feb-2026,"INR 36,150,226",270.0,Anup Kumar Behera,26-Feb-2026 06:07 PM,Kandasar.pdf (158.00 KB),REFUND OF E.M.D,1.0,3132132.0,Er.Raghunath Agarwalla,INR,"36,150,226",CE RW I||RWCIRCLE-ANGUL,2025_CERWI_118945_18,Road Online-AGL-15/2025-26,Construction of road from NH 42 KANDASAR- kANIABEDA road in the District of Angul under Improvement to existing road for the year 2025-26,1.0,3134936.0,BIRENDRA SAHOO,18-Oct-2025 05:25 PM,Rejected-AOC,0,26-Feb-2026 06:07 PM,AOC
,,.pdf,"Labour licence,Similar nature of work,Annual Turn Over,Work in hand,No relation,No Litigation certif",2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3132132.0,Er.Raghunath Agarwalla,20-Oct-2025 11:15 AM,Accepted-AOC,First lowest bidder,26-Feb-2026 06:07 PM,AOC
,,.pdf,"Machinery own obtained on hire, Balance sheet Bidder Contact address and other documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3135283.0,SOUMYA RANJAN PRADHAN,20-Oct-2025 11:29 AM,Rejected-Technical,Disqualified due to inadequatge bid capacity vide clause No.2(7) of General instructions to bidders of DTCN,04-Dec-2025 04:21 PM,AOC
2.0,Finance,.xls,Bill of Quantities in xls sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
