S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1,2849275,M/s.GURUNANAK BORE WELLS,10-Mar-2025 03:51 PM,Rejected-Technical,Technically disqualified by Technical Committee,02-Jul-2025 05:44 PM,Technical,Three nos of Bidders have participated,Sudarsan Sadangi,11-Mar-2025 06:00 PM,,Finance,Two nos of bidders have participated,Sudarsan Sadangi,07-Jul-2025 06:54 PM,,BOQ Comparative Chart,15-Oct-2025,"INR 88,528,254.21",180.0,Sudarsan Sadangi,27-Feb-2026 11:17 AM,OrderNuapada02.pdf (463.00 KB),ORDER,MD OLIC LTD,Internal,"FA-CUM-CAO DOWR, FA AND CAO OLIC, ED (TECH) OLIC, ADDL. CHIEF ENGINEER RWSS, REP. OF DIRECTOR GWD, EE (MP) OLIC",Sudarsan Sadangi,15-Oct-2025 10:46 AM,finsummary_529160.pdf (17372.14 KB),CE MECH DOWR,External,"FA AND CAO OLIC, ED (TECH) OLIC, ADDL. CHIEF ENGINEER RWSS, ADDL. DIRECTOR GWD, EE (ELECT.) OLIC, EE (MP) OLIC",Sudarsan Sadangi,02-Jul-2025 05:44 PM,07-Jul-2025 11:00 AM,techsummary_529160.pdf (12490.21 KB),Orissa Lift Irrigation Corporation,2025_OLIC_110337_2,987 DT-06.02.2025,"Installatin, Electrification, Energisation and Commissioning of Borewells in NUAPADA District Pkg-02 BID ID-42",1.0,2847001.0,TIRUPATI DRILLING AND MINING SERVICES PVT. LTD,INR,"88,528,254.21",AOC,12-Feb-2025 10:00 AM,11-Mar-2025 11:00 AM,12-Feb-2025 10:00 AM,10-Mar-2025 05:00 PM,12-Feb-2025 10:00 AM ,25-Feb-2025 05:00 PM ,12-Feb-2025 10:00 AM,10-Mar-2025 05:00 PM,07-Jul-2025 11:00 AM,MD OLIC,OFFICE OF MD OLIC PLOT NO-N-17/2 NAYAPALLI BBSR,Orissa Lift Irrigation Corporation,987 DT-06.02.2025,2025_OLIC_110337_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Installatin, Electrification, Energisation and Commissioning of Borewells in NUAPADA District Pkg-02 BID ID-42","Installatin, Electrification, Energisation and Commissioning of Borewells in NUAPADA District Pkg-02 BID ID-42",Please refer Tender Document DTCN ,NA ,"9,31,78,000",Civil Works - Lift Irrigation Schemes,NA ,Tender,730.0,180.0,NUAPADA,766105.0,NA ,NA ,NA ,OFFICE OF MD OLIC PLOT NO-N-17/2 NAYAPALLI BBSR,No ,No,1.0,ICICI BANK,"11,800",0.0,Nil,Nil,Yes,1.0,Fee/PreQual/Technical,.pdf,"TENDER COST, EMD, GST, PAN AND ALL OTHER DOCUMENTS AS PER DTCN","9,32,000",Yes,fixed,,Nil,Nil,AOC
2,2847438,"m s mahabir borewell and equipments, prop.padmalava mallick",10-Mar-2025 04:17 PM,Rejected-Finance,Rejected by Tender Committee,15-Oct-2025 10:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,2.0,Finance,.xls,BOQ,,,,,,,AOC
3,2847001,TIRUPATI DRILLING AND MINING SERVICES PVT. LTD,10-Mar-2025 02:59 PM,Accepted-AOC,L-1 Bidder,27-Feb-2026 11:18 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
