Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"10,000",0.0,Nil,Nil,No,Improvement to PWD road to Baselihata to Kimbhiritala road in the district of Cuttack under MMSY-Improvement Existing RD road for the year 2025-26.,Improvement to PWD road to Baselihata to Kimbhiritala road in the district of Cuttack under MMSY-Improvement Existing RD road for the year 2025-26.,Please refer Tender documents. ,NA ,"4,50,07,205",Civil Works - Roads,NA ,Tender,90.0,270.0,Cuttack,753004.0,NA ,NA ,NA ,C.C.E.R.W. Circle Cuttack,No ,No,CE RW I||RWCIRCLE-CUTTACK,Tender Online RWC-20-25,2025_CERWI_118912_7,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,04-Oct-2025 05:00 PM,15-Oct-2025 11:30 AM,04-Oct-2025 05:00 PM,14-Oct-2025 05:00 PM,04-Oct-2025 05:00 PM ,13-Oct-2025 02:00 PM ,04-Oct-2025 05:00 PM,14-Oct-2025 05:00 PM,03-Dec-2025 04:30 PM,"4,50,072",Yes,percentage,1.0%,Nil,Nil,C.C.E.R.W. Circle Cuttack,C.C.E.R.W. Circle Cuttack,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, GSTIN, RC, PAN, Registration Certificate, Labor License, No Relationship",AOC,CE RW I||RWCIRCLE-CUTTACK,2025_CERWI_118912_7,Tender Online RWC-20-25,Improvement to PWD road to Baselihata to Kimbhiritala road in the district of Cuttack under MMSY-Improvement Existing RD road for the year 2025-26.,Technical,total 3 nos documetn downloaded,Usharani Behera,15-Oct-2025 02:06 PM,,C.C.E.R.W.Circle Cuttack,Internal,SERW Division Cuttack DAO RW Division Cuttack PA to CCE,Usharani Behera,10-Feb-2026 04:46 PM,finsummary_554660.pdf (400.82 KB),1.0,3121573.0,Kamal Lochan Das,INR,"45,007,205",1.0,3122582.0,B L ENGINEERS,13-Oct-2025 08:00 PM,Rejected-Finance,Unsucessful bidder,10-Feb-2026 04:46 PM,10-Feb-2026,"INR 45,007,205",270.0,Usharani Behera,10-Feb-2026 04:48 PM,agmt.pdf (379.00 KB),Agmt drawn,C.C.E.R.W.Circle Cuttack,Internal,SE RW Division Cuttack DAO RW Division-II Cuttack PA to CCE,Ashok Kumar Behera,01-Dec-2025 04:09 PM,03-Dec-2025 04:30 PM,techsummary_554660.pdf (982.52 KB),Finance,total 3 nos document downloaded,Usharani Behera,19-Dec-2025 01:23 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,.pdf,"Affidavit of Correctness Certificate undertaking duly filled, all affidavits",AOC,,,,,,,,,,,,,,,,,,,,,2.0,3121573.0,Kamal Lochan Das,10-Oct-2025 01:25 PM,Accepted-AOC,Agmt drawn,10-Feb-2026 04:48 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"A.T.O from CA, Similar Nature of Work Experience Certificate, Work in Hand checklist machineries as",AOC,,,,,,,,,,,,,,,,,,,,,3.0,3126929.0,RAKESH KUMAR ROUTRAY,13-Oct-2025 09:41 PM,Rejected-Finance,Unsucessful bidder,10-Feb-2026 04:46 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
