S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,3214969.0,TIKI RANI PUHAN,INR,"1,158,633",Municipal Bodies||Anandapur Municipal Council,2025_ORULB_119926_72,AM-ANDP-03/2025-26,Const of paver block road from Bhaskar Charan Nayak house to Happy house ward-16,1,3215706,ASHIS KUMAR BEHERA,12-Nov-2025 01:53 AM,Rejected-Finance,k,17-Feb-2026 07:10 PM,17-Feb-2026,"INR 1,158,633",60.0,Chittaranjan Sethy,17-Feb-2026 07:12 PM,committe.pdf (168.00 KB),Finance,k,Debaprasad Bal,20-Nov-2025 10:32 AM,,BOQ Comparative Chart,cp,Internal,,Chittaranjan Sethy,17-Feb-2026 07:10 PM,finsummary_558818.pdf (55.85 KB),cp,Internal,,Debaprasad Bal,03-Feb-2026 02:26 PM,techsummary_558818.pdf (168.07 KB),AOC,Municipal Bodies||Anandapur Municipal Council,AM-ANDP-03/2025-26,2025_ORULB_119926_72,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"11,550",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,Const of paver block road from Bhaskar Charan Nayak house to Happy house ward-16,Const of paver block road from Bhaskar Charan Nayak house to Happy house ward-16,Please refer Tender documents. ,NA ,"11,55,032",Civil Works - Others,NA ,Tender,180.0,60.0,ANANDAPUR MUNICIPALITY,758021.0,NA ,NA ,NA ,ANANDAPUR MUNICIPALITY,No ,No,EXECUTIVE OFFICER,ANANDAPUR MUNICIPALITY,30-Oct-2025 12:00 PM,14-Nov-2025 11:00 AM,30-Oct-2025 12:00 PM,13-Nov-2025 05:00 PM,NA ,NA ,30-Oct-2025 12:00 PM,13-Nov-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.xls,boq,"6,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,2,3203815,CHAMPABATI TARAI,11-Nov-2025 08:06 PM,Rejected-Finance,k,17-Feb-2026 07:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,refer dtcn,,,,,,AOC
,,,,,,,,,3,3214483,JAGANNATH DAS,11-Nov-2025 06:09 PM,Rejected-Finance,k,17-Feb-2026 07:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,3198113,KAPILA CHARAN MALIK,08-Nov-2025 04:59 PM,Rejected-Finance,k,17-Feb-2026 07:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,3215399,PRASANNA KUMAR MISHRA,11-Nov-2025 10:14 PM,Rejected-Finance,k,17-Feb-2026 07:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,3214969,TIKI RANI PUHAN,11-Nov-2025 07:58 PM,Accepted-AOC,k,17-Feb-2026 07:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
