Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
Const. of paver block road from Sukanti house to Balunkeswar road in Ward-11,Const. of paver block road from Sukanti house to Balunkeswar road in Ward-11,Please refer Tender documents. ,NA ,"16,90,610",Civil Works - Others,NA ,Tender,180.0,60.0,ANANDAPUR MUNICIPALITY,758021.0,NA ,NA ,NA ,ANANDAPUR MUNICIPALITY,No ,No,Municipal Bodies||Anandapur Municipal Council,AM-ANDP-03/2025-26,2025_ORULB_119926_82,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"16,906",Yes,percentage,1.0%,Nil,Nil,30-Oct-2025 12:00 PM,14-Nov-2025 11:00 AM,30-Oct-2025 12:00 PM,13-Nov-2025 05:00 PM,NA ,NA ,30-Oct-2025 12:00 PM,13-Nov-2025 05:00 PM,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.xls,boq,EXECUTIVE OFFICER,ANANDAPUR MUNICIPALITY,1.0,ICICI BANK,AOC,cp,Internal,,Debaprasad Bal,06-Feb-2026 12:46 PM,techsummary_558917.pdf (168.07 KB),cp,Internal,,Debaprasad Bal,11-Feb-2026 01:41 PM,finsummary_558917.pdf (168.07 KB),Finance,k,Debaprasad Bal,19-Nov-2025 12:47 PM,finance_558917.pdf,BOQ Comparative Chart,1.0,3218475.0,BAILOCHANA BEHERA,INR,"1,695,881",Municipal Bodies||Anandapur Municipal Council,2025_ORULB_119926_82,AM-ANDP-03/2025-26,Const. of paver block road from Sukanti house to Balunkeswar road in Ward-11,1,3218475,BAILOCHANA BEHERA,12-Nov-2025 05:50 PM,Accepted-AOC,1695881,17-Feb-2026 12:25 PM,11-Feb-2026,"INR 1,695,881",60.0,Debaprasad Bal,17-Feb-2026 12:24 PM,commite.pdf (56.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,refer dtcn,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3203896,CHAMPABATI TARAI,11-Nov-2025 08:16 PM,Rejected-Finance,k,11-Feb-2026 01:41 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3214443,JHUMALATA MALIK,11-Nov-2025 05:43 PM,Rejected-Finance,k,11-Feb-2026 01:41 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3221984,SABITA MALIK,13-Nov-2025 04:48 PM,Rejected-Finance,k,11-Feb-2026 01:41 PM,,,,,,,AOC
