Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,L1 BIDDER WIN BY LOTTERY AND WORK AWARDED TO NAGARAJU SABAR,SANDHYA RANI SABAR,06-Feb-2026 11:56 AM,finance_551594.pdf,BOQ Comparative Chart,06-Feb-2026,"INR 3,200,793",180.0,SANDHYA RANI SABAR,06-Feb-2026 12:06 PM,34.pdf (184.00 KB),L1 BIDDER WIN BY LOTTERY AND WORK AWARDED TO NAGARAJU SABAR,ST and SC Development Deptt||ITDA Paralakhemundi,2025_STSCD_117654_34,ITDAPKD/04/2025-26,Construction of Additional Classroom at T R Colony Ashram School under RUdayagiri Block,1.0,3093840.0,NAGARAJU SABAR,INR,"3,200,793",1,3095144,JANI JOGENDRA,22-Sep-2025 04:04 PM,Rejected-Technical,Unsuccessful bidder,06-Feb-2026 11:59 AM,Anshuman Mahapatra,Internal,"AEE,ITDA ,SE,IRRIGATION, SECTION OFFICER, ITDA, APD(TECH) ZILLA PARISAD",SANDHYA RANI SABAR,06-Feb-2026 11:59 AM,techsummary_551594.pdf (183.64 KB),Anshuman Mahapatra,Internal,PAITDA,SANDHYA RANI SABAR,06-Feb-2026 12:02 PM,finsummary_551594.pdf (183.64 KB),AOC,"37,652",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,Yes,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,12-Sep-2025 10:00 AM,23-Sep-2025 11:00 AM,12-Sep-2025 10:00 AM,22-Sep-2025 05:30 PM,NA ,NA ,12-Sep-2025 10:00 AM,22-Sep-2025 05:30 PM,ST and SC Development Deptt||ITDA Paralakhemundi,ITDAPKD/04/2025-26,2025_STSCD_117654_34,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Project Administrator, Paralakhemundi,Gajapati","Project Administrator, Paralakhemundi,Gajapati",1.0,ICICI BANK,Construction of Additional Classroom at T R Colony Ashram School under RUdayagiri Block,Construction of Additional Classroom at T R Colony Ashram School under RUdayagiri Block,Please refer Tender documents. ,NA ,"37,65,196",Civil Works - Buildings,Building ,Tender,90.0,180.0,TRCOLONY,761016.0,NA ,NA ,NA ,"o/o Project AdminiProject strator, Paralakhemundi,",No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,2,3093840,NAGARAJU SABAR,22-Sep-2025 11:48 AM,Accepted-AOC,L1 BIDDER WIN BY LOTTERY AND WORK AWARDED TO NAGARAJU SABAR,06-Feb-2026 12:06 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,3,3094152,Sangeeta Mohapatro,22-Sep-2025 05:04 PM,Rejected-Technical,unsuccessful bidder,06-Feb-2026 11:59 AM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,4,3090925,TUSHAAR NANDAN PATI,20-Sep-2025 04:49 PM,Rejected-Technical,unsuccessful bidder,06-Feb-2026 11:59 AM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
