S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,ICICI BANK,"76,818",Yes,percentage,1.0%,Nil,Nil,EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-JHARSUGUDA,Bid Identification No-SE-RandB-JSG-09- OF 2024-25,2024_EICCL_106266_12,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Construction of Peddy Procurement Center (PPC) at Bhaurkhol under Lakhanpur Block in the District of Jharsuguda for the year 2024-25,Construction of Peddy Procurement Center (PPC) at Bhaurkhol under Lakhanpur Block in the District of Jharsuguda for the year 2024-25,Please refer Tender documents. ,NA ,"76,81,806",Civil Works - Buildings,NA ,Tender,90.0,180.0,Jharsuguda,768201.0,NA ,NA ,NA ,O/O the SE Jharsuguda R and B Division,No ,No,07-Nov-2024 06:55 PM,22-Nov-2024 11:00 AM,07-Nov-2024 06:55 PM,21-Nov-2024 05:00 PM,07-Nov-2024 06:55 PM ,21-Nov-2024 05:00 PM ,07-Nov-2024 06:55 PM,21-Nov-2024 05:00 PM,06-May-2025 01:25 PM,"10,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"RC BOOK,TENDER COST,AFFIDAVIT,EMD,PAN, GSTN, LEASE AGREEMENT, MOU OF electrical contractor etc",SE Jharsuguda R and B Division,O/O the SE Jharsuguda R and B Division,AOC,Superintending Engineer,Internal,EE SR DAO,Satyaban Patel,06-May-2025 01:21 PM,06-May-2025 01:25 PM,techsummary_513808.pdf (1995.77 KB),Finance,cs,Ashish Kumar Lenka,08-May-2025 10:29 AM,,BOQ Comparative Chart,Superintending Engineer,Internal,EE SR DAO,Satyaban Patel,02-Feb-2026 04:40 PM,finsummary_513808.pdf (999.29 KB),Technical,accepte,Sandipta Panigrahi,04-Jan-2025 06:00 PM,,1,2657819,ABINASH SINGH THAKUR,21-Nov-2024 03:37 PM,Rejected-AOC,Lottery not in favour,02-Feb-2026 04:43 PM,EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-JHARSUGUDA,2024_EICCL_106266_12,Bid Identification No-SE-RandB-JSG-09- OF 2024-25,Construction of Peddy Procurement Center (PPC) at Bhaurkhol under Lakhanpur Block in the District of Jharsuguda for the year 2024-25,1.0,2657801.0,SAMIR NEGI (S.T.),INR,"6,530,303",02-Feb-2026,"INR 6,530,303",180.0,Satyaban Patel,02-Feb-2026 04:43 PM,ppcbhurkhol.pdf (999.00 KB),AOC,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,2657944,JOJHAL SATYAM DORA,21-Nov-2024 02:11 PM,Rejected-AOC,Lottery not in favour,02-Feb-2026 04:43 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,2656426,RAJESH KUMAR AGRAWAL,21-Nov-2024 12:42 PM,Rejected-AOC,Lottery not in favour,02-Feb-2026 04:43 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,2657801,SAMIR NEGI (S.T.),21-Nov-2024 01:41 PM,Accepted-AOC,Lottery in favour,02-Feb-2026 04:43 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,2650707,SANJAY KUMAR GOENKA,17-Nov-2024 06:29 PM,Rejected-AOC,Lottery not in favour,02-Feb-2026 04:43 PM,,,,,,,,,,,,,,,,,AOC
