Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
Finance,Financial bid opened,LAXMIPRIYA NAYAK,19-Jan-2026 11:14 AM,,BOQ Comparative Chart,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,ANANDA CHANDRA PANDA,17-Jan-2026 06:51 PM,19-Jan-2026 10:30 AM,techsummary_568661.pdf (322.93 KB),13-Feb-2026,"INR 16,066,106",365.0,Bikram Keshari Malla,13-Feb-2026 02:31 PM,PARALAKHEMUNDI.pdf (81.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 09.02.2026,1,3303205,BINAYA BHUSAN MAHUNTA,15-Dec-2025 01:00 PM,Rejected-Finance,DUE TO L1 BIDDER BUT SC BIDDER GET WORK,13-Feb-2026 01:53 PM,1.0,3285475.0,KARTIKA MALLICK,INR,"16,066,106",AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,Bikram Keshari Malla,13-Feb-2026 01:53 PM,finsummary_568661.pdf (809.64 KB),Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_122368_7,21/OPHWC/2025-26,"Constn. of 6 Nos. E type Qtrs. at Top- II of Paralakhemundi PS, Gajapati",Technical,3 Nos. of bidders have been participated,LAXMIPRIYA NAYAK,16-Dec-2025 11:39 AM,,AOC,"11,800",0.0,Nil,Nil,No,Orissa State Police Housing and Welfare Corporation Ltd,21/OPHWC/2025-26,2025_OSPHW_122368_7,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"1,78,500",Yes,fixed,,Nil,Nil,"Constn. of 6 Nos. E type Qtrs. at Top- II of Paralakhemundi PS, Gajapati",Building Work,Please refer Tender documents. ,NA ,"1,78,49,246",Civil Works - Buildings,NA ,Tender,90.0,365.0,Gajapati,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,1.0,ICICI BANK,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",01-Dec-2025 06:55 PM,16-Dec-2025 10:30 AM,01-Dec-2025 06:55 PM,15-Dec-2025 05:00 PM,NA ,NA ,01-Dec-2025 06:55 PM,15-Dec-2025 05:00 PM,19-Jan-2026 10:30 AM,AOC
,,,,,,,,,,,,,,,,,,,,2,3285475,KARTIKA MALLICK,07-Dec-2025 11:28 AM,Accepted-AOC,QUALIFIED BIDDER,13-Feb-2026 02:32 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,3,3304478,LAXMIDHAR SETHY,15-Dec-2025 04:48 PM,Rejected-Finance,DUE TO L2 BIDDER,13-Feb-2026 01:53 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,AOC
