S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,3273986.0,M/S DASH BROTHERS AND SONS CONSTRUCTION,INR,"71,562,535",Sujit Behera,Internal,,Sujit Behera,26-Feb-2026 01:56 PM,finsummary_566285.pdf (26.40 KB),CE RW I||RWCIRCLE-SAMBALPUR,2025_CERWI_121720_3,BRIDGE TENDER ONLINE RWCSBP-18/2025-26,Construction of Bridge over Banjari Nallah at 1st Km. on NH-201 to Dumerpali RD Road in the District of Bargarh under SBY for the year 2024-25.,Technical,2 NOS BIDDER,Madhusmita Mohanty,11-Dec-2025 09:53 AM,technical_566285.pdf,Finance,2 NOS BIDDER,Madhusmita Mohanty,26-Dec-2025 04:48 PM,finance_566285.pdf,BOQ Comparative Chart,Sujit Behera,Internal,EE ESTIMATOR DAO,Sujit Behera,23-Dec-2025 11:23 AM,26-Dec-2025 04:00 PM,techsummary_566285.pdf (486.54 KB),1,3272482,Bijay Kumar Panigrahi,02-Dec-2025 06:31 PM,Rejected-Finance,L2 BIDDER,26-Feb-2026 01:56 PM,26-Feb-2026,"INR 71,562,535",450.0,Sujit Behera,26-Feb-2026 01:58 PM,TECH.pdf (26.00 KB),AOC,AOC,CE RW I||RWCIRCLE-SAMBALPUR,BRIDGE TENDER ONLINE RWCSBP-18/2025-26,2025_CERWI_121720_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"6,82,263",Yes,percentage,1.0%,Nil,Nil,1,Fee/PreQual/Technical,.pdf,GSTIN RC PAN TENDER COST EMD AFFIDAVIT OTHER DOCUMENTS AS PER DTCN.,24-Nov-2025 11:00 AM,10-Dec-2025 11:00 AM,24-Nov-2025 11:00 AM,09-Dec-2025 05:00 PM,24-Nov-2025 11:00 AM ,06-Dec-2025 05:00 PM ,24-Nov-2025 11:00 AM,09-Dec-2025 05:00 PM,26-Dec-2025 04:00 PM,1,ICICI BANK,"CHIEF CONSTRUCTION ENGINEER, R.W.CIRCLE, SAMBALPUR","CHIEF CONSTRUCTION ENGINEER, R.W.CIRCLE, SAMBALPUR","10,000",0.0,Nil,Nil,No,Construction of Bridge over Banjari Nallah at 1st Km. on NH-201 to Dumerpali RD Road in the District of Bargarh under SBY for the year 2024-25.,Construction of Bridge over Banjari Nallah at 1st Km. on NH-201 to Dumerpali RD Road in the District of Bargarh under SBY for the year 2024-25.,Please refer Tender documents. ,NA ,"6,82,26,271",Civil Works - Bridges,NA ,Tender,90.0,450.0,Bargarh,768028.0,NA ,NA ,NA ,"RURAL WORKS CIRCLE , SAMBALPUR",No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3273986,M/S DASH BROTHERS AND SONS CONSTRUCTION,08-Dec-2025 10:44 AM,Accepted-AOC,AOC,26-Feb-2026 01:58 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BILL OF QUANTITIES,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
