Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.2,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"10,000","1,800",Nil,Nil,No,1.0,ICICI BANK,"54,830",Yes,percentage,1.0%,Nil,Nil,21-May-2025 09:00 AM,30-May-2025 11:30 AM,21-May-2025 09:00 AM,29-May-2025 05:00 PM,NA ,NA ,21-May-2025 09:00 AM,29-May-2025 05:00 PM,19-Sep-2025 10:30 AM,Odisha Tourism Devl. Corp.,BP I/07/2025-26 Dt.09.05.2025,2025_OTDC_113660_2,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"Superintending Engineer , O.T.D.C Ltd","Superintending Engineer , O.T.D.C Ltd, Lewis road Bhubaneswar.",1.0,Fee/PreQual/Technical,.pdf,"Cost of Tender, EMD, Contractor Registration License, Pan card, Affidative, GST work experience",Balance work for Development of Dandadhar Dam in Dhenkanal Dist.,Balance work for Development of Dandadhar Dam in Dhenkanal Dist.,As per DTCN ,NA ,"54,83,000",Civil Works - Others,NA ,Tender,90.0,180.0,Dhenkanal Dist.,759001.0,NA ,NA ,NA ,"Superintending Engineer , O.T.D.C Ltd, Lewis roa",No ,No,AOC,Technical,Technical Proceeding,Sunil Kumar Behera,18-Sep-2025 10:41 PM,technical_540476.pdf,1,2940448,CHANDAN SAHOO,29-May-2025 02:16 PM,Accepted-AOC,Selected in transparent lottery,27-Feb-2026 03:37 PM,Finance,Technical Proceeding,Sunil Kumar Behera,19-Sep-2025 11:19 AM,finance_540476.pdf,BOQ Comparative Chart,S.K. Behera,Internal,"S. K. JENA, S. NAIK, A. S. SWAIN",Sunil Kumar Behera,15-Oct-2025 11:34 AM,finsummary_540476.pdf (897.72 KB),18-Dec-2025,"INR 4,661,001.68",180.0,Subrat Kumar Jena,27-Feb-2026 03:37 PM,dandadharworkorder.pdf (1055.00 KB),work order issued,1.0,Balance work for Development of Dandadhar Dam in Dhenkanal Dist.,Tender Revocation,18-Sep-2025 10:08 PM,Revoke.pdf ,85.93,Technical Opening,S.K. Behera,Internal,"S. K. Jena, A. S. Swain, S. Naik",Sunil Kumar Behera,18-Sep-2025 10:53 PM,19-Sep-2025 10:30 AM,techsummary_540476.pdf (3411.22 KB),Odisha Tourism Devl. Corp.,2025_OTDC_113660_2,BP I/07/2025-26 Dt.09.05.2025,Balance work for Development of Dandadhar Dam in Dhenkanal Dist.,1.0,2940448.0,CHANDAN SAHOO,INR,"4,661,001.68",AOC
,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,AOC,,,,,,2,2939775,DINESH KUMAR SAHOO,29-May-2025 11:28 AM,Rejected-Technical,Not Fulfilled eligibility criteria,18-Sep-2025 10:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,AOC,,,,,,3,2934618,GANGADHAR SAHOO,28-May-2025 01:47 PM,Rejected-Technical,Not Fulfilled eligibility criteria,18-Sep-2025 10:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,4,2937769,M/S DURGAMADHAB CONSTRUCTION AND INTERIOR,29-May-2025 04:22 PM,Rejected-Finance,UNSUCCESSFUL BIDDER IN TRANSPARENT LOTTERY SYSYTEM,15-Oct-2025 11:34 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,5,2940834,M/S SILICON INTERIORS,29-May-2025 04:01 PM,Rejected-Technical,Not Fulfilled eligibility criteria,18-Sep-2025 10:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,6,2940163,PRAVAT KUMAR BISWAL,29-May-2025 01:30 PM,Rejected-Technical,Not Fulfilled eligibility criteria,18-Sep-2025 10:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,7,2938918,RAJESH KUMAR PARIDA,29-May-2025 01:53 PM,Rejected-Technical,Not Fulfilled eligibility criteria,18-Sep-2025 10:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,8,2940485,Sandip Kumar Panda,29-May-2025 02:21 PM,Rejected-AOC,2nd lowest in transparent lottery,27-Feb-2026 03:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,9,2938734,SONALI DAS,28-May-2025 06:03 PM,Rejected-Technical,Not Fulfilled eligibility criteria,18-Sep-2025 10:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
