Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
24-Jul-2025 11:30 AM,05-Aug-2025 11:30 AM,24-Jul-2025 11:30 AM,04-Aug-2025 05:00 PM,24-Jul-2025 11:30 AM ,28-Jul-2025 05:30 PM ,24-Jul-2025 11:30 AM,04-Aug-2025 05:00 PM,"Executive Engineer,Central Tender Cell","Central Tender Cell, UG Floor, ICOMC Tower, BMC",Renovation of Park No. 3 at Nayapalli BRIT Colony in Ward No. 38,Renovation of Park No. 3 at Nayapalli BRIT Colony in Ward No. 38,Please refer Tender documents. ,NA ,"6,44,203",Civil Works - Others,NA ,Tender,120.0,60.0,BMC AREA,751022.0,"Office chamber of the EE,Central Tender Cell ","Central Tender Cell, UG Floor, ICOMC Tower, BMC ",29-Jul-2025 12:30 PM ,"Central Tender Cell,BMC",No ,No,"4,000",0.0,Nil,Nil,No,Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-Tender Cell-27/2025-26 Dt. 22.07.2025,2025_ORULB_115880_6,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,scanned copies of all documents,"6,500",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,AOC,02-Feb-2026,"INR 646,211",60.0,Lipsa Parida,02-Feb-2026 12:57 PM,workorder_6.pdf (514.00 KB),1,3023205,Jyoshnarani Biswal,04-Aug-2025 04:20 PM,Accepted-AOC,L1 bidder,02-Feb-2026 12:57 PM,City Engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONII,EEDRAINAGEDIVISION,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,02-Feb-2026 12:43 PM,techsummary_546906.pdf (1488.42 KB),City Engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONII,EEDRAINAGEDIVISION,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,02-Feb-2026 12:53 PM,finsummary_546906.pdf (1717.00 KB),Municipal Bodies||Bhubaneswar Municipal Corporation,2025_ORULB_115880_6,BMC-EE-Tender Cell-27/2025-26 Dt. 22.07.2025,Renovation of Park No. 3 at Nayapalli BRIT Colony in Ward No. 38,1.0,3023205.0,Jyoshnarani Biswal,INR,"646,211",Finance,6 bids opened successfully,Lipsa Parida,05-Aug-2025 12:24 PM,finance_546906.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,2,3023396,JYOTIRADITYA CONSTRUCTIONS,04-Aug-2025 04:31 PM,Rejected-Finance,Rejected,02-Feb-2026 12:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,3023365,MANORANJAN BALABANTARAY,04-Aug-2025 04:16 PM,Rejected-Finance,Rejected,02-Feb-2026 12:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,3023434,PRADYUMNA KUMAR SAHU,04-Aug-2025 04:46 PM,Rejected-Finance,Rejected,02-Feb-2026 12:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,3023360,RSC ELECTRICAL AND CONSTRUCTION,04-Aug-2025 04:14 PM,Rejected-Finance,Rejected,02-Feb-2026 12:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,3021740,SAMIR RANJAN MOHANTY,02-Aug-2025 04:48 PM,Rejected-Finance,Rejected,02-Feb-2026 12:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
