Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"7,080",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,DTCN,1.0,ICICI BANK,Installation and Energization of Palasahi-IV RL Project under Dhamnagar Block,Installation and Energization of Palasahi-IV RL Project under Dhamnagar Block,Please refer Tender documents. ,NA ,"24,06,692",Civil Works - Lift Irrigation Schemes,NA ,Tender,180.0,90.0,"L.I. Division, Bhadrak",756100.0,NA ,NA ,NA ,"L.I. Division, Bhadrak",No ,No,01-Sep-2025 11:00 AM,11-Sep-2025 11:00 AM,01-Sep-2025 11:00 AM,10-Sep-2025 05:00 PM,01-Sep-2025 11:00 AM ,10-Sep-2025 05:00 PM ,01-Sep-2025 11:00 AM,10-Sep-2025 05:00 PM,11-Dec-2025 11:00 AM,"E.E, L.I. Division, Bhadrak","E.E, L.I. Division, Bhadrak","24,067",Yes,percentage,1.0%,Nil,Nil,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Bhadrak,01/2025-26(3086)/OLIC(BDK)/Dt. 25.08.2025,2025_OLIC_117457_11,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,AOC,03-Feb-2026,"INR 2,414,196",90.0,DUSHASAN JENA,03-Feb-2026 07:54 PM,PalasahiIVRL.pdf (70.00 KB),Awarded of Work,1,3071090,AMALENDU NAYAK,10-Sep-2025 01:00 PM,Rejected-AOC,Rejected,03-Feb-2026 07:54 PM,Finance,Admitted,DUSHASAN JENA,11-Dec-2025 01:30 PM,finance_550666.pdf,BOQ Comparative Chart,D S Jena,Internal,,DUSHASAN JENA,10-Dec-2025 05:56 PM,11-Dec-2025 11:00 AM,techsummary_550666.pdf (61.79 KB),D S Jena,Internal,,DUSHASAN JENA,03-Feb-2026 07:49 PM,finsummary_550666.pdf (61.79 KB),Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Bhadrak,2025_OLIC_117457_11,01/2025-26(3086)/OLIC(BDK)/Dt. 25.08.2025,Installation and Energization of Palasahi-IV RL Project under Dhamnagar Block,Technical,Technical Bid Opened,DUSHASAN JENA,11-Sep-2025 03:42 PM,technical_550666.pdf,1.0,3072564.0,Sekh Abukalam,INR,"2,414,196",AOC
,,,,,,,.pdf,Tender Call Notice,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,3071504,Bibekananda Pati,09-Sep-2025 03:47 PM,Rejected-AOC,Rejected,03-Feb-2026 07:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3072475,Gouranga Jena,10-Sep-2025 04:29 PM,Rejected-AOC,Rejected,03-Feb-2026 07:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3073252,KAPIL JENA,10-Sep-2025 10:01 AM,Rejected-AOC,Rejected,03-Feb-2026 07:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,3071301,LAKSHMIMANI GIRI,10-Sep-2025 02:53 PM,Rejected-AOC,Rejected,03-Feb-2026 07:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,3074279,LAXMAN KUMAR SAHOO,10-Sep-2025 04:33 PM,Rejected-AOC,Rejected,03-Feb-2026 07:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,3074242,MANIBHADRA JENA,10-Sep-2025 04:06 PM,Rejected-AOC,Rejected,03-Feb-2026 07:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8,3073425,NABIN KUMAR PAL,10-Sep-2025 04:35 PM,Rejected-AOC,Rejected,03-Feb-2026 07:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9,3071254,POWERTECH ENGINEERING.TAPAS RANJAN PATI,10-Sep-2025 11:51 AM,Rejected-AOC,Rejected,03-Feb-2026 07:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10,3074352,PRAVASH CHANDRA NAYAK,10-Sep-2025 03:36 PM,Rejected-AOC,Rejected,03-Feb-2026 07:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
