Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
10-Dec-2025 12:00 PM,17-Dec-2025 10:00 AM,10-Dec-2025 12:00 PM,16-Dec-2025 05:00 PM,10-Dec-2025 12:00 PM ,15-Dec-2025 01:30 PM ,10-Dec-2025 12:00 PM,16-Dec-2025 05:00 PM,"2,000",0.0,Nil,Nil,No,Divisional Officer,"RURAL WORKS DIVISION, JEYPORE",CE RW I||RWCIRCLE-SUNABEDA||RW Division Jeypore,Online-05/2025-26,2025_CERWI_122908_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"2,490",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"DTCN, TCN, LICENCE, AFFIDAVIT, GSTIN, PAN, BID COST EMD, NO RELATION CERTIFICATE ETC.",S/R to E type quarter Building at Jeypore for the year 2025-26,S/R to E type quarter Building at Jeypore for the year 2025-26,NA ,NA ,"2,48,966",Civil Works - Buildings,NA ,Tender,90.0,30.0,Koraput,764001.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, JEYPORE",No ,No,1.0,ICICI BANK,AOC,06-Feb-2026,"INR 211,645",30.0,Jelin Sheela Kerkatta,06-Feb-2026 04:37 PM,WocsEtypeqtrjeypore.pdf (824.00 KB),Rabi Kanta Harijan,1,3307785,JITENDRA KUMAR DAS,16-Dec-2025 04:32 PM,Rejected-Technical,Dis Qualified,06-Feb-2026 04:25 PM,EE,Internal,,Jelin Sheela Kerkatta,06-Feb-2026 04:25 PM,techsummary_570865.pdf (823.83 KB),EE,Internal,,Jelin Sheela Kerkatta,06-Feb-2026 04:29 PM,finsummary_570865.pdf (823.83 KB),CE RW I||RWCIRCLE-SUNABEDA||RW Division Jeypore,2025_CERWI_122908_1,Online-05/2025-26,S/R to E type quarter Building at Jeypore for the year 2025-26,1.0,3308630.0,RABI KANTA HARIJAN,INR,"211,645",Finance,05nos of valid tenderers,Jelin Sheela Kerkatta,19-Dec-2025 10:03 AM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Boq,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,2,3303857,M.BHAGYA LAXMI,15-Dec-2025 02:37 PM,Rejected-Finance,3,06-Feb-2026 04:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3308161,PUSPALATA SETHI,16-Dec-2025 03:21 PM,Rejected-Finance,4,06-Feb-2026 04:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3308630,RABI KANTA HARIJAN,16-Dec-2025 04:44 PM,Accepted-AOC,Successful,06-Feb-2026 04:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,3303456,SURESH CHANDRA PANDA,15-Dec-2025 01:35 PM,Rejected-Finance,2,06-Feb-2026 04:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
