Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Tender cost, EMD, GSTIN, PAN, Registration Certificate and Other documents","89,000",Yes,fixed,,Nil,Nil,"10,000",0.0,Nil,Nil,No,"Construction of KGVB Hostel building at Govt. UPS Nandapur, Nandapur Block in the district of Koraput for the year 2025-26",Construction of KGVB Hostel building,Please refer tendr documents ,NA ,"88,15,000",Civil Works - Others,NA ,Tender,90.0,210.0,Nandapur,764037.0,NA ,NA ,NA ,Office of the S.E R and B Division Koraput,No ,No,"S.E R and B Division, Koraput",Office of the S.E R and B Division Koraput,1.0,ICICI BANK,18-Jul-2025 11:00 AM,05-Aug-2025 05:00 PM,18-Jul-2025 11:00 AM,04-Aug-2025 12:00 PM,NA ,NA ,18-Jul-2025 11:00 AM,04-Aug-2025 12:00 PM,28-Oct-2025 11:40 AM,EIC-CIVIL||SERNB-CIRCLE-JEYPORE||EERNB-DIVN-KORAPUT,S.E R and B KPT- 07-2025-26,2025_EICCL_115597_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Superintending Engineer,Internal,"JE ESTIMATOR AE ESTIMATOR, EE ESTIMATOR and DAO KORAPUT R and B DIVISION",Shubhakanta Barik,11-Feb-2026 12:51 PM,finsummary_546178.pdf (622.18 KB),EIC-CIVIL||SERNB-CIRCLE-JEYPORE||EERNB-DIVN-KORAPUT,2025_EICCL_115597_3,S.E R and B KPT- 07-2025-26,"Construction of KGVB Hostel building at Govt. UPS Nandapur, Nandapur Block in the district of Koraput for the year 2025-26",Technical,Six nos. of tenderers documents opened,Shubhakanta Barik,27-Oct-2025 06:14 PM,technical_546178.pdf,1.0,3012769.0,Banoj kumar patra,INR,"7,493,913",11-Feb-2026,"INR 7,493,913",210.0,Shubhakanta Barik,11-Feb-2026 12:56 PM,aocnandapur.pdf (1828.00 KB),AWARD OF CONTRACT,1,3012714,AKSHAYA KUMAR SETH,29-Jul-2025 06:33 PM,Rejected-AOC,Not selected through the lottery system.,11-Feb-2026 12:57 PM,Finance,06 nos. of tenderers documents opened,Shubhakanta Barik,11-Feb-2026 12:21 PM,finance_546178.pdf,BOQ Comparative Chart,Superintending Engineer,Internal,JE ESTIMATOR EE ESTIMATOR and DAO KORAPUT R and B DIVISION,Shubhakanta Barik,27-Oct-2025 07:04 PM,28-Oct-2025 11:40 AM,techsummary_546178.pdf (541.69 KB),AOC
,,.pdf,Affidavits and other document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3022151,Arabinda Samal,03-Aug-2025 12:43 PM,Rejected-AOC,Not selected through the lottery system.,11-Feb-2026 12:57 PM,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3012960,ASUTOSH PATRA,30-Jul-2025 07:30 PM,Rejected-AOC,Not selected through the lottery system.,11-Feb-2026 12:57 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3012769,Banoj kumar patra,30-Jul-2025 08:18 PM,Accepted-AOC,Selected through a transparent lottery system,11-Feb-2026 12:57 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3020291,Bhagaban Khora,03-Aug-2025 11:22 PM,Rejected-AOC,Not selected through the lottery system.,11-Feb-2026 12:57 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3020030,Ranjit Kumar Nayak,02-Aug-2025 09:58 AM,Rejected-AOC,Not selected through the lottery system.,11-Feb-2026 12:57 PM,,,,,,,,,,,,,,AOC
