S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,3097084.0,B.B BUILDERS PROP ANIL KUMAR BEHERA,INR,"2,342,531",Municipal Bodies||Barbil Municipality,2025_ORULB_117691_6,BBLM-4/2025-26,"Repair of Post office road, Ward No.4, Barbil",Technical,open,Ramesh Chandra Nayak,24-Sep-2025 06:36 PM,technical_551543.pdf,Laxman Mahanta,Internal,,Ramesh Chandra Nayak,19-Feb-2026 03:55 PM,finsummary_551543.pdf (366.95 KB),Laxman Mahanta,Internal,,Ramesh Chandra Nayak,25-Nov-2025 06:02 PM,25-Nov-2025 06:05 PM,techsummary_551543.pdf (791.22 KB),Finance,open,Ramesh Chandra Nayak,01-Dec-2025 12:23 PM,finance_551543.pdf,BOQ Comparative Chart,1,3097084,B.B BUILDERS PROP ANIL KUMAR BEHERA,23-Sep-2025 03:52 PM,Accepted-AOC,Lowest,19-Feb-2026 03:59 PM,19-Feb-2026,"INR 2,342,531",90.0,Ramesh Chandra Nayak,19-Feb-2026 03:59 PM,Wo6.pdf (267.00 KB),Contact value including GST,AOC,"23,410",Yes,percentage,1.0%,Nil,Nil,"Repair of Post office road, Ward No.4, Barbil","Repair of Post office road, Ward No.4, Barbil",Please refer Tender documents. ,NA ,"23,41,000",Civil Works - Roads,NA ,Tender,90.0,90.0,Barbil,758035.0,NA ,NA ,NA ,Barbil Municipality,No ,No,"6,000",0.0,Nil,Nil,No,09-Sep-2025 10:00 AM,24-Sep-2025 11:00 AM,09-Sep-2025 10:00 AM,23-Sep-2025 05:00 PM,NA ,NA ,09-Sep-2025 10:00 AM,23-Sep-2025 05:00 PM,25-Nov-2025 06:05 PM,1.0,Fee/PreQual/Technical,.pdf,DTCN,Executive Officer Barbil Municipality,Executive Officer Barbil Municipality,1.0,ICICI BANK,Municipal Bodies||Barbil Municipality,BBLM-4/2025-26,2025_ORULB_117691_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3096937,UMESHCHANDRA MUNDA,23-Sep-2025 02:36 PM,Rejected-Finance,Third,19-Feb-2026 03:55 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3096707,Upendra Roul,23-Sep-2025 02:00 PM,Rejected-Finance,Second,19-Feb-2026 03:55 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
