Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Orissa State Police Housing and Welfare Corporation Ltd,23/OPHWC/2025-26,2025_OSPHW_123665_5,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","2,50,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,22-Dec-2025 06:55 PM,07-Jan-2026 10:30 AM,22-Dec-2025 06:55 PM,06-Jan-2026 05:00 PM,NA ,NA ,22-Dec-2025 06:55 PM,06-Jan-2026 05:00 PM,05-Feb-2026 10:30 AM,"Const. of Boundary Wall Of Odisha Maritime Academy At Paradip, Jagatsinghpur",Building Work,Please refer Tender documents. ,NA ,"2,49,95,061",Civil Works - Buildings,NA ,Tender,90.0,150.0,Jagatsinghpur,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,"11,800",0.0,Nil,Nil,No,AOC,27-Feb-2026,"INR 21,248,301",150.0,Bikram Keshari Malla,27-Feb-2026 03:57 PM,PARADIP.pdf (372.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 24.02.2026,1,3340710,Ananta Kumar Das,30-Dec-2025 11:01 PM,Rejected-Finance,DUE TO L1 BIDDER BUT UNSUCCESSFUL IN TRANSPARENT LOTTERY SYSTEM,27-Feb-2026 03:55 PM,Finance,Financial bid opened,MONALISHA PADHY,05-Feb-2026 11:17 AM,,BOQ Comparative Chart,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,Srikanta Samal,04-Feb-2026 05:35 PM,05-Feb-2026 10:30 AM,techsummary_572897.pdf (344.97 KB),AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,Bikram Keshari Malla,27-Feb-2026 03:55 PM,finsummary_572897.pdf (361.19 KB),Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_123665_5,23/OPHWC/2025-26,"Const. of Boundary Wall Of Odisha Maritime Academy At Paradip, Jagatsinghpur",Technical,5 Nos. of bidders have been participated,LAXMIPRIYA NAYAK,07-Jan-2026 11:41 AM,,1.0,3346789.0,PRAKASH KUMAR PANDA,INR,"21,248,301",AOC
,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,3329551,BANKA BIHARI MALLICK,26-Dec-2025 01:16 PM,Rejected-Finance,DUE TO L1 BIDDER BUT UNSUCCESSFUL IN TRANSPARENT LOTTERY SYSTEM,27-Feb-2026 03:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3346789,PRAKASH KUMAR PANDA,06-Jan-2026 03:47 PM,Accepted-AOC,QUALIFIED BIDDER,27-Feb-2026 03:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3343853,Sarada Prasad Swain,04-Jan-2026 10:24 AM,Rejected-Finance,DUE TO L1 BIDDER BUT UNSUCCESSFUL IN TRANSPARENT LOTTERY SYSTEM,27-Feb-2026 03:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,3346812,VISHAL AGRAWAL,06-Jan-2026 04:47 PM,Rejected-Technical,Non submission of adequate similar nature of work as per DTCN Cl. No. 11 and 110(k).,04-Feb-2026 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
