EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"15,300",Yes,fixed,,Nil,Nil,"Executive Officer, Bhadrak Municipality","Executive Officer, Bhadrak Municipality",1.0,Fee/PreQual/Technical/Finance,.pdf,"Bid document cost, EMD, GST, Registration Certificate, Affidavit and other documents as per DTC",1.0,ICICI BANK,Construction of Paver Road from RandB Main Road towards Mir Kalan house via Mukid Babu house and Sk Yousuf Azad house towards Sayed Asraf Ali house at Shanti Nagar in ward No.26.,Construction of Paver Road from RandB Main Road towards Mir Kalan house via Mukid Babu house and Sk Yousuf Azad house towards Sayed Asraf Ali house at Shanti Nagar in ward No.26.,Please refer Tender documents. ,NA ,"15,28,751",Civil Works - Others,NA ,Tender,90.0,120.0,Bhadrak Municipality,756100.0,NA ,NA ,NA ,"Executive Officer, Bhadrak Municipality",No ,No,Municipal Bodies||Bhadrak Municipality,BM-BDK-01-2025-26,2025_ORULB_112423_62,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,17-Apr-2025 10:00 AM,29-Apr-2025 11:00 AM,17-Apr-2025 10:00 AM,28-Apr-2025 05:00 PM,NA ,NA ,17-Apr-2025 10:00 AM,28-Apr-2025 05:00 PM,"6,000",0.0,Nil,Nil,No,AOC,Gulmaki Dalawzi,Internal,Details attached below,Sourav Chakrabarty,10-Feb-2026 05:56 PM,finsummary_536369.pdf (240.28 KB),Gulmaki Dalawzi,Internal,Details attached below,Sourav Chakrabarty,10-Feb-2026 05:53 PM,techsummary_536369.pdf (240.28 KB),Municipal Bodies||Bhadrak Municipality,2025_ORULB_112423_62,BM-BDK-01-2025-26,Construction of Paver Road from RandB Main Road towards Mir Kalan house via Mukid Babu house and Sk Yousuf Azad house towards Sayed Asraf Ali house at Shanti Nagar in ward No.26.,1.0,2898195.0,RATH MUNDA,INR,"1,452,466",1,2896722,Padan Majhi,27-Apr-2025 03:20 PM,Rejected-AOC,Quoted third lowest,10-Feb-2026 06:02 PM,10-Feb-2026,"INR 1,452,466",120.0,Sourav Chakrabarty,10-Feb-2026 06:02 PM,62.pdf (2096.00 KB),work order issued,Finance,ok,TAPASA KUMAR SAMAL,01-May-2025 12:32 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,.xls,Bill of Quantity,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2896008,RANJEET BEHERA,28-Apr-2025 09:46 AM,Rejected-AOC,Quoted second lowest,10-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2898195,RATH MUNDA,28-Apr-2025 03:47 PM,Accepted-AOC,Quoted first lowest,10-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
