Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration certificate,PAN,GSTIN towards paper cost EMD affidvit other documents asper DTCN",Repair and Renovation of staff quarters building at GhantapadaPS for the year 2025-26,Repair and Renovation of staff quarters building at GhantapadaPS for the year 2025-26,Please refer DTCN ,NA ,"4,20,148",Civil Works - Buildings,NA ,Tender,90.0,30.0,O/o SERWDivision Boudh,762014.0,NA ,NA ,NA ,O/o SERWDivision Boudh,No ,No,CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-BOUDH,Online Tender07/EERW Division Boudh 2025-26,2025_CERWI_121572_157,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,EERW Division Boudh,O/o SERW Division BOudh,"2,000",0.0,Nil,Nil,No,"4,200",Yes,fixed,,Nil,Nil,01-Dec-2025 10:00 AM,06-Dec-2025 11:00 AM,01-Dec-2025 10:00 AM,06-Dec-2025 10:00 AM,01-Dec-2025 10:00 AM ,04-Dec-2025 05:00 PM ,01-Dec-2025 10:00 AM,06-Dec-2025 10:00 AM,AOC,1.0,3277651.0,SMITARANI SAHU,INR,"285,646",EE,Internal,EE DAO estimator,Madhusmita Dalei,23-Feb-2026 04:30 PM,finsummary_568386.pdf (612.64 KB),1,3280477,Biswajit Mahalik,05-Dec-2025 07:38 PM,Rejected-Technical,Disqulified,23-Feb-2026 04:27 PM,CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-BOUDH,2025_CERWI_121572_157,Online Tender07/EERW Division Boudh 2025-26,Repair and Renovation of staff quarters building at GhantapadaPS for the year 2025-26,23-Feb-2026,"INR 285,646",30.0,Madhusmita Dalei,23-Feb-2026 04:33 PM,1665.pdf (613.00 KB),He is submitted EMD at the time of agreement,EE,Internal,EE DAO estimator,Madhusmita Dalei,23-Feb-2026 04:27 PM,techsummary_568386.pdf (612.64 KB),Finance,All bidders are accepted,Madhusmita Dalei,23-Feb-2026 04:24 PM,finance_568386.pdf,BOQ Comparative Chart,AOC
,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,3270595,Biswanath Patra,04-Dec-2025 02:41 AM,Rejected-Technical,Disqualified,23-Feb-2026 04:27 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,3282878,KULAMANI MAJHI,06-Dec-2025 08:08 AM,Rejected-Technical,Disqulified,23-Feb-2026 04:27 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Valid e mail ID and phone number are mandatory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,3276838,RAJESH KARNA,04-Dec-2025 11:02 AM,Rejected-Technical,Disqulified,23-Feb-2026 04:27 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,3283175,RENUKA HOTA,05-Dec-2025 11:19 PM,Rejected-Technical,Disquilified,23-Feb-2026 04:27 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,3281809,SASMITARANI GEJO,05-Dec-2025 01:57 PM,Rejected-Technical,Disqulified,23-Feb-2026 04:27 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,3277651,SMITARANI SAHU,04-Dec-2025 11:48 AM,Accepted-AOC,He is submitted EMD at the time of agreement,23-Feb-2026 04:35 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,3274668,Suryakanta Khatua,03-Dec-2025 09:23 PM,Rejected-Technical,Disqulified,23-Feb-2026 04:27 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,3283358,SUSIL KUMAR SAHU,06-Dec-2025 01:18 AM,Rejected-Technical,Disqualified,23-Feb-2026 04:27 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
