Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
17-Oct-2025 11:30 AM,03-Nov-2025 11:30 AM,17-Oct-2025 11:30 AM,31-Oct-2025 05:00 PM,17-Oct-2025 11:30 AM ,30-Oct-2025 05:00 PM ,17-Oct-2025 11:30 AM,31-Oct-2025 05:00 PM,1.0,Cost of tender paper changed,Other,,Construction of Multi Purpose Community cum Culture centre Building at Ahiyas of Mallikapur GP,Construction of Multi Purpose Community cum Culture centre Building at Ahiyas of Mallikapur GP,Please refer Tender Documents  ,NA ,"22,38,913",Civil Works - Buildings,NA ,Tender,90.0,180.0,Dasarathpur,755006.0,NA ,NA ,NA ,Dasarathpur Block Office,No ,No,"22,389",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"License, GSTIN, PAN, Affidavit, Schedule AandE, Paper cost, EMD online etc as per DTCN","7,080",Nil,Nil,No,"BDO, Dasarathpur","BDO, Dasarathpur",1.0,ICICI BANK,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||DASARATHAPUR Block,"Tender Call Notice No. BDO, Dasarathpur- 02/2025-26",2025_PRDAS_119344_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||DASARATHAPUR Block,2025_PRDAS_119344_9,"Tender Call Notice No. BDO, Dasarathpur- 02/2025-26",Construction of Multi Purpose Community cum Culture centre Building at Ahiyas of Mallikapur GP,BDO,Internal,"AO, AE",Muktikanta Lenka,18-Feb-2026 08:23 PM,finsummary_555475.pdf (342.46 KB),Finance,All bidders are admitted,Akash Pattnaik,03-Nov-2025 01:12 PM,finance_555475.pdf,BOQ Comparative Chart,1.0,3145169.0,M/S GOPINATH JENA,INR,"1,903,299.75",1,3165910,Greentech Renewable Energies,30-Oct-2025 12:15 PM,Rejected-AOC,Not Qualify,18-Feb-2026 08:25 PM,18-Feb-2026,"INR 1,903,299.75",180.0,Muktikanta Lenka,18-Feb-2026 08:25 PM,DSB.pdf (342.00 KB),AWARD OF CONTRACT,BDO,Internal,"AO,AE",Muktikanta Lenka,15-Feb-2026 09:06 PM,techsummary_555475.pdf (342.46 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3165912,MRUTYUNJAY PALAI,30-Oct-2025 10:45 AM,Rejected-AOC,Not Qualify,18-Feb-2026 08:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3145169,M/S GOPINATH JENA,30-Oct-2025 12:52 PM,Accepted-AOC,Qualify,18-Feb-2026 08:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3164814,SIDDHARTHA SANKAR MOHAPATRA,28-Oct-2025 09:15 PM,Rejected-AOC,Not Qualify,18-Feb-2026 08:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3167445,SWAPNENDU KUMAR DAS,30-Oct-2025 12:48 PM,Rejected-AOC,Not Qualify,18-Feb-2026 08:25 PM,,,,,,,,,,,,,,AOC
