Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"Construction of New 50 Seated PSH building at U.G.H.S, Banuaguda (PSH) under Jharigam Block","Construction of New 50 Seated PSH building at U.G.H.S, Banuaguda (PSH) under Jharigam Block",B and A Class ,NA ,"1,66,61,911",Civil Works - Buildings,Hostel Building ,Tender,90.0,270.0,Nabarangpur,764059.0,NA ,NA ,NA ,"ITDA, Nabarangpur",No ,No,"10,000",0.0,Nil,Nil,No,Project Administrator,"Integrated Tribal Development Agency, Nabarangpur","1,66,700",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"PAN, Affidavit, Caste Certificate, Licence, Work Performance, TP Cost, GST, Undertakings",03-Jan-2025 09:00 AM,22-Jan-2025 05:00 PM,03-Jan-2025 09:00 AM,17-Jan-2025 05:00 PM,NA ,NA ,03-Jan-2025 09:00 AM,17-Jan-2025 05:00 PM,02-Apr-2025 11:30 AM,ST and SC Development Deptt||ITDA Nabarangpur,ITDANBG-02/24-25,2025_STSCD_108953_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,1,2759270,OM PRAKASH KARAMCHAND DAS,17-Jan-2025 03:18 PM,Rejected-AOC,L2,19-Feb-2026 12:33 PM,18-Sep-2025,"INR 14,979,057",270.0,Dasarath Khemundu,19-Feb-2026 12:33 PM,ParjanjitBanuaguda2.pdf (693.00 KB),"Collector, Nabarangpur",Internal,"P.A, ITDA, Nabarangpur, Superintendent Engineer, R and B, Nabarangpur Division, Treasury Officer, Nabarangpur, Asst. Executive Engineer, ITDA, Nabarangpur",JAYKURBAN PETER TIRKEY,30-Mar-2025 07:11 PM,02-Apr-2025 11:30 AM,techsummary_523174.pdf (448.05 KB),Finance,Financial Bids opened successfully,JAYKURBAN PETER TIRKEY,03-Apr-2025 11:08 AM,,BOQ Comparative Chart,ST and SC Development Deptt||ITDA Nabarangpur,2025_STSCD_108953_8,ITDANBG-02/24-25,"Construction of New 50 Seated PSH building at U.G.H.S, Banuaguda (PSH) under Jharigam Block",Technical,Technical Bids opened successfully,RAJEEB KUMAR SAHU,22-Jan-2025 09:45 PM,,"ADM, Nabarangpur",Internal,"P.A, ITDA, Nabarangpur, Dist. Treasury Officer, Nabarangpur, Asst. Executive Engineer, ITDA, Nabarangpur. Assistant Engineer, ITDA, Nabarangpur",RAJEEB KUMAR SAHU,10-Jun-2025 07:04 PM,finsummary_523174.pdf (408.44 KB),1.0,2755199.0,PRAJNAJIT JENA,INR,"14,979,057",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2755199,PRAJNAJIT JENA,17-Jan-2025 02:07 PM,Accepted-AOC,L1,19-Feb-2026 12:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2754319,SAUMYA RANJAN MISHRA,16-Jan-2025 01:53 PM,Rejected-Finance,Disqualified,10-Jun-2025 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2760068,SHREE SHYAM INFRASTRUCTURE,17-Jan-2025 03:59 PM,Rejected-Technical,"Disqualified, as original affidavit not submitted",30-Mar-2025 07:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2758644,SP INFRA PROJECTS,17-Jan-2025 03:17 PM,Rejected-Finance,Disqualified,10-Jun-2025 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2759280,SRI SANJAY SARKAR,17-Jan-2025 03:54 PM,Rejected-Finance,Disqualified,10-Jun-2025 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
