S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,3309241.0,RAKESH ROSHAN XESS,INR,"6,049,229","Er. Dhirendra Ku. Naik SE MI Division, Sundargarh",Internal,"Sri Raghvendra Singh DAO, Sri S. Lakra AEE(Estr), Smt N. Soreng AE(Estr),G.Bhitria JE (Estr)",DHIRENDRA KUMAR NAIK,08-Jan-2026 05:48 PM,finsummary_569421.pdf (821.96 KB),Technical,All the 08 nos bidders have submitted the required bid cost and fulfilled the required criteria. Hence their financial bids have been opened.,DHIRENDRA KUMAR NAIK,24-Dec-2025 06:13 PM,technical_569421.pdf,"CE,Minor Irrigation,BBSR||SENMIC-SAMBALPUR||SUNDARGARH",2025_CEMIB_122575_6,SE MID SNG16/2025-26,Construction of Sialjore Jatia Baba Check dam over local nalla near village Sialjore in Kuarmunda Block of Sundargarh District under MATY Scheme 2025-26.,Finance,"Rakesh Roshan Xess B class ST contractor comes to 14.99 percent less than the amount put to tender after considering 10percent price preference and stands jointly at L1 with other 07nos bidders, hence 08nos bidders may be invited for lottery process",DHIRENDRA KUMAR NAIK,08-Jan-2026 05:36 PM,finance_569421.pdf,BOQ Comparative Chart,"Er. Dhirendra Ku. Naik SE MI Division, Sundargarh",Internal,"Sri Raghvendra Singh DAO, Sri S. Lakra AEE(Estr), Smt N. Soreng AE(Estr),G.Bhitria JE (Estr)",DHIRENDRA KUMAR NAIK,24-Dec-2025 06:52 PM,26-Dec-2025 09:00 AM,techsummary_569421.pdf (528.74 KB),15-Jan-2026,"INR 6,049,229",120.0,DHIRENDRA KUMAR NAIK,06-Feb-2026 10:42 AM,sialjorejatiababa.pdf (896.00 KB),The tender of Sri Rakesh Roshan Xess B class ST contractor decided in Transparent Lottery Amounting to Rs 6049229.00 being 14.99 percent less than the Tendered value is accepted.,1,3315169,BISWANATH BARIK,19-Dec-2025 10:43 AM,Rejected-AOC,Rejected,06-Feb-2026 10:42 AM,AOC,Construction of Sialjore Jatia Baba Check dam over local nalla near village Sialjore in Kuarmunda Block of Sundargarh District under MATY Scheme 2025-26.,Construction of Sialjore Jatia Baba Check dam over local nalla near village Sialjore in Kuarmunda Block of Sundargarh District under MATY Scheme 2025-26.,B class contractor ,NA ,"71,15,903",Civil Works - Others,check dam ,Tender,90.0,120.0,Kuarmunda Block,770039.0,NA ,NA ,NA ,"O/o the Superintending Engineer, MID, Sundargarh",No ,No,1.0,Fee/PreQual/Technical,.pdf,"Affidavit, PAN, GSTIN, CDMS License, No Relation Certificate",05-Dec-2025 10:00 AM,20-Dec-2025 11:00 AM,05-Dec-2025 10:00 AM,19-Dec-2025 05:30 PM,05-Dec-2025 10:00 AM ,19-Dec-2025 05:30 PM ,05-Dec-2025 10:00 AM,19-Dec-2025 05:30 PM,26-Dec-2025 09:00 AM,"10,000",0.0,Nil,Nil,No,"S.E. M.I. Division, Sundargarh","O/o the Superintending Engineer, MI Division, Sundargarh, At/PO- Mahesdihi",1.0,ICICI BANK,"71,159",Yes,percentage,1.0%,Nil,Nil,"CE,Minor Irrigation,BBSR||SENMIC-SAMBALPUR||SUNDARGARH",SE MID SNG16/2025-26,2025_CEMIB_122575_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3314653,DAYANAND SAHOO,18-Dec-2025 08:06 PM,Rejected-AOC,Rejected,06-Feb-2026 10:42 AM,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3316881,DEEPAK KUMAR DAS,19-Dec-2025 01:21 PM,Rejected-AOC,Rejected,06-Feb-2026 10:42 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3317002,DHANESWAR MAJHI,19-Dec-2025 01:44 PM,Rejected-AOC,Rejected,06-Feb-2026 10:42 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3310800,GOPAL TOPPO,19-Dec-2025 01:42 PM,Rejected-AOC,Rejected,06-Feb-2026 10:42 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3298709,NIBHA MISHRA,19-Dec-2025 01:03 PM,Rejected-AOC,Rejected,06-Feb-2026 10:42 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3317187,PRAVEEN KUMAR,19-Dec-2025 02:35 PM,Rejected-AOC,Rejected,06-Feb-2026 10:42 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3309241,RAKESH ROSHAN XESS,16-Dec-2025 07:02 PM,Accepted-AOC,Accepted,06-Feb-2026 10:42 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
