Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
"Executive Officer, Gopalpur NAC","Executive Officer, Gopalpur NAC",24-Nov-2025 10:00 AM,05-Dec-2025 11:00 AM,24-Nov-2025 10:00 AM,03-Dec-2025 04:00 PM,NA ,NA ,24-Nov-2025 10:00 AM,03-Dec-2025 04:00 PM,1.0,ICICI BANK,"11,605",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,Municipal Bodies||Gopalpur NAC,GPN-NAC-04/2025-26,2025_ORULB_121796_10,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit, RC, GST, PAN and all other Document as per DTCN",Construction Vending Zone Phase II under Gopalpur NAC,Construction Vending Zone Phase II under Gopalpur NAC,Please refer Tender documents. ,NA ,"11,60,180",Civil Works - Others,NA ,Tender,90.0,NA ,Gopalpur,760010.0,NA ,NA ,NA ,"Executive Officer, Gopalpur NAC",No ,No,AOC,Manajita Ratha,Internal,,Manajita Rath,05-Feb-2026 05:56 PM,techsummary_566499.pdf (68.48 KB),Manajita Ratha,Internal,,Manajita Rath,05-Feb-2026 06:07 PM,finsummary_566499.pdf (134.78 KB),Finance,Six Bidders are participated and all are Technically accepted,Manajita Rath,06-Dec-2025 12:04 PM,,BOQ Comparative Chart,1.0,3263930.0,G Kamaraju Reddy,INR,"986,269",Municipal Bodies||Gopalpur NAC,2025_ORULB_121796_10,GPN-NAC-04/2025-26,Construction Vending Zone Phase II under Gopalpur NAC,1,3273827,CH SIMANCHALA,03-Dec-2025 09:36 AM,Rejected-AOC,Reject,05-Feb-2026 06:14 PM,05-Feb-2026,"INR 986,269",90.0,Manajita Rath,05-Feb-2026 06:14 PM,Agreement.PDF (144.00 KB),AOC
,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3272437,DHIREN KUMAR SETHY,02-Dec-2025 01:47 PM,Rejected-AOC,Reject,05-Feb-2026 06:14 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3263930,G Kamaraju Reddy,03-Dec-2025 07:16 AM,Accepted-AOC,Accept,05-Feb-2026 06:14 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3274064,JAYANTI KUMARI BEHERA,03-Dec-2025 01:17 PM,Rejected-AOC,Reject,05-Feb-2026 06:14 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3269052,KAILASH NAYAK,03-Dec-2025 10:21 AM,Rejected-AOC,Reject,05-Feb-2026 06:14 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3269624,M SURESH REDDY,02-Dec-2025 06:59 PM,Rejected-AOC,Reject,05-Feb-2026 06:14 PM,,,,,,,AOC
