Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,11,3274177,BISWARANJAN PRADHAN,03-Dec-2025 11:35 AM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,12,3279943,DEBI PRASAD MOHARANA,04-Dec-2025 07:30 PM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,13,3283510,DHANANJAYA DEHURY,06-Dec-2025 07:32 AM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,14,3284300,GHANASHYAM SAHU,06-Dec-2025 02:26 PM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,15,3289015,GYANCHAND BEHERA,08-Dec-2025 02:14 PM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,16,3288048,HAREKRUSHNA PRADHAN,08-Dec-2025 11:26 AM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,17,3289347,Lilabati Meher,08-Dec-2025 03:07 PM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,18,3286657,MADHAB PRADHAN,07-Dec-2025 10:48 PM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,19,3289407,M/S ABHIJIT PRADHAN,08-Dec-2025 03:23 PM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,20,3283001,M/S. PRASANTA KUMAR PARIDA,07-Dec-2025 08:26 AM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,21,3286966,NUTAN KUMAR PRADHAN,07-Dec-2025 08:44 PM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,22,3287635,Pankajini Pradhan,08-Dec-2025 07:49 AM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,23,3284585,PARSURAM KHAMARI,06-Dec-2025 10:33 PM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,24,3286503,PRADEEP KUMAR PRADHAN,07-Dec-2025 10:40 PM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,25,3289923,PRADYUMNA SAHU,08-Dec-2025 04:33 PM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,26,3287480,PRAMOD KUMAR SAHOO,08-Dec-2025 03:10 PM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,27,3282962,Qamil Hussain,05-Dec-2025 07:03 PM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,28,3287988,Ronit Mahapatra,08-Dec-2025 04:07 PM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,29,3289945,SAMBIT KUMAR BEHERA,08-Dec-2025 04:38 PM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,30,3285214,SANDHYARANI SAHU,07-Dec-2025 05:05 PM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,31,3280577,SANJAYA SAHOO,05-Dec-2025 08:24 AM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,32,3288211,SANJAY KUMAR BISWAL,08-Dec-2025 12:09 PM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,33,3288292,SANJAY KUMAR MISHRA,08-Dec-2025 12:20 PM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,34,3290066,SANJAY KUMAR SAHOO,08-Dec-2025 05:11 PM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,35,3276245,SARITA DASH,03-Dec-2025 07:42 PM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,36,3280623,SATYANARAYAN PRADHAN,05-Dec-2025 08:47 AM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,37,3287886,SHIBAPRASAD PANIKAR,08-Dec-2025 11:15 AM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,38,3281561,SHREEMA PRADHAN,05-Dec-2025 01:27 PM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,39,3284450,SITARAM KHAMARI,07-Dec-2025 05:14 PM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,40,3283674,SUDHIR KUMAR RAUL,06-Dec-2025 11:09 AM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,41,3286123,SUMAN KUMAR DEHURY,08-Dec-2025 01:34 PM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,42,3286629,SUMANTA KUMAR SAHOO,07-Dec-2025 08:00 PM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,43,3280566,SUNITA MISHRA,05-Dec-2025 07:40 AM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,44,3285158,SUPRAVA ROUT,07-Dec-2025 07:12 AM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,45,3283811,SURENDRA KUMAR MOHANTY,06-Dec-2025 11:57 AM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,46,3287041,TIKUN PRADHAN,07-Dec-2025 09:03 PM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,47,3279752,TUSARAKANTA RAUL,04-Dec-2025 06:40 PM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,48,3289382,YASH MOHAPATRA,08-Dec-2025 03:19 PM,Rejected-AOC,Not Selected vide transparent lottery,03-Feb-2026 06:02 PM,,,,,,,,,,,,,,AOC
