Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage
CE RW I||RWCIRCLE-BARIPADA||RW Division Rairangpur,2025_CERWI_119949_14,RWDRRP-08 of 25-26,Periodical maint of RD road to Khadambeda for the year 2025-26. (SDBC),1.0,3193532.0,PADMALOCHAN MOHANTA,INR,"648,370",1,3189504,BHARAT GUPTA,06-Nov-2025 03:26 PM,Rejected-AOC,Lottery,17-Feb-2026 12:04 PM,17-Feb-2026,"INR 648,370",30.0,Sanjeet Kumar Naik,17-Feb-2026 12:04 PM,6786.pdf (542.00 KB),Finance,open,Sanjeet Kumar Naik,17-Feb-2026 11:57 AM,finance_557822.pdf,BOQ Comparative Chart,Sanjeet Kumar Naik,Internal,,Sanjeet Kumar Naik,17-Feb-2026 12:01 PM,finsummary_557822.pdf (542.28 KB),Sanjeet Kumar Naik,Internal,,Sanjeet Kumar Naik,17-Feb-2026 11:59 AM,techsummary_557822.pdf (542.28 KB),AOC,27-Oct-2025 11:00 AM,10-Nov-2025 11:30 AM,27-Oct-2025 11:00 AM,07-Nov-2025 05:00 PM,27-Oct-2025 11:00 AM ,06-Nov-2025 05:00 PM ,27-Oct-2025 11:00 AM,07-Nov-2025 05:00 PM,CE RW I||RWCIRCLE-BARIPADA||RW Division Rairangpur,RWDRRP-08 of 25-26,2025_CERWI_119949_14,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,SERWD Rairangpur,SERWD Rairangpur,1.0,Fee/PreQual/Technical/Finance,.pdf,tender documents as per DTCN,Periodical maint of RD road to Khadambeda for the year 2025-26. (SDBC),Periodical maint of RD road to Khadambeda for the year 2025-26. (SDBC),Please refer Tender documents. ,NA ,"7,63,000",Civil Works - Roads,NA ,Tender,90.0,30.0,Rairangpur,757043.0,NA ,NA ,NA ,SERWD Rairangpur,No ,No,"7,630",Yes,percentage,1.0%,Nil,Nil,"4,000",0.0,Nil,Nil,No,1.0,ICICI BANK,AOC
,,,,,,,,,2,3176301,DHANESWAR MOHANTA,03-Nov-2025 10:53 AM,Rejected-AOC,Lottery,17-Feb-2026 12:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,3,3184748,DIPTIRANI RAY,05-Nov-2025 03:58 PM,Rejected-AOC,Lottery,17-Feb-2026 12:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,3182389,MOHAN MOHANTA,05-Nov-2025 05:23 PM,Rejected-AOC,Lottery,17-Feb-2026 12:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,3193532,PADMALOCHAN MOHANTA,07-Nov-2025 01:28 PM,Accepted-AOC,Lottery winner,17-Feb-2026 12:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,3192718,SUSHANTA KUMAR MUNDA,07-Nov-2025 11:41 AM,Rejected-AOC,Lottery,17-Feb-2026 12:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
