Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,Scanned copies of all documents,Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-Tender Cell-41/2025-26 Dt. 17.11.2025,2025_ORULB_121520_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Improvement of drain near Paradeep Guest House to Bubu Bitel Shop Unit-8 in Ward No. 47,Improvement of drain near Paradeep Guest House to Bubu Bitel Shop Unit-8 in Ward No. 47,Please refer Tender documents. ,NA ,"8,47,100",Civil Works - Buildings,NA ,Tender,120.0,60.0,BMC AREA,751022.0,"Office chamber of the EE,Central Tender Cell ","Central Tender Cell, UG Floor, Icomc Tower, BMC ",24-Nov-2025 04:30 PM ,"Central Tender Cell,BMC",No ,No,"4,000",0.0,Nil,Nil,No,"8,500",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,20-Nov-2025 11:30 AM,02-Dec-2025 11:30 AM,20-Nov-2025 11:30 AM,01-Dec-2025 05:00 PM,20-Nov-2025 11:30 AM ,24-Nov-2025 03:30 PM ,20-Nov-2025 11:30 AM,01-Dec-2025 05:00 PM,"Executive Engineer,Central Tender Cell","Central Tender Cell, UG Floor, Icomc Tower, BMC",AOC,Municipal Bodies||Bhubaneswar Municipal Corporation,2025_ORULB_121520_2,BMC-EE-Tender Cell-41/2025-26 Dt. 17.11.2025,Improvement of drain near Paradeep Guest House to Bubu Bitel Shop Unit-8 in Ward No. 47,City engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONIII,EEDRAINAGEDIVISION,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,04-Feb-2026 03:40 PM,finsummary_565366.pdf (3257.49 KB),Finance,11 bids opened successfully,Lipsa Parida,02-Dec-2025 01:03 PM,,BOQ Comparative Chart,1.0,3269188.0,SWAGAT RANJAN PATRA,INR,"849,741",04-Feb-2026,"INR 849,741",60.0,Lipsa Parida,04-Feb-2026 03:44 PM,Workorder_2.pdf (515.00 KB),1,3269557,AJAY KUMAR BEHERA,01-Dec-2025 01:26 PM,Rejected-Finance,Rejected,04-Feb-2026 03:40 PM,City engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONII,EEDRAINAGEDIVISION,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,04-Feb-2026 03:35 PM,techsummary_565366.pdf (2042.94 KB),AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3269232,ANJAN KUMAR DAS,01-Dec-2025 12:16 PM,Rejected-Finance,Rejected,04-Feb-2026 03:40 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3269706,BISWARANJAN KUNDU,01-Dec-2025 02:56 PM,Rejected-Finance,Rejected,04-Feb-2026 03:40 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3269522,DIPTIRANJAN RAYASINGH,01-Dec-2025 01:20 PM,Rejected-Finance,Rejected,04-Feb-2026 03:40 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3268524,HIMANSHU BHUSAN CHAMPATIRAY,30-Nov-2025 11:08 PM,Rejected-Finance,Rejected,04-Feb-2026 03:40 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3269476,JAGANNATH BEHERA,01-Dec-2025 01:14 PM,Rejected-Finance,Rejected,04-Feb-2026 03:40 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3267415,Lachhaman Bhoi,29-Nov-2025 10:15 PM,Rejected-Finance,Rejected,04-Feb-2026 03:40 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3269767,RAKESH MOHANTY,01-Dec-2025 03:28 PM,Rejected-Finance,Rejected,04-Feb-2026 03:40 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3265624,SANJAY KUMAR DAS,29-Nov-2025 09:38 PM,Rejected-Finance,Rejected,04-Feb-2026 03:40 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3268536,SOUMYA KANTA SINGH,30-Nov-2025 11:15 PM,Rejected-Finance,Rejected,04-Feb-2026 03:40 PM,,,,,,,AOC
