S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,3132155.0,Er.Raghunath Agarwalla,INR,"35,848,224",Chief Construction Engineer,Internal,E.E DAO ESTIMATOR,Anup Kumar Behera,26-Feb-2026 05:56 PM,finsummary_554630.pdf (166.40 KB),CE RW I||RWCIRCLE-ANGUL,2025_CERWI_118945_8,Road Online-AGL-15/2025-26,Construction of road from Kandhabereni to Padmabatipur road in the District of Angul under imp. to existing road for the year 2025-26,Technical,Seven Bidders found,Mamatamayee Biswal,22-Oct-2025 04:02 PM,technical_554630.pdf,Finance,Seven Bidders found,Anup Kumar Behera,08-Dec-2025 05:00 PM,finance_554630.pdf,BOQ Comparative Chart,Chief Construction Engineer,Internal,E.E DAO ESTIMATOR,Anup Kumar Behera,04-Dec-2025 05:13 PM,08-Dec-2025 10:00 AM,techsummary_554630.pdf (5454.30 KB),1,3134885,BIRENDRA SAHOO,18-Oct-2025 05:29 PM,Rejected-AOC,0,26-Feb-2026 05:59 PM,26-Feb-2026,"INR 35,848,224",270.0,Anup Kumar Behera,26-Feb-2026 05:59 PM,Kandhabereni.pdf (166.00 KB),REFUND OF E.M.D,AOC,04-Oct-2025 12:00 PM,22-Oct-2025 10:00 AM,04-Oct-2025 12:00 PM,20-Oct-2025 05:00 PM,04-Oct-2025 12:00 PM ,18-Oct-2025 01:00 PM ,04-Oct-2025 12:00 PM,20-Oct-2025 05:00 PM,08-Dec-2025 10:00 AM,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Paper cost, EMD One percentage of the estimated cost,GST,PAN,RC,Affidavit regarding correctness","4,21,700",Yes,percentage,1.0%,Nil,Nil,"Chief Construction Engineer,RWC,Angul",At-Hakimpada Angul,Construction of road from Kandhabereni to Padmabatipur road in the District of Angul under imp. to existing road for the year 2025-26,Construction of road from Kandhabereni to Padmabatipur road in the District of Angul under imp. to existing road for the year 2025-26,Please refer Tender documents. ,NA ,"4,21,70,000",Civil Works - Roads,NA ,Tender,90.0,270.0,Angul,759122.0,NA ,NA ,NA ,"Office of the Chief Construction Engineer,RWC,Angu",No ,No,"10,000",0.0,Nil,Nil,No,CE RW I||RWCIRCLE-ANGUL,Road Online-AGL-15/2025-26,2025_CERWI_118945_8,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3132155,Er.Raghunath Agarwalla,20-Oct-2025 11:29 AM,Accepted-AOC,Winner of lottery among the 1st lowest biders,26-Feb-2026 05:59 PM,,,,,,,,AOC,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,"Labour licence,Similar nature of work,Annual Turn Over,Work in hand,No relation,No Litigation certif",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3133390,GYANENDRA BISWAL,17-Oct-2025 09:14 PM,Rejected-AOC,0,26-Feb-2026 05:59 PM,,,,,,,,AOC,,,,,,,,,,,,,,.pdf,"Machinery own obtained on hire, Balance sheet Bidder Contact address and other documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3136602,KAMALESWAR ENTERPRISE PROP-RAGHUNATH SAHU,19-Oct-2025 08:22 PM,Rejected-AOC,0,26-Feb-2026 05:59 PM,,,,,,,,AOC,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities in xls sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3137335,M/S. OMM ENGINEERING,20-Oct-2025 08:11 AM,Rejected-AOC,0,26-Feb-2026 05:59 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3138000,RAJESH KUMAR BHUTIA,20-Oct-2025 01:41 PM,Rejected-AOC,0,26-Feb-2026 05:59 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3135294,SOUMYA RANJAN PRADHAN,20-Oct-2025 11:44 AM,Rejected-AOC,0,26-Feb-2026 05:59 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
