Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage
Managing Director,Internal,,Himanshu Sekhar Biswal,15-Nov-2025 06:20 PM,17-Nov-2025 12:30 PM,techsummary_559364.pdf (705.14 KB),Finance,All bidders are admitted for financial evaluation,Pravta Kumar Mahapatra,03-Feb-2026 06:32 PM,,BOQ Comparative Chart,03-Feb-2026,INR 18.5,519.0,Pravta Kumar Mahapatra,03-Feb-2026 07:31 PM,AOC_SLTC.pdf (825.00 KB),1,3196036,MAA TARINI ENTERPRISERS,08-Nov-2025 10:03 AM,Accepted-AOC,Being the lowest bidder,03-Feb-2026 07:31 PM,1.0,3196036.0,MAA TARINI ENTERPRISERS,INR,18.5,Technical,All bidders are admitted for technical evaluation,Himanshu Sekhar Biswal,15-Nov-2025 05:05 PM,,Odisha State Civil Supplies Corp. Ltd.,2025_OSCSC_120252_4,No.14719/P-II/25/2025/PDS Dt.25.10.25,selection and appointment of transport contractor for inter district transportation of Custom Milled Rice (CMR) from source district Sambalpur to recipient district Kendrapara in the State of Odisha,Managing Director,Internal,,Pravta Kumar Mahapatra,03-Feb-2026 06:54 PM,finsummary_559364.pdf (3754.79 KB),AOC,selection and appointment of transport contractor for inter district transportation of Custom Milled Rice (CMR) from source district Sambalpur to recipient district Kendrapara in the State of Odisha,selection and appointment of transport contractor for inter district transportation of Custom Milled Rice (CMR) from source district Sambalpur to recipient district Kendrapara in the State of Odisha,Please refer Tender documents. ,NA ,,Handling and Transportation,NA ,Tender,180.0,519.0,"OSCSC Ltd, C/2, Nayapalli, Bhubaneswar",751012.0,"CONFERENCE HALL, OSCSC LTD ","OSCSC Ltd, C/2, Nayapalli, Bhubaneswar, Pin-751012 ",01-Nov-2025 03:30 PM ,"CONFERENCE HALL, OSCSC LTD.",No ,No,28-Oct-2025 06:00 PM,10-Nov-2025 11:00 AM,28-Oct-2025 06:00 PM,08-Nov-2025 05:00 PM,NA ,NA ,28-Oct-2025 06:00 PM,08-Nov-2025 05:00 PM,17-Nov-2025 12:30 PM,590.0,0.0,Nil,Nil,No,"2,00,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Required Document as per DTCN,1.0,ICICI BANK,Odisha State Civil Supplies Corp. Ltd.,No.14719/P-II/25/2025/PDS Dt.25.10.25,2025_OSCSC_120252_4,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,MANAGING DIRECTOR,"OSCSC Ltd, C/2, Nayapalli, Bhubaneswar, Pin-751012",AOC
,,,,,,,,,,,,,,,,,,,2,3197695,M/S. SAHOO AND SAHOO TRANSPORT,08-Nov-2025 04:33 PM,Rejected-Finance,Being the 3rd lowest bidder.,03-Feb-2026 06:54 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,3,3188485,M/S SRIRAM CATTLE FEEDS,08-Nov-2025 03:34 PM,Rejected-Finance,Being the 2nd lowest bidder.,03-Feb-2026 06:54 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
