S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,CORRIGENDUM,Other,,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN.pdfBOQ.xlsvalidPANGSTContractorlicenceetcasDTCN,S/R to R.W. Rest Shed building at Odagaon for the year 2025-26,S/R to R.W. Rest Shed building at Odagaon for the year 2025-26,NA ,NA ,"6,77,190",Civil Works - Buildings,NA ,Tender,90.0,60.0,Nayagarh,752070.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, NAYAGARH",No ,No,12-Dec-2025 09:00 AM,23-Dec-2025 11:00 AM,12-Dec-2025 09:00 AM,22-Dec-2025 05:30 PM,12-Dec-2025 09:00 AM ,22-Dec-2025 05:30 PM ,12-Dec-2025 09:00 AM,22-Dec-2025 05:30 PM,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,Executive Engineer,"RURAL WORKS DIVISION, NAYAGARH",CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-NAYAGARH,TENDERONLINEDNAYAGARH72526,2025_CERWI_123070_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,772",Yes,percentage,1.0%,Nil,Nil,AOC,1,3313223,ACHYUTANANDA MAHAPATRA,22-Dec-2025 10:55 AM,Rejected-AOC,L1,02-Feb-2026 07:15 PM,02-Feb-2026,"INR 575,680",60.0,Chittaranjan Mishra,02-Feb-2026 07:15 PM,700.pdf (529.00 KB),161P1 OF 2025-26,EE,Internal,"EE, DAO AND ESTIMATOR",Chittaranjan Mishra,02-Feb-2026 07:05 PM,techsummary_571380.pdf (4233.11 KB),EE,Internal,"EE, DAO AND ESTIMATOR",Chittaranjan Mishra,02-Feb-2026 07:10 PM,finsummary_571380.pdf (4233.11 KB),CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-NAYAGARH,2025_CERWI_123070_1,TENDERONLINEDNAYAGARH72526,S/R to R.W. Rest Shed building at Odagaon for the year 2025-26,1.0,3319887.0,SUDIPTA KUMAR MOHAPATRA,INR,"575,680",Finance,Technical Evaluation Committee,Chittaranjan Mishra,02-Feb-2026 07:01 PM,finance_571380.pdf,BOQ Comparative Chart,AOC
,,,,,,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,3321927,BASANTI SWAIN,22-Dec-2025 12:34 PM,Rejected-AOC,L1,02-Feb-2026 07:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3322872,BIJAYA KUMAR SETHI,22-Dec-2025 03:21 PM,Rejected-AOC,L1,02-Feb-2026 07:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3313480,BIKRAM PRADHAN,19-Dec-2025 02:00 PM,Rejected-AOC,L1,02-Feb-2026 07:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3319729,BIPIN KUMAR NAYAK,21-Dec-2025 05:52 PM,Rejected-AOC,L1,02-Feb-2026 07:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3319590,DEBASIS PAIKERA,22-Dec-2025 01:04 PM,Rejected-AOC,L1,02-Feb-2026 07:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,3319853,GAYATRI PANDA,20-Dec-2025 07:06 PM,Rejected-AOC,L1,02-Feb-2026 07:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,3322902,JP CONSTRUCTION,22-Dec-2025 03:55 PM,Rejected-AOC,L1,02-Feb-2026 07:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,3318092,MANORANJAN JENA,20-Dec-2025 08:24 PM,Rejected-AOC,L1,02-Feb-2026 07:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,3300443,MISIRA KUMAR DHAR,13-Dec-2025 09:42 PM,Rejected-AOC,L1,02-Feb-2026 07:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,11,3321572,PRAVAT RANJAN HOTA,22-Dec-2025 10:52 AM,Rejected-AOC,L1,02-Feb-2026 07:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,12,3319884,PRITAM PATRA,20-Dec-2025 07:27 PM,Rejected-AOC,L1,02-Feb-2026 07:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,13,3306475,RANJAN KUMAR MOHAPATRA,18-Dec-2025 06:45 PM,Rejected-AOC,L1,02-Feb-2026 07:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,14,3319667,RENU NAYAK,21-Dec-2025 05:23 PM,Rejected-AOC,L1,02-Feb-2026 07:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,15,3314900,ROJALIN SAHOO,18-Dec-2025 07:47 PM,Rejected-AOC,L1,02-Feb-2026 07:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
