S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Stage
1.0,3162621.0,SARATA CHANDRA MISHRA,INR,"1,927,426.28",Finance,All Bidders are admitted,Akash Pattnaik,31-Oct-2025 01:12 PM,finance_554850.pdf,BOQ Comparative Chart,BDO,Internal,"AO, AE",Muktikanta Lenka,06-Feb-2026 06:11 PM,finsummary_554850.pdf (357.08 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||DASARATHAPUR Block,2025_PRDAS_119005_9,"Tender Call Notice No. BDO, Dasarathpur- 01/2025-26",Construction of GPLF- Cum Market Complex Building at Biripata GP under Dasarathpur GP in the District of Jajpur,BDO,Internal,"AO,AE",Muktikanta Lenka,05-Feb-2026 12:44 PM,techsummary_554850.pdf (357.08 KB),1,3165832,Greentech Renewable Energies,30-Oct-2025 11:17 AM,Rejected-AOC,Not Qualify,06-Feb-2026 06:13 PM,06-Feb-2026,"INR 1,927,426.28",180.0,Muktikanta Lenka,06-Feb-2026 06:13 PM,DSB.pdf (357.00 KB),AWARD OF CONTRACT,AOC,"BDO, Dasarathpur","BDO, Dasarathpur","7,080",Nil,Nil,No,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||DASARATHAPUR Block,"Tender Call Notice No. BDO, Dasarathpur- 01/2025-26",2025_PRDAS_119005_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of GPLF- Cum Market Complex Building at Biripata GP under Dasarathpur GP in the District of Jajpur,Construction of GPLF- Cum Market Complex Building at Biripata GP under Dasarathpur GP in the District of Jajpur,Please refer tender documents  ,NA ,"22,67,294",Civil Works - Buildings,NA ,Tender,90.0,180.0,Dasarathpur,755006.0,NA ,NA ,NA ,Dasarathpur Block Office,No ,No,"22,673",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"License,GST,PAN,Affidavit, Paper Cost, EMD, Schedule A and E etc as per DTCN",15-Oct-2025 11:30 AM,31-Oct-2025 11:30 AM,15-Oct-2025 11:30 AM,30-Oct-2025 05:00 PM,15-Oct-2025 11:30 AM ,29-Oct-2025 05:00 PM ,15-Oct-2025 11:30 AM,30-Oct-2025 05:00 PM,1.0,Cost of tender paper changed,Other,,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3165546,M/S BARUNESWAR TRADERS,29-Oct-2025 12:13 PM,Rejected-AOC,Not Qualify,06-Feb-2026 06:13 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3162621,SARATA CHANDRA MISHRA,28-Oct-2025 02:06 PM,Accepted-AOC,Qualify,06-Feb-2026 06:13 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3167813,SATYABRATA SWAIN,30-Oct-2025 02:13 PM,Rejected-AOC,Not Qualify,06-Feb-2026 06:13 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
