Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,All bidders have submitted their financial bids.,Bharati Pal,16-Jan-2026 06:31 PM,,BOQ Comparative Chart,Director-cum-Secretary Oll and C,Internal,"FA cum Joint Secretary Oll and C, Deputy Director Oll and C and Superintendent of Museum",Bharati Pal,16-Jan-2026 06:15 PM,16-Jan-2026 06:20 PM,techsummary_567555.pdf (409.42 KB),1,3296073,Atthah Info Media Private Limited,13-Jan-2026 07:57 PM,Rejected-Finance,QCBS Rank H1 yet rejected due to project risk arising out of past non-completion of similar works.,17-Feb-2026 05:59 PM,18-Feb-2026,"INR 26,697,353",60.0,Bharati Pal,18-Feb-2026 05:42 PM,WOMIG.pdf (256.00 KB),1.0,3302995.0,Vishalaakshi Consultants,INR,"26,697,353","Director, OLL and C",Internal,"FA-cum-Joint Secretary, OLL and CD, Deputy Director, OLL and CD and Superintendent of OSM",Bharati Pal,17-Feb-2026 05:59 PM,finsummary_567555.pdf (769.31 KB),Technical,All bidders submitted their bids.,Bharati Pal,15-Jan-2026 12:32 PM,,Director Odia Language Literature and Culture||Odisha State Museum,2025_OLLCM_122116_1,1798/OSM,Renovation Works for the Musical Instrument Gallery,AOC,27-Nov-2025 05:30 PM,15-Jan-2026 11:30 AM,27-Nov-2025 05:30 PM,14-Jan-2026 05:00 PM,NA ,NA ,27-Nov-2025 05:30 PM,14-Jan-2026 05:00 PM,16-Jan-2026 06:20 PM,"Superintendent of Museum, Bhubaneswar","Odisha State Museum, Bhubaneswar",1.0,Fee/PreQual/Technical,.pdf,Technical Covers,"10,000",Nil,Nil,Yes,"6,00,000",Yes,fixed,,Nil,Nil,1.0,Extension of Deadline - 3,Date,,Director Odia Language Literature and Culture||Odisha State Museum,1798/OSM,2025_OLLCM_122116_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,Renovation Works for the Musical Instrument Gallery,"Renovation Works for the Musical Instrument Gallery, Including Upgraded Illumination, Enhanced Interior Display, And Installations of Digital Interactive Systems, as per the Approved Specifications of the Odisha State Museum, Bhubaneswar.",Please refer Tender documents. ,NA ,,Miscellaneous Works,NA ,Tender,90.0,60.0,"Odisha State Museum, Bhubaneswar",751014.0,NA ,NA ,NA ,"Odisha State Museum, Bhubaneswar",No ,No,AOC
,,,,,,,,,,,,,2,3326529,Design Factory India,13-Jan-2026 05:35 PM,Rejected-Finance,QCBS Rank H5,17-Feb-2026 05:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2.0,Finance,.xls,Financial Covers,,,,,,,,,,,2.0,EMD and Tender Fee,Other,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,3,3295156,Myth,14-Jan-2026 11:37 AM,Rejected-Finance,QCBS Rank H3,17-Feb-2026 05:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Technical Corrigendum,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,3302704,Sconce Global Pvt Ltd,13-Jan-2026 05:56 PM,Rejected-Finance,QCBS Rank H4,17-Feb-2026 05:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,3302995,Vishalaakshi Consultants,10-Jan-2026 03:35 PM,Accepted-AOC,"Selected for the work, subject to negotiation.",18-Feb-2026 05:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
