Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
,,,,,,,,,,,,,11,3148611,Chanchal Mahapatra,25-Oct-2025 02:45 AM,Rejected-Finance,As per Transparency Lottery System,06-Feb-2026 09:39 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,12,3147811,CH SUBASH CHANDRA PATRO,24-Oct-2025 01:36 PM,Rejected-Finance,As per Transparency Lottery System,06-Feb-2026 09:39 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,13,3150187,DIBYABHARATI PANDA,25-Oct-2025 02:13 PM,Rejected-Finance,As per Transparency Lottery System,06-Feb-2026 09:39 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,14,3151608,Dillip Kumar Panda,25-Oct-2025 04:21 PM,Rejected-Finance,As per Transparency Lottery System,06-Feb-2026 09:39 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,15,3149041,GANESH NAIK,24-Oct-2025 04:48 PM,Rejected-Finance,As per Transparency Lottery System,06-Feb-2026 09:39 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,16,3149808,HANUMAN PRASAD AGRAWAL,25-Oct-2025 12:48 AM,Rejected-Finance,As per Transparency Lottery System,06-Feb-2026 09:39 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,17,3151303,Harsha Bardhan Praharaj,25-Oct-2025 02:27 PM,Rejected-Finance,As per Transparency Lottery System,06-Feb-2026 09:39 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,18,3150260,JAGADISH SAHU,25-Oct-2025 08:23 AM,Rejected-Finance,As per Transparency Lottery System,06-Feb-2026 09:39 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,19,3146538,Jitendra Kumar Naik,23-Oct-2025 11:11 PM,Rejected-Finance,As per Transparency Lottery System,06-Feb-2026 09:39 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,20,3141175,KANDURU NAIK,24-Oct-2025 12:41 AM,Rejected-Finance,As per Transparency Lottery System,06-Feb-2026 09:39 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,21,3151371,KESHAV SHARMA,25-Oct-2025 03:09 PM,Rejected-Finance,As per Transparency Lottery System,06-Feb-2026 09:39 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,22,3144661,MAHESH KUMAR SAHU,23-Oct-2025 01:17 PM,Rejected-Finance,As per Transparency Lottery System,06-Feb-2026 09:39 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,23,3147368,MANIKYA JYOTI PANDA,24-Oct-2025 09:19 PM,Rejected-Finance,As per Transparency Lottery System,06-Feb-2026 09:39 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,24,3146456,MRINAL KANT BEHERA,23-Oct-2025 06:14 PM,Rejected-Finance,As per Transparency Lottery System,06-Feb-2026 09:39 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,25,3142181,NABAL KISHOR AGRAWAL,22-Oct-2025 07:06 PM,Rejected-Technical,As per TEC,06-Feb-2026 09:29 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,26,3148173,NABIN KUMAR AGRAWAL,25-Oct-2025 06:59 AM,Rejected-Finance,As per Transparency Lottery System,06-Feb-2026 09:39 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,27,3146989,PARAMANANDA SAHU,23-Oct-2025 10:15 PM,Rejected-Finance,As per Transparency Lottery System,06-Feb-2026 09:39 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,28,3145430,RAKESH KUMAR CHOUDHURY,23-Oct-2025 06:21 PM,Rejected-Finance,As per Transparency Lottery System,06-Feb-2026 09:39 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,29,3148416,ROHAN KUMAR NAG,24-Oct-2025 04:26 PM,Rejected-Finance,As per Transparency Lottery System,06-Feb-2026 09:39 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,30,3149966,SACHIN KUMAR GUPTA,25-Oct-2025 04:53 PM,Rejected-Finance,As per Transparency Lottery System,06-Feb-2026 09:39 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,31,3138009,SAHIL KUMAR RAY,20-Oct-2025 01:44 PM,Rejected-Finance,As per Transparency Lottery System,06-Feb-2026 09:39 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,32,3144480,SANKET KUMAR SAHU,24-Oct-2025 11:27 AM,Rejected-Finance,As per Transparency Lottery System,06-Feb-2026 09:39 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,33,3150060,SOM PRAKASH PUROHIT,25-Oct-2025 11:55 AM,Rejected-Finance,As per Transparency Lottery System,06-Feb-2026 09:39 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,34,3128562,SSD CONSTRUCTIONS,15-Oct-2025 10:20 PM,Rejected-Finance,As per Transparency Lottery System,06-Feb-2026 09:39 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,35,3150279,SUBRAT KUMAR GOPAL,25-Oct-2025 01:46 PM,Rejected-Finance,As per Transparency Lottery System,06-Feb-2026 09:39 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,36,3148658,UPENDRA NAIK,24-Oct-2025 03:07 PM,Rejected-Finance,As per Transparency Lottery System,06-Feb-2026 09:39 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
