Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
Finance,DETAILS ATTACHED,Jyotiranjan Das,16-Dec-2025 11:30 AM,finance_566863.pdf,BOQ Comparative Chart,JYOTI RANJAN DAS,Internal,,Jyotiranjan Das,26-Dec-2025 04:32 PM,finsummary_566863.pdf (256.43 KB),04-Feb-2026,"INR 554,431",30.0,Jyotiranjan Das,04-Feb-2026 02:13 PM,KUNJAKOTHI.pdf (658.00 KB),1,3284270,AJAYA KUMAR BEHERA,06-Dec-2025 02:10 PM,Rejected-AOC,DETAILS ATTACHED,04-Feb-2026 02:14 PM,1.0,3283982.0,Ashok Kumar Pradhan,INR,"554,431",Rural Water Supply and Sanitation||RWSS Circle Cuttack||EE RWSS Divn Jagatsinghpur,2025_RWSS_121933_3,RWSS_38_2025-26,DRILLING OF 200 MM DIA GRAVEL PACKED PRODUCTION WELL FOR PWS TO KUNJAKOTHI UNDER ERASAMA BLOCK,JYOTI RANJAN DAS,Internal,,Jyotiranjan Das,26-Dec-2025 04:23 PM,techsummary_566863.pdf (256.43 KB),AOC,"4,000",0.0,Nil,Nil,No,"6,522",Yes,fixed,,Nil,Nil,SE RWSS DIVISION JAGATSINGHPUR,OFFICE OF THE SE RWSS DIVISION JAGATSINGHPUR,1.0,ICICI BANK,DRILLING OF 200 MM DIA GRAVEL PACKED PRODUCTION WELL FOR PWS TO KUNJAKOTHI UNDER ERASAMA BLOCK,DRILLING OF 200 MM DIA GRAVEL PACKED PRODUCTION WELL FOR PWS TO KUNJAKOTHI UNDER ERASAMA BLOCK,AS PER DTCN ,NA ,"6,52,195",Civil Works - Water Works,NA ,Tender,180.0,NA ,OFFICE OF THE SE RWSS DIVISION JAGATSINGHPUR,754103.0,OFFICE OF THE SE RWSS DIVISION JAGATSINGHPUR  ,OFFICE OF THE SE RWSS DIVISION JAGATSINGHPUR  ,28-Nov-2025 11:00 AM ,OFFICE OF THE SE RWSS DIVISION JAGATSINGHPUR,No ,No,Rural Water Supply and Sanitation||RWSS Circle Cuttack||EE RWSS Divn Jagatsinghpur,RWSS_38_2025-26,2025_RWSS_121933_3,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,28-Nov-2025 10:00 AM,08-Dec-2025 11:00 AM,28-Nov-2025 10:00 AM,06-Dec-2025 05:30 PM,28-Nov-2025 10:00 AM ,04-Dec-2025 05:30 PM ,28-Nov-2025 10:00 AM,06-Dec-2025 05:30 PM,AOC
,,,,,,,,,,,,,,,,,,2,3283982,Ashok Kumar Pradhan,06-Dec-2025 12:54 PM,Accepted-AOC,DETAILS ATTACHED,04-Feb-2026 02:14 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,3,3284133,Jagadish Mohanty,06-Dec-2025 01:33 PM,Not Admitted-Fee/PreQual/Technical/Finance,Others-DETAILS ATTACHED,16-Dec-2025 11:30 AM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,4,3284108,KISHORE DAS,06-Dec-2025 01:25 PM,Rejected-Technical,DETAILS ATTACHED,26-Dec-2025 04:23 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,5,3269843,"SENNIMALAI GOUNDER DORAISWAMY,PROP- MAHENDRA BOREWELL",05-Dec-2025 05:02 PM,Rejected-AOC,DETAILS ATTACHED,04-Feb-2026 02:14 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
