Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"Bid document cost, EMD, GST, Registration Certificate, Affidavit and other documents as per DTC","5,000",Yes,fixed,,Nil,Nil,"2,000",0.0,Nil,Nil,No,1,ICICI BANK,Dismentaling of CC Road and Construction of New Paver Road with Raise RCC Drain from Allim House towards Ashma House at Hela Sahi Ward No-21,Dismentaling of CC Road and Construction of New Paver Road with Raise RCC Drain from Allim House towards Ashma House at Hela Sahi Ward No-21,Please refer Tender documents. ,NA ,"4,95,719",Civil Works - Others,NA ,Tender,90.0,90.0,Bhadrak Municipality,756100.0,NA ,NA ,NA ,"Executive Officer, Bhadrak Municipality",No ,No,17-Apr-2025 10:00 AM,29-Apr-2025 11:00 AM,17-Apr-2025 10:00 AM,28-Apr-2025 05:00 PM,NA ,NA ,17-Apr-2025 10:00 AM,28-Apr-2025 05:00 PM,Municipal Bodies||Bhadrak Municipality,BM-BDK-01-2025-26,2025_ORULB_112423_104,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Executive Officer, Bhadrak Municipality","Executive Officer, Bhadrak Municipality",AOC,1.0,2896484.0,RANJEET BEHERA,INR,"495,719",Gulmaki Dalawzi,Internal,Details attached below,Sourav Chakrabarty,17-Feb-2026 04:31 PM,finsummary_536445.pdf (240.28 KB),1,2896871,Padan Majhi,27-Apr-2025 05:28 PM,Rejected-AOC,Quoted second lowest,17-Feb-2026 04:38 PM,Municipal Bodies||Bhadrak Municipality,2025_ORULB_112423_104,BM-BDK-01-2025-26,Dismentaling of CC Road and Construction of New Paver Road with Raise RCC Drain from Allim House towards Ashma House at Hela Sahi Ward No-21,Gulmaki Dalawzi,Internal,Details attached below,Sourav Chakrabarty,17-Feb-2026 04:29 PM,techsummary_536445.pdf (240.28 KB),Finance,ok,TAPASA KUMAR SAMAL,02-May-2025 11:23 AM,,BOQ Comparative Chart,17-Feb-2026,"INR 495,719",90.0,Sourav Chakrabarty,17-Feb-2026 04:38 PM,104.pdf (571.00 KB),work order issued,AOC
,,.xls,Bill of Quantity,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2896484,RANJEET BEHERA,27-Apr-2025 12:32 PM,Accepted-AOC,Quoted first lowest,17-Feb-2026 04:38 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
