S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage
1,3166207,BIKASH NAYAK,29-Oct-2025 03:35 PM,Accepted-AOC,Qualify,18-Feb-2026 08:30 PM,1.0,3166207.0,BIKASH NAYAK,INR,"1,904,436.07",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||DASARATHAPUR Block,2025_PRDAS_119344_10,"Tender Call Notice No. BDO, Dasarathpur- 02/2025-26",Construction of Multi Purpose Community cum Culture centre Building at Karandipur Village of Thalkudi GP,18-Feb-2026,"INR 1,904,436.07",180.0,Muktikanta Lenka,18-Feb-2026 08:30 PM,DSB.pdf (342.00 KB),AWARD OF CONTRACT,Finance,All bidders are admitted,Akash Pattnaik,03-Nov-2025 01:17 PM,finance_555476.pdf,BOQ Comparative Chart,BDO,Internal,"AO, AE",Muktikanta Lenka,18-Feb-2026 08:28 PM,finsummary_555476.pdf (342.46 KB),BDO,Internal,"AO, AE",Muktikanta Lenka,15-Feb-2026 09:03 PM,techsummary_555476.pdf (342.46 KB),AOC,1.0,ICICI BANK,17-Oct-2025 11:30 AM,03-Nov-2025 11:30 AM,17-Oct-2025 11:30 AM,31-Oct-2025 05:00 PM,17-Oct-2025 11:30 AM ,30-Oct-2025 05:00 PM ,17-Oct-2025 11:30 AM,31-Oct-2025 05:00 PM,"BDO, Dasarathpur","BDO, Dasarathpur",1.0,Cost of tender paper changed,Other,,"7,080",Nil,Nil,No,Construction of Multi Purpose Community cum Culture centre Building at Karandipur Village of Thalkudi GP,Construction of Multi Purpose Community cum Culture centre Building at Karandipur Village of Thalkudi GP,Please refer Tender Documents  ,NA ,"22,40,249",Civil Works - Buildings,NA ,Tender,90.0,180.0,Dasarathpur,755006.0,NA ,NA ,NA ,Dasarathpur Block Office,No ,No,"22,402",Yes,percentage,1.0%,Nil,Nil,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||DASARATHAPUR Block,"Tender Call Notice No. BDO, Dasarathpur- 02/2025-26",2025_PRDAS_119344_10,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"License, GSTIN, PAN, Affidavit, Schedule AandE, Paper cost, EMD online etc as per DTCN",AOC
2,3165925,Greentech Renewable Energies,30-Oct-2025 12:13 PM,Rejected-AOC,Not Qualify,18-Feb-2026 08:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC
3,3165693,M/S PAYAL ENGINEERING,29-Oct-2025 12:40 PM,Rejected-AOC,Not Qualify,18-Feb-2026 08:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
