Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit, license, PAN, GST, etc.",1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,"RD Road to Nuaput_Road_WMM, SDBC, Seal coat, Earth work, Road signage_0/000 to 0/800","RD Road to Nuaput_Road_WMM, SDBC, Seal coat, Earth work, Road signage_0/000 to 0/800",NA ,NA ,"9,97,368",Civil Works - Roads,NA ,Tender,90.0,30.0,Koraput,764001.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, JEYPORE",No ,No,Divisional Officer,"RURAL WORKS DIVISION, JEYPORE",23-Dec-2025 06:00 PM,31-Dec-2025 10:00 AM,23-Dec-2025 06:00 PM,30-Dec-2025 05:00 PM,23-Dec-2025 06:00 PM ,29-Dec-2025 01:30 PM ,23-Dec-2025 06:00 PM,30-Dec-2025 05:00 PM,CE RW I||RWCIRCLE-SUNABEDA||RW Division Jeypore,Online-09/2025-26,2025_CERWI_123728_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"9,974",Yes,fixed,,Nil,Nil,AOC,CE RW I||RWCIRCLE-SUNABEDA||RW Division Jeypore,2025_CERWI_123728_1,Online-09/2025-26,"RD Road to Nuaput_Road_WMM, SDBC, Seal coat, Earth work, Road signage_0/000 to 0/800",EE,Internal,,Jelin Sheela Kerkatta,03-Feb-2026 06:33 PM,finsummary_573109.pdf (823.98 KB),Finance,tender opened,Debashis Mandal,31-Dec-2025 06:24 PM,,BOQ Comparative Chart,1.0,3328559.0,MIHIR KUMAR SADANGI,INR,"847,862",1,3339885,DILIP KUMAR NAYAK,30-Dec-2025 01:37 PM,Rejected-Finance,5,03-Feb-2026 06:33 PM,03-Feb-2026,"INR 847,862",30.0,Jelin Sheela Kerkatta,03-Feb-2026 06:38 PM,wocrdrodtonuaput.pdf (824.00 KB),EE,Internal,,Jelin Sheela Kerkatta,03-Feb-2026 06:27 PM,techsummary_573109.pdf (823.98 KB),AOC
,,.xls,Boq,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3339691,MANORANJAN BARAD,30-Dec-2025 01:01 PM,Rejected-Finance,4,03-Feb-2026 06:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3334924,M.BHAGYA LAXMI,29-Dec-2025 10:40 PM,Rejected-Finance,3,03-Feb-2026 06:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3328559,MIHIR KUMAR SADANGI,25-Dec-2025 09:58 PM,Accepted-AOC,Successful,03-Feb-2026 06:38 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3337742,RAGHUNATH PRADHAN,30-Dec-2025 04:36 PM,Rejected-Technical,Not Qualified,03-Feb-2026 06:27 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3331223,SANJAY KUMAR JAIN,27-Dec-2025 12:40 PM,Rejected-Finance,2,03-Feb-2026 06:33 PM,,,,,,,,,,,,,AOC
