Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage
19-Feb-2026,"INR 1,439,388",60.0,Soumya Ranjan Mishra,19-Feb-2026 03:49 PM,Wocs28.pdf (1658.00 KB),1.0,3089631.0,ASHOK KUMAR SAHOO,INR,"1,439,388",Municipal Bodies||Choudwar Municipality,2025_ORULB_117505_28,CHM-02/2025-2026,Improvement of Road From LT 1 Towards Sapan Acharya House in ward No 10 of choudwar municipality,1,3089631,ASHOK KUMAR SAHOO,20-Sep-2025 10:09 AM,Accepted-AOC,L1,19-Feb-2026 03:49 PM,Finance,"The Tender has ben opened in Presence of EO,ME,JE In Choudwar Municipality",Patitapaban Pattnayak,23-Sep-2025 05:03 PM,finance_551102.pdf,BOQ Comparative Chart,EO,Internal,,Soumya Ranjan Mishra,19-Feb-2026 03:44 PM,finsummary_551102.pdf (1657.67 KB),EO,Internal,,Soumya Ranjan Mishra,19-Feb-2026 03:41 PM,techsummary_551102.pdf (267.22 KB),AOC,"Executive Officer, Choudwar Municipality",Choudwar Municipality,1.0,ICICI BANK,Municipal Bodies||Choudwar Municipality,CHM-02/2025-2026,2025_ORULB_117505_28,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Improvement of Road From LT 1 Towards Sapan Acharya House in ward No 10 of choudwar municipality,Improvement of Road From LT 1 Towards Sapan Acharya House in ward No 10 of choudwar municipality,Please refer Tender documents. ,NA ,"16,93,199",Civil Works - Roads,NA ,Tender,90.0,NA ,Choudwar Municipality,754071.0,NA ,NA ,NA ,Choudwar Municipality,No ,No,06-Sep-2025 11:00 AM,22-Sep-2025 11:00 AM,06-Sep-2025 11:00 AM,20-Sep-2025 05:00 PM,NA ,NA ,06-Sep-2025 11:00 AM,20-Sep-2025 05:00 PM,"7,080",0.0,Nil,Nil,No,"16,932",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,As Per DTCN,AOC
,,,,,,,,,,,,,,,2,3088804,BABULI BIRUA,19-Sep-2025 05:54 PM,Rejected-Finance,REJECT,19-Feb-2026 03:44 PM,,,,,,,,,,,,,,,,,,,AOC,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,As Per BOQ,AOC
,,,,,,,,,,,,,,,3,3088326,DHARMANANDA BEHERA,20-Sep-2025 12:16 PM,Rejected-Finance,REJECT,19-Feb-2026 03:44 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,3087048,GANESH CHANDRA BEHERA,19-Sep-2025 11:29 AM,Rejected-Finance,REJECT,19-Feb-2026 03:44 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,3090078,PRAMOD SAMAL,20-Sep-2025 01:24 PM,Rejected-Finance,REJECT,19-Feb-2026 03:44 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,3088802,Smt. SABITA SAHOO,20-Sep-2025 09:52 AM,Rejected-Finance,REJECT,19-Feb-2026 03:44 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,7,3089563,SUSANTA KUMAR BEHERA,20-Sep-2025 12:48 AM,Rejected-Finance,REJECT,19-Feb-2026 03:44 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
