S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,EXECUTIVE OFFICER,ANANDAPUR MUNICIPALITY,Const of Road from NH-20 service road to Laxmidhara Dash house in Ward-13,Const of Road from NH-20 service road to Laxmidhara Dash house in Ward-13,Please refer Tender documents. ,NA ,"12,71,650",Civil Works - Others,NA ,Tender,180.0,60.0,ANANDAPUR MUNICIPALITY,758021.0,NA ,NA ,NA ,ANANDAPUR MUNICIPALITY,No ,No,30-Oct-2025 12:00 PM,14-Nov-2025 11:00 AM,30-Oct-2025 12:00 PM,13-Nov-2025 05:00 PM,NA ,NA ,30-Oct-2025 12:00 PM,13-Nov-2025 05:00 PM,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.xls,boq,Municipal Bodies||Anandapur Municipal Council,AM-ANDP-03/2025-26,2025_ORULB_119926_51,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"12,717",Yes,percentage,1.0%,Nil,Nil,AOC,cp,Internal,,Debaprasad Bal,03-Feb-2026 02:18 PM,techsummary_558138.pdf (168.07 KB),cp,Internal,,Chittaranjan Sethy,17-Feb-2026 07:17 PM,finsummary_558138.pdf (55.85 KB),Finance,k,Debaprasad Bal,19-Nov-2025 06:49 PM,finance_558138.pdf,BOQ Comparative Chart,17-Feb-2026,"INR 1,275,615",60.0,Chittaranjan Sethy,17-Feb-2026 07:19 PM,commite.pdf (56.00 KB),1,3210308,ASHIS PATTANAYAK,10-Nov-2025 11:43 PM,Accepted-AOC,k,17-Feb-2026 07:19 PM,Municipal Bodies||Anandapur Municipal Council,2025_ORULB_119926_51,AM-ANDP-03/2025-26,Const of Road from NH-20 service road to Laxmidhara Dash house in Ward-13,1.0,3210308.0,ASHIS PATTANAYAK,INR,"1,275,615",AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,refer dtcn,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,3221908,GITA RANI SAHOO,13-Nov-2025 04:03 PM,Rejected-Finance,k,17-Feb-2026 07:17 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,3210397,LIMA MANGAL,10-Nov-2025 10:58 PM,Rejected-Finance,k,17-Feb-2026 07:17 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,3216776,SAFALYA KUMAR PADHI,12-Nov-2025 12:42 PM,Rejected-Finance,k,17-Feb-2026 07:17 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,3182405,SANJAYA KUMAR JENA,04-Nov-2025 08:36 PM,Rejected-Finance,k,17-Feb-2026 07:17 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,3218561,Sri Jagannath Agency and Consultancy Service,12-Nov-2025 06:22 PM,Rejected-Finance,k,17-Feb-2026 07:17 PM,,,,,,,,,,AOC
