Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,DTCN,Municipal Bodies||Barbil Municipality,BBLM-5/2025-26,2025_ORULB_119252_12,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Extension of road from MCC-2 to DD works plant at Santabahal, Ward No.8, Barbil","Extension of road from MCC-2 to DD works plant at Santabahal, Ward No.8, Barbil",Please refer Tender documents. ,NA ,"19,93,000",Civil Works - Roads,NA ,Tender,90.0,90.0,Barbil,758035.0,NA ,NA ,NA ,Barbil Municipality,No ,No,Executive Officer Barbil Municipality,Executive Officer Barbil Municipality,1.0,Extension of opening date,Date,,"19,930",Yes,percentage,1.0%,Nil,Nil,"6,000",0.0,Nil,Nil,No,16-Oct-2025 10:00 AM,07-Nov-2025 11:00 AM,16-Oct-2025 10:00 AM,06-Nov-2025 05:00 PM,NA ,NA ,16-Oct-2025 10:00 AM,06-Nov-2025 05:00 PM,21-Nov-2025 06:00 PM,1.0,ICICI BANK,AOC,Technical,open,Ramesh Chandra Nayak,07-Nov-2025 02:42 PM,technical_555346.pdf,Laxman Mahanta,Internal,,Ramesh Chandra Nayak,20-Feb-2026 11:45 AM,finsummary_555346.pdf (406.90 KB),Finance,open,Purna Chandra Mahanta,24-Nov-2025 11:58 AM,finance_555346.pdf,BOQ Comparative Chart,Laxman Mahanta,Internal,,Purna Chandra Mahanta,21-Nov-2025 05:55 PM,21-Nov-2025 06:00 PM,techsummary_555346.pdf (4230.28 KB),20-Feb-2026,"INR 1,694,232",90.0,Ramesh Chandra Nayak,20-Feb-2026 11:47 AM,Wo12.pdf (246.00 KB),Contact value including GST,Municipal Bodies||Barbil Municipality,2025_ORULB_119252_12,BBLM-5/2025-26,"Extension of road from MCC-2 to DD works plant at Santabahal, Ward No.8, Barbil",1.0,3186523.0,SANJAY NAIK,INR,"1,694,232",1,3185887,K PADMOJ NALINI,05-Nov-2025 07:37 PM,Rejected-Finance,Second,20-Feb-2026 11:45 AM,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3186523,SANJAY NAIK,06-Nov-2025 01:02 AM,Accepted-AOC,Lowest,20-Feb-2026 11:47 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3181225,UMESHCHANDRA MUNDA,06-Nov-2025 02:38 PM,Rejected-Finance,Third,20-Feb-2026 11:45 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3168891,Upendra Roul,30-Oct-2025 10:45 PM,Rejected-Finance,Four,20-Feb-2026 11:45 AM,AOC
