Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
04-May-2026,"INR 593,312",30.0,Sanjeet Kumar Naik,04-May-2026 09:57 AM,861.pdf (516.00 KB),CE RW I||RWCIRCLE-BARIPADA||RW Division Rairangpur,2026_CERWI_124797_23,RWDRRP-22/25-26,Special repair of SH50 to Sunajudia Road for the year 2025-26,1.0,3367602.0,RAMU MAJHI,INR,"593,312",1,3366038,ANTARYAMI MOHAPATRA,26-Jan-2026 01:19 PM,Rejected-AOC,Accepted,04-May-2026 09:57 AM,Finance,open,Sanjeet Kumar Naik,04-May-2026 09:47 AM,finance_576743.pdf,BOQ Comparative Chart,Sanjeet Kumar Naik,Internal,,Sanjeet Kumar Naik,04-May-2026 09:51 AM,finsummary_576743.pdf (516.01 KB),Sanjeet Kumar Naik,Internal,,Sanjeet Kumar Naik,04-May-2026 09:49 AM,techsummary_576743.pdf (516.01 KB),AOC,CE RW I||RWCIRCLE-BARIPADA||RW Division Rairangpur,RWDRRP-22/25-26,2026_CERWI_124797_23,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Special repair of SH50 to Sunajudia Road for the year 2025-26,Special repair of SH50 to Sunajudia Road for the year 2025-26,Please refer Tender documents. ,NA ,"6,98,000",Civil Works - Roads,NA ,Tender,90.0,30.0,Rairangpur,757043.0,NA ,NA ,NA ,SERWD Rairangpur,No ,No,19-Jan-2026 06:00 PM,28-Jan-2026 11:30 AM,19-Jan-2026 06:00 PM,27-Jan-2026 05:00 PM,19-Jan-2026 06:00 PM ,24-Jan-2026 05:00 PM ,19-Jan-2026 06:00 PM,27-Jan-2026 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,PAN GSIIn Affidavit etc as per DTCN,1.0,ICICI BANK,"6,980",Yes,percentage,1.0%,Nil,Nil,SERWD Rairangpur,SERWD Rairangpur,"4,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,2,3367323,DHANESWAR MOHANTA,27-Jan-2026 10:40 AM,Rejected-AOC,Accepted,04-May-2026 09:57 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of quantity,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,3365163,DILLIP KUMAR MOHANTA,25-Jan-2026 10:42 AM,Rejected-AOC,Accepted,04-May-2026 09:57 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,3368840,DIPTIRANI RAY,27-Jan-2026 04:33 PM,Rejected-AOC,Accepted,04-May-2026 09:57 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,3367722,ITISHREE MOHANTA,27-Jan-2026 12:21 PM,Rejected-AOC,Accepted,04-May-2026 09:57 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,3368878,PADMALOCHAN MOHANTA,27-Jan-2026 04:40 PM,Rejected-AOC,Accepted,04-May-2026 09:57 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,7,3364055,PRAMOD KUMAR DHAL,27-Jan-2026 02:53 PM,Rejected-AOC,Accepted,04-May-2026 09:57 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,8,3367796,RABINDRA NATH MOHANTA,27-Jan-2026 12:36 PM,Rejected-AOC,Accepted,04-May-2026 09:57 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,9,3367602,RAMU MAJHI,27-Jan-2026 11:59 AM,Accepted-AOC,1st lowest,04-May-2026 09:57 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
