Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
Finance,Financial Bid Opened,Nabin Chandra Singh,18-May-2026 09:39 AM,finance_565077.pdf,BOQ Comparative Chart,1,3302232,ABC CONSTRUCTIONS,15-Dec-2025 12:21 AM,Rejected-Finance,Disqualified in Transparent Lottery system,18-May-2026 09:42 AM,Technical,Technical Bid opened,Nabin Chandra Singh,07-Jan-2026 06:52 PM,technical_565077.pdf,"Er. Nabin Chandra Singh, S.E. P.H. Division, Balasore",Internal,"A.E.E. (Estr.), P.H. Division, Balasore, Divisional Accounts Officer, P.H. Division Balasore.",Nabin Chandra Singh,18-May-2026 09:42 AM,finsummary_565077.pdf (227.59 KB),18-May-2026,"INR 6,511,372",60.0,Nabin Chandra Singh,18-May-2026 09:45 AM,AoC.pdf (2011.00 KB),Qualified through Transparent Lottery System,"Er. Nabin Chandra Singh, S.E. P.H. Division, Balasore",Internal,", A.E.E. (Estr.), P.H. Division, Balasore, Divisional Accounts Officer, P.H. Division Balasore",Nabin Chandra Singh,07-Jan-2026 06:55 PM,09-Jan-2026 11:00 AM,techsummary_565077.pdf (1297.36 KB),PHEO||PH Circle Balasore||PH Division Balasore,2025_PHEO_121452_1,SEPHBLS-29 of 2025-26 Dt.12.11.2025,"Supply, Installation, Testing and Commissioning of DG Sets (CPCB IV Plus GEN Set with AMF Pannel) with Movable Trolley including shed for Remuna Town",1.0,3254910.0,GSP POWER PROJECTS RETAIL DIVISION,INR,"6,511,372",AOC,"Supply, Installation, Testing and Commissioning of DG Sets (CPCB IV Plus GEN Set with AMF Pannel) with Movable Trolley including shed for Remuna Town","Supply, Installation, Testing and Commissioning of DG Sets (CPCB IV Plus GEN Set with AMF Pannel) with Movable Trolley including shed for Remuna Town",Please refer Tender documents. ,NA ,"76,60,000",Civil Works - Water Works,NA ,Tender,120.0,60.0,Remuna N.A.C.,756045.0,NA ,NA ,NA ,"O/o the E.E. P.H. Division, Balasore",No ,No,"77,000",Yes,fixed,,Nil,Nil,PHEO||PH Circle Balasore||PH Division Balasore,SEPHBLS-29 of 2025-26 Dt.12.11.2025,2025_PHEO_121452_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,18-Nov-2025 11:00 AM,16-Dec-2025 12:00 PM,18-Nov-2025 11:00 AM,15-Dec-2025 05:00 PM,18-Nov-2025 11:00 AM ,10-Dec-2025 05:00 PM ,18-Nov-2025 11:00 AM,15-Dec-2025 05:00 PM,09-Jan-2026 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,"GST Certificate, PAN, Bidder RC (CDMS), Affidavit, Cost of Tender Paper, EMD",1.0,2nd Corrigendum,Date,,"10,000",0.0,Nil,Nil,No,"Superintending Engineer, PH Division, Balasore","Office of the Executive Engineer, P.H. Division, Balasore",AOC
,,,,,,2,3301311,ANIL KUMAR SAHU,14-Dec-2025 03:27 PM,Rejected-Finance,Disqualified in Transparent Lottery system,18-May-2026 09:42 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,.pdf,"Certificates, Formats, Affidavits, Schedules and other documents if any as per DTCN",2.0,3rd Corrigendum,Technical Bid,,,,,,,,,AOC
,,,,,,3,3299915,CLAVAX POWER PRIVATE LIMITED,14-Dec-2025 06:38 PM,Rejected-Finance,Disqualified in Transparent Lottery system,18-May-2026 09:42 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,AOC
,,,,,,4,3254910,GSP POWER PROJECTS RETAIL DIVISION,27-Nov-2025 04:30 PM,Accepted-AOC,Qualified through Transparent Lottery System,18-May-2026 09:45 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,3262217,RM ENTERPRISES,28-Nov-2025 08:38 AM,Rejected-Finance,Disqualified in Transparent Lottery system,18-May-2026 09:42 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,3303329,SRD ENERGY TREE PVT LTD,15-Dec-2025 01:29 PM,Rejected-Finance,Disqualified in Transparent Lottery system,18-May-2026 09:42 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
