Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Finance,"Successful bidder Akash Kumar Nayak, C Class Contractor declared as winner in lottery",Mahendra Kalet,14-May-2026 12:14 PM,finance_563301.pdf,BOQ Comparative Chart,1.0,3223950.0,AKASH KUMAR NAYAK,INR,"428,631",CE RW I||RWCIRCLE-BERHAMPUR||EE RW Divn. Baliguda,2025_CERWI_121026_31,Online Tender- 04/EERWDBLG/2025-26,S/R to Deshughati to SanaJhiripani road for the year 2025-26,1.0,3223950.0,AKASH KUMAR NAYAK,17-Nov-2025 12:18 PM,Accepted-AOC,"Successful bidder Akash Kumar Nayak, C Class Contractor declared as winner in lottery",14-May-2026 12:28 PM,14-May-2026,"INR 428,631",60.0,Mahendra Kalet,14-May-2026 12:27 PM,Work.pdf (504.00 KB),"Successful bidder Akash Kumar Nayak, C Class Contractor declared as winner in lottery",DAO/EE,Internal,DAO/EE,Mahendra Kalet,14-May-2026 12:19 PM,techsummary_563301.pdf (504.29 KB),DAO/EE,Internal,DAO/EE,Mahendra Kalet,14-May-2026 12:22 PM,finsummary_563301.pdf (504.29 KB),AOC,EE RWD Balliguda,"Executive Engineer Rural Works Division, Balliguda",1.0,ICICI BANK,11-Nov-2025 10:00 AM,20-Nov-2025 11:30 AM,11-Nov-2025 10:00 AM,19-Nov-2025 05:00 PM,11-Nov-2025 10:00 AM ,18-Nov-2025 05:00 PM ,11-Nov-2025 10:00 AM,19-Nov-2025 05:00 PM,"4,000",0.0,Nil,Nil,No,"5,080",Yes,fixed,,Nil,Nil,S/R to Deshughati to SanaJhiripani road for the year 2025-26,S/R to Deshughati to Sanajhiripani road for the year 2025-26,Please refer Tender documents. ,NA ,"5,04,213",Civil Works - Roads,NA ,Tender,90.0,60.0,"EE RWD Balliguda, Kandhamal",762103.0,NA ,NA ,NA ,EE RWD Balliguda,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit, GSTIN, PAN, RC, Machinery and as per DTCN Cost of tender Paper",CE RW I||RWCIRCLE-BERHAMPUR||EE RW Divn. Baliguda,Online Tender- 04/EERWDBLG/2025-26,2025_CERWI_121026_31,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,2.0,3232437.0,BILARSEN PARASETH,18-Nov-2025 02:51 PM,Rejected-Technical,Unccessful bidder,14-May-2026 12:19 PM,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Valid Mail ID and Whatsapp No,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3.0,3234531.0,PRAKASH CHANDRA NAYAK,18-Nov-2025 10:58 AM,Rejected-Technical,Unccessful bidder,14-May-2026 12:19 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4.0,3234940.0,SIBA NAYAK,19-Nov-2025 09:28 AM,Rejected-Technical,Unccessful bidder,14-May-2026 12:19 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,NIT,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BoQ,,,,,,,,,,,,,,,AOC
