EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"8,000",Yes,fixed,,Nil,Nil,22-Jan-2026 11:00 AM,04-Feb-2026 11:00 AM,22-Jan-2026 11:00 AM,03-Feb-2026 05:00 PM,NA ,NA ,22-Jan-2026 11:00 AM,03-Feb-2026 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Cost, EMD, VAT, PAN, Contractor RC",Improvement to Mahulnalla check Dam near village Bukajhula in buden G.P. in Padampur block of Bargarh Ditrict. under Improvement to check Dam scheme for the year 2025-26,Improvement to Mahulnalla check Dam near village Bukajhula in buden G.P. in Padampur block of Bargarh Ditrict. under Improvement to check Dam scheme for the year 2025-26,As per DTCN ,NA ,"7,99,161",Civil Works - Others,NA ,Tender,90.0,60.0,"Vil-Bukajhula, GP-Buden, Block-Padampur",768036.0,NA ,NA ,NA ,"O/o The S.E. MI Division, Padampur",No ,No,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,"CE,Minor Irrigation,BBSR||Balangir Minor Irrigation Circle Balangir||MI Division Padampur",SEMIPDP_06_2526,2026_CEMIB_124919_11,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"S.E., MI Division, Padampur","O/o The Superintending Engineer, MI Division, Padampur, At -Padampur, Dist-Bargarh, Pin-768036",AOC,Sri Arun Kumar Jyotrimaya,Internal,"Ashwani Mishra,DAO,Hemanta Kumar Marandi,AEE EstimatorI/C,Samir Kumar Behera,JE Estimator",HEMANTA MARANDI,10-Feb-2026 01:15 PM,techsummary_577200.pdf (228.97 KB),Sri Arun Kumar Jyotrimaya,Internal,"Sri Arun Kumar Jyotrimaya,Superintending Engineer as Chairperson,Sri Ashwani Mishra,D.A.O.,Sri Hemant Kumar Marandi,A.E.E. Estimator I/C,Sri Samir Kumar Behera,J.E.Estr.",HEMANTA MARANDI,29-Apr-2026 07:58 PM,finsummary_577200.pdf (167.14 KB),Finance,"Sri Arun Kumar Jyotrimaya Superintending Engineer as chairperson, Sri Aswaini Mishra (D.A.O),Sri Hemanta Kumar Marandi (I/C, A.E.E. Estimator), Sri Samir Kumar Behera (J.E. Estimator)",HEMANTA MARANDI,05-Feb-2026 04:39 PM,finance_577200.pdf,BOQ Comparative Chart,29-Apr-2026,"INR 511,543",60.0,ARUN KUMAR JYOTRIMAYA,22-May-2026 10:23 PM,1067.pdf (900.00 KB),The Work is awarded to Sri Rajendra Jagat C (S.C) Class Contractor vide Agtt. No.3P1 2026-27.The D.O.C and Completion as dt.29.04.2026 and 28.06.2026 for contract amount Rs.511543.00 With GST18percent,1.0,3378258.0,Rajendra Jagat,INR,"511,543","CE,Minor Irrigation,BBSR||Balangir Minor Irrigation Circle Balangir||MI Division Padampur",2026_CEMIB_124919_11,SEMIPDP_06_2526,Improvement to Mahulnalla check Dam near village Bukajhula in buden G.P. in Padampur block of Bargarh Ditrict. under Improvement to check Dam scheme for the year 2025-26,1.0,3376547.0,LAKSHAPATI MAHANANDA,02-Feb-2026 11:15 AM,Rejected-Finance,Not qualified,29-Apr-2026 07:58 PM,AOC
,,,,,,,,,,,,,,,,.pdf,"Affidavits, undertakings and any other document as per DTCN",,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3378258.0,Rajendra Jagat,03-Feb-2026 11:36 AM,Accepted-AOC,Accepted,22-May-2026 10:23 PM,AOC
,,,,,,,,,,,,,,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
