Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage
Commissioner,External,"Audit Officer, Accounts Officer, Superintending Engineer, Dy. Commissioner, Joint Commissioner",Birendra Nanda,21-Aug-2025 11:26 AM,21-Aug-2025 11:30 AM,techsummary_544787.pdf (595.54 KB),1,2995489,AUTOMECK INDIA LIMITED,12-Jul-2025 06:04 PM,Accepted-AOC,By The Tender Committee,26-May-2026 01:06 PM,Rourkela Municipal Corporation,2025_RMC_115011_1,MC/RMC/29/2025,"Supply, Installation, Testing, Commissioning of Smart Dust Suppression System",Commissioner,External,"Audit Officer, Accounts Officer, Superintending Engineer, Dy. Commissioner, Joint Commissioner",Birendra Nanda,26-May-2026 01:02 PM,finsummary_544787.pdf (935.29 KB),Technical,Financial BID Opening,Birendra Nanda,21-Aug-2025 11:23 AM,technical_544787.pdf,1.0,2995489.0,AUTOMECK INDIA LIMITED,INR,"5,487,457",26-May-2026,"INR 5,487,457",90.0,Birendra Nanda,26-May-2026 01:06 PM,BID29.pdf (935.00 KB),Awarded to Automeck India Limited,Finance,EMD refund,Birendra Nanda,26-May-2026 12:58 PM,finance_544787.pdf,BOQ Comparative Chart,AOC,"5,00,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,01-Jul-2025 06:00 PM,16-Jul-2025 11:00 AM,01-Jul-2025 06:00 PM,15-Jul-2025 05:00 PM,NA ,NA ,01-Jul-2025 06:00 PM,15-Jul-2025 05:00 PM,21-Aug-2025 11:30 AM,1.0,Fee/PreQual/Technical,.pdf,DTCN,"11,800",Nil,Nil,No,"Supply, Installation, Testing, Commissioning of Smart Dust Suppression System",Smart Dust Suppression System,Please refer Tender documents. ,NA ,0.0,Civil Works - Others,NA ,Tender,90.0,NA ,Rourkela,769012.0,NA ,NA ,NA ,"Rourkela Municipal Corporation, Rourkela",No ,No,Rourkela Municipal Corporation,MC/RMC/29/2025,2025_RMC_115011_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"Municipal Commissioner, RMC","Rourkela Municipal Corporation, Rourkela",AOC
,,,,,,,2,2998881,Dessons Autotech Private Limited,14-Jul-2025 08:10 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,21-Aug-2025 11:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3,2999762,HI-TECH SERVICES,15-Jul-2025 01:41 PM,Rejected-Finance,By The Tender Committee,26-May-2026 01:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,4,2997089,RAM ENGINEERING & CONSTRUCTION CO,14-Jul-2025 07:14 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,21-Aug-2025 11:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
