Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
EXECUTIVE OFFICER,"NAC Office, Odagaon, Nayagarh, Pin-752081","10,400",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,Construction of CC road from incomplete CC road to Gokul Parida house at Tala Khajuria in Ward-9 of Odagaon NAC.,Construction of CC road from incomplete CC road to Gokul Parida house at Tala Khajuria in Ward-9 of Odagaon NAC.,Please refer Tender documents. ,NA ,,Civil Works - Others,NA ,Tender,60.0,90.0,NAC ODAGAON,752081.0,NA ,NA ,NA ,NAC ODAGAON,No ,No,Municipal Bodies||Odagaon NAC,NAC-ODG-04/2025-26,2025_ORULB_119459_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,16-Oct-2025 11:00 AM,30-Oct-2025 11:00 AM,16-Oct-2025 11:00 AM,29-Oct-2025 05:00 PM,16-Oct-2025 11:00 AM ,29-Oct-2025 05:00 PM ,16-Oct-2025 11:00 AM,29-Oct-2025 05:00 PM,12-Nov-2025 03:50 PM,1.0,Fee/PreQual/Technical,.pdf,"Aadhar, PAN, License etc.",AOC,Technical,Tender Committee opened the Tender,Nihar Ranjan Behera,30-Oct-2025 04:35 PM,,Municipal Bodies||Odagaon NAC,2025_ORULB_119459_1,NAC-ODG-04/2025-26,Construction of CC road from incomplete CC road to Gokul Parida house at Tala Khajuria in Ward-9 of Odagaon NAC.,Administrator,Internal,E.O. and Team,Nihar Ranjan Behera,17-Dec-2025 03:09 PM,finsummary_555874.pdf (2404.71 KB),1.0,3133242.0,PRIYARANJAN BHATTA,INR,"882,879",1,3165254,AMRIT PRIYADARSHAN PANDA,29-Oct-2025 10:31 AM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 03:09 PM,04-May-2026,"INR 882,879",90.0,Nihar Ranjan Behera,04-May-2026 10:02 AM,3530.pdf (341.00 KB),Administrator,Internal,E.O. and Team,Nihar Ranjan Behera,12-Nov-2025 03:46 PM,12-Nov-2025 03:50 PM,techsummary_555874.pdf (577.78 KB),Finance,Tender Committee opened the Tender,Nihar Ranjan Behera,13-Nov-2025 03:38 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,2,3162565,BIPIN KUMAR NAYAK,28-Oct-2025 07:46 PM,Rejected-AOC,As per Tender Committee decision,04-May-2026 10:02 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,3164083,DILLIP KUMAR PADHI,28-Oct-2025 05:39 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 03:09 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,3160678,JAGANNATH PANIGRAHI,27-Oct-2025 06:35 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 03:09 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,3164705,KUMARI SAHOO,28-Oct-2025 08:51 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 03:09 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,6,3155776,MAMATA PATRA,26-Oct-2025 08:03 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 03:09 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,7,3155815,MANORANJAN JENA,28-Oct-2025 09:44 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 03:09 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,8,3160732,PABITRA CHANDRA BEHERA,28-Oct-2025 08:31 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 03:09 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,9,3155987,PANU SETHI,28-Oct-2025 01:42 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 03:09 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,10,3162875,Prahlad Nayak,28-Oct-2025 01:09 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 03:09 PM,,,,,,,,,,,,,,,,,,,,AOC
