EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"48,600",Yes,fixed,,Executive Engineer RWSandS Division Bhadrak,Bhadrak,Executive Engineer RWSandS Division Bhadrak,O/o The Executive Engineer RWSandS Division Bhadrak,1.0,ICICI BANK,"Supplying all labour, TandP and materials including all taxes for laying of distribution pipe line with construction of pump chamber, boundary wall, OHT, at village Niladri of Ranjit G.P. under Bhandaripokhari Block","Supplying all labour, TandP and materials including all taxes for laying of distribution pipe line with construction of pump chamber, boundary wall, OHT, at village Niladri of Ranjit G.P. under Bhandaripokhari Block",Please refer Tender documents. ,NA ,"48,57,000",Civil Works - Water Works,NA ,Tender,90.0,240.0,village Niladri of Ranjit G.P. under Bhandaripokha,756100.0,NA ,NA ,NA ,O/o The Executive Engineer RWSandS Division Bhadra,No ,No,1.0,Fee/PreQual/Technical,.pdf,"Tender paper cost, EMD, GSTIN, PAN card, Contractor registration certificate , Affidavit","6,000",0.0,Executive Engineer RWSandS Division Bhadrak,Bhadrak,No,"Rural Water Supply and Sanitation||RWSS Circle Cuttack||EERWSS,Bhadrak",EE RWSandS BDK 18 Dt-01.01.2018,2018_RWSS_43581_7,Yes,National Competitive Bid,Item Rate,Works,2.0,No,No,Online,No,No,No,16-Jan-2018 10:00 AM,30-Jan-2018 11:00 AM,16-Jan-2018 10:00 AM,24-Jan-2018 05:00 PM,16-Jan-2018 10:00 AM ,20-Jan-2018 03:00 PM ,16-Jan-2018 10:00 AM,24-Jan-2018 05:00 PM,06-Feb-2018 05:30 PM,AOC,1,802390,AMARESH MALIK,24-Jan-2018 02:01 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,06-Feb-2018 04:51 PM,Executive Engineer,Internal,"Executive Engineer, DAO, Estimator",Ramakanta Panigrahi,06-Feb-2018 05:06 PM,06-Feb-2018 05:30 PM,techsummary_241366.pdf (31.64 KB),1.0,803158.0,Rahash Bihari Maharana,INR,"4,954,071",23-Feb-2018,"INR 4,954,071",240.0,G.Debahari Pradhan,02-May-2026 11:32 AM,Niladri.pdf (1303.00 KB),AOC,Finance,Bid opening summary,Antaryami Nayak,06-Feb-2018 06:21 PM,finance_241366.pdf,BOQ Comparative Chart,Executive Engineer,Internal,"Executive Engineer, DAO, Estimator",Antaryami Nayak,06-Feb-2018 06:23 PM,finsummary_241366.pdf (31.66 KB),Technical,Bid opening summary,Ramakanta Panigrahi,06-Feb-2018 04:51 PM,technical_241366.pdf,"Rural Water Supply and Sanitation||RWSS Circle Cuttack||EERWSS,Bhadrak",2018_RWSS_43581_7,EE RWSandS BDK 18 Dt-01.01.2018,"Supplying all labour, TandP and materials including all taxes for laying of distribution pipe line with construction of pump chamber, boundary wall, OHT, at village Niladri of Ranjit G.P. under Bhandaripokhari Block",AOC
,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,.pdf,"Work experience, ATO, Other document as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,802753,DIVYA SINGH NAYAK,23-Jan-2018 07:01 PM,Rejected-AOC,REJECTED AS L2 BIDDER,02-May-2026 11:32 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,803158,Rahash Bihari Maharana,24-Jan-2018 12:17 PM,Accepted-AOC,THE L1 BIDDER HAS SUBMITTED ALL THE REQUIRED DOCUMENTS FOR AGREEMENT IN TIME,02-May-2026 11:32 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
