Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"10,000",0.0,Nil,Nil,No,18-Nov-2025 02:10 PM,24-Nov-2025 04:00 PM,18-Nov-2025 02:10 PM,24-Nov-2025 02:00 PM,NA ,NA ,18-Nov-2025 02:10 PM,24-Nov-2025 02:00 PM,10-Dec-2025 11:00 AM,S/R to PWD road to Chitalpur via Kukuta for the year 2025-26,S/R to PWD road to Chitalpur via Kukuta for the year 2025-26,Please refer Tender documents. ,NA ,"50,42,000",Civil Works - Roads,NA ,Tender,90.0,60.0,Dhenkanal,759001.0,NA ,NA ,NA ,"SE, RW Division, Dhenkanal",No ,No,1.0,ICICI BANK,"50,420",Yes,percentage,1.0%,Nil,Nil,"SE, RW Division, Dhenkanal","SE, RW Division, Dhenkanal",CE RW I||RWCIRCLE-ANGUL||RWDIVISION-DHENKANAL,Online DKL-13/2025-26,2025_CERWI_121516_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Paper cot, EMD in online, RC, AN, GSTIN, Affidavit and others as per DTCN",AOC,10-May-2026,"INR 4,286,151.753",60.0,Sonali Sucharita Rout,10-May-2026 11:28 PM,Tender_Comm.pdf (84.00 KB),Awarded,1,3250537,JAGADISH NAYAK,24-Nov-2025 01:19 PM,Rejected-Finance,Not Awarded,10-May-2026 11:26 PM,SE,Internal,"SE, DAO and Estimator",Sonali Sucharita Rout,06-Dec-2025 04:37 PM,10-Dec-2025 11:00 AM,techsummary_565343.pdf (756.19 KB),Finance,Opened,Sonali Sucharita Rout,16-Dec-2025 03:59 PM,,BOQ Comparative Chart,Technical,opened,Sonali Sucharita Rout,25-Nov-2025 11:23 AM,,CE RW I||RWCIRCLE-ANGUL||RWDIVISION-DHENKANAL,2025_CERWI_121516_1,Online DKL-13/2025-26,S/R to PWD road to Chitalpur via Kukuta for the year 2025-26,SE,Internal,DAO Estimator,Sonali Sucharita Rout,10-May-2026 11:26 PM,finsummary_565343.pdf (83.63 KB),1.0,3250678.0,Sai Shakti Mohanty,INR,"4,286,151.753",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,2,3247291,MUKESH KUMAR PANY,22-Nov-2025 10:00 PM,Rejected-Finance,Not Awarded,10-May-2026 11:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3249041,NIRANJAN DALEI,23-Nov-2025 09:25 PM,Rejected-Finance,Not Awarded,10-May-2026 11:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3247871,RUPAK SAMAL,23-Nov-2025 01:02 PM,Rejected-Finance,Not Awarded,10-May-2026 11:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,3250678,Sai Shakti Mohanty,24-Nov-2025 01:56 PM,Accepted-AOC,Awarded,10-May-2026 11:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,3249603,Sai Swetapadma Singh,24-Nov-2025 10:02 AM,Rejected-Finance,Not Awarded,10-May-2026 11:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,3250735,SANGRAM DAS,24-Nov-2025 01:50 PM,Rejected-Finance,Not Awarded,10-May-2026 11:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8,3250060,SMARTPLUS CONSULTANCY AND INFORMATICS PRIVATE LIMITED,24-Nov-2025 01:50 PM,Rejected-Finance,Not Awarded,10-May-2026 11:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
