S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,"Executive Officer,Belpahar Municipality",At/Po-Belpahar Dist-Jharsuguda Odisha-768218,Municipal Bodies||Belpahar Municipal Council,EO/BPHM02/25-26,2025_ORULB_114739_43,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,112",Yes,fixed,,Nil,Nil,26-Jun-2025 10:00 AM,08-Jul-2025 11:00 AM,26-Jun-2025 10:00 AM,07-Jul-2025 05:00 PM,NA ,NA ,26-Jun-2025 10:00 AM,07-Jul-2025 05:00 PM,"2,000",0.0,Nil,Nil,No,Construction of RCC drain with cover slab from Art of Living to Gulthu Pradhan house in W.No.5,Construction of RCC drain with cover slab from Art of Living to Gulthu Pradhan house in W.No.5,Please refer Tender documents. ,NA ,"4,11,200",Civil Works - Others,NA ,Tender,90.0,60.0,Belpahar Municipality,768218.0,NA ,NA ,NA ,Belpahar Municipality Office,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Scanned copies of required documents as per DTCN,AOC,Nimai Charan Panda,Internal,,Nilakantha Kisan,09-Sep-2025 12:45 PM,finsummary_544248.pdf (256.50 KB),Nimai Charan Panda,Internal,,Nilakantha Kisan,30-Jul-2025 05:02 PM,techsummary_544248.pdf (256.50 KB),19-May-2026,INR 0,60.0,Nilakantha Kisan,19-May-2026 09:23 AM,15THFC.pdf (156.00 KB),Municipal Bodies||Belpahar Municipal Council,2025_ORULB_114739_43,EO/BPHM02/25-26,Construction of RCC drain with cover slab from Art of Living to Gulthu Pradhan house in W.No.5,1.0,2991042.0,LAXMIDHAR SAHOO,INR,0.0,1,2992359,Indrani Mohanta,07-Jul-2025 04:22 PM,Rejected-AOC,Cancelled due to non-avaibility of earmarked funds,19-May-2026 09:24 AM,Finance,ok,Nilakantha Kisan,25-Jul-2025 03:26 PM,finance_544248.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copies of online deposit receipt of EMD and cost of bid documents,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2991399,Jagu Sa,06-Jul-2025 05:18 PM,Rejected-AOC,Cancelled due to non-avaibility of earmarked funds,19-May-2026 09:24 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2991017,Jeetendra Kumar Jaiswal,05-Jul-2025 10:15 PM,Rejected-AOC,Cancelled due to non-avaibility of earmarked funds,19-May-2026 09:24 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2991421,J N R Dora,07-Jul-2025 01:22 AM,Rejected-AOC,Cancelled due to non-avaibility of earmarked funds,19-May-2026 09:24 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2990928,LAXMAN KUMAR SAHU,05-Jul-2025 08:27 PM,Rejected-AOC,Cancelled due to non-avaibility of earmarked funds,19-May-2026 09:24 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2991042,LAXMIDHAR SAHOO,06-Jul-2025 11:29 AM,Accepted-AOC,Cancelled due to non-avaibility of earmarked funds,19-May-2026 09:24 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2991647,NARENDRA KUMAR AGRAWAL,06-Jul-2025 09:24 PM,Rejected-AOC,Cancelled due to non-avaibility of earmarked funds,19-May-2026 09:24 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2991241,RANJIT KUMAR BISWAL,06-Jul-2025 01:14 PM,Rejected-AOC,Cancelled due to non-avaibility of earmarked funds,19-May-2026 09:24 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2992205,Satrughana Pande,07-Jul-2025 02:22 PM,Rejected-AOC,Cancelled due to non-avaibility of earmarked funds,19-May-2026 09:24 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2991550,SATYAJIT JENA,06-Jul-2025 07:52 PM,Rejected-AOC,Cancelled due to non-avaibility of earmarked funds,19-May-2026 09:24 AM,,,,,,,AOC
