S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,ICICI BANK,CE RW I||RWCIRCLE-BARIPADA||RW Division Rairangpur,RWDRRP-22/25-26,2026_CERWI_124797_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,"32,400",Yes,percentage,1.0%,Nil,Nil,Periodical maint of Bhaleidihi Joshipur Kudarsahi Rangamatia for the year 2025-26 SDBC,Periodical maint of Bhaleidihi Joshipur Kudarsahi Rangamatia for the year 2025-26 SDBC,Please refer Tender documents. ,NA ,"32,40,000",Civil Works - Roads,NA ,Tender,90.0,30.0,Rairangpur,757043.0,NA ,NA ,NA ,SERWD Rairangpur,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,PAN GSIIn Affidavit etc as per DTCN,19-Jan-2026 06:00 PM,28-Jan-2026 11:30 AM,19-Jan-2026 06:00 PM,27-Jan-2026 05:00 PM,19-Jan-2026 06:00 PM ,24-Jan-2026 05:00 PM ,19-Jan-2026 06:00 PM,27-Jan-2026 05:00 PM,SERWD Rairangpur,SERWD Rairangpur,AOC,CE RW I||RWCIRCLE-BARIPADA||RW Division Rairangpur,2026_CERWI_124797_4,RWDRRP-22/25-26,Periodical maint of Bhaleidihi Joshipur Kudarsahi Rangamatia for the year 2025-26 SDBC,Sanjeet Kumar Naik,Internal,,Sanjeet Kumar Naik,06-May-2026 08:57 AM,finsummary_576704.pdf (556.14 KB),Finance,open,Sanjeet Kumar Naik,06-May-2026 08:54 AM,finance_576704.pdf,BOQ Comparative Chart,1.0,3367427.0,RAMU MAJHI,INR,"2,753,732",06-May-2026,"INR 2,753,732",30.0,Sanjeet Kumar Naik,06-May-2026 08:59 AM,869.pdf (556.00 KB),1,3367182,HEMANTA KUMAR TUDU,27-Jan-2026 09:06 AM,Rejected-AOC,Accepted,06-May-2026 08:59 AM,Sanjeet Kumar Naik,Internal,,Sanjeet Kumar Naik,06-May-2026 08:56 AM,techsummary_576704.pdf (556.14 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of quantity,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3367427,RAMU MAJHI,27-Jan-2026 11:13 AM,Accepted-AOC,1st lowest,06-May-2026 08:59 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3368105,TULASHI RAJAK,27-Jan-2026 01:41 PM,Rejected-AOC,Accepted,06-May-2026 08:59 AM,,,,,,,AOC
