S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage
1.0,3465708.0,PIDIKA DAMANA,INR,"1,137,785",Finance,"Tender Bid No. 99/134 IFB DPC SS Kpt and ID 2026_OPEPA_127898_1 was opened by the comm. Vide Lt. 2130/CW/2026, 21/04/2026 for const. of 1 ACR at YELLENGAWALSA PS of BANDHUGAM Block. 2 bidders participated and were admitted for technical evaluation.",Karunakar Bhue,05-May-2026 02:46 PM,finance_587234.pdf,BOQ Comparative Chart,Karunakar Bhue,Internal,"Karunakar Bhue,DEO-cum-DPC,SS,Kpt, Chameli Majumdar,ADEO(Scheme),SS,Kpt, Kabiraj Behera,AEE,ITDA,Kpt, Abhishek Sadangi,AEE,Dasmantpur, Venkateswr Misra,STC,SS,Kpt, Md.A.R.Khan,FC,SS,Kpt",Mohammed Agbal Rakhif Khan,08-May-2026 11:53 AM,finsummary_587234.pdf (937.83 KB),OPEPA Bhubaneswar||Samagra Shiksha Koraput,2026_OPEPA_127898_1,IFB-DPC SS KPT ACR 99/134 OF 2024-25,CONSTRUCTION OF 1 NO ADDITIONAL CLASS ROOM BUILDING AT YELLENGAWALSA PS OF BANDHUGAM BLOCK,Karunakar Bhue,Internal,"Karunakar Bhue,DEO-cum-DPC,SS,Kpt, Chameli Majumdar,ADEO(Scheme),SS,Kpt, Kabiraj Behera,AEE,ITDA,Kpt, Abhishek Sadangi,AEE,Dasmantpur, Venkateswr Misra,STC,SS,Kpt, Md.A.R.Khan,FC,SS,Kpt",Venkateswar Mishra,07-May-2026 05:19 PM,techsummary_587234.pdf (999.35 KB),14-May-2026,"INR 1,137,785",120.0,Karunakar Bhue,15-May-2026 03:28 PM,AOC.pdf (4253.00 KB),"Tender Call Notice No. 99/134 IFB-DPC, SS, KPT, Tender 2026_OPEPA_127898_1 was opened by the comm. Vide Lt. 2130/CW/2026, 21/04/2026. PIDIKA DAMANA bidder is awarded the contract in W/O - 2577",1.0,3464508.0,LAXMAN PIDIKA,25-Apr-2026 07:06 PM,Rejected-AOC,Sri. LAXMAN PIDIKA is bided 10.1 Percentage Less than the Tender Value which comes to Rs. 1294770.98 found L-2.,15-May-2026 03:28 PM,AOC,"DISTRICT PROJECT COORDINATOR, SS, KORAPUT","DISTRICT PROJECT OFFICE, SAMAGRA SHIKSHA, SHIKSHASADAN, NEAR COLLECTORATE CAMPUS KORAPUT 764020",OPEPA Bhubaneswar||Samagra Shiksha Koraput,IFB-DPC SS KPT ACR 99/134 OF 2024-25,2026_OPEPA_127898_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,CONSTRUCTION OF 1 NO ADDITIONAL CLASS ROOM BUILDING AT YELLENGAWALSA PS OF BANDHUGAM BLOCK,CONSTRUCTION OF 1 NO ADDITIONAL CLASS ROOM BUILDING AT YELLENGAWALSA PS OF BANDHUGAM BLOCK,Please refer Tender documents. ,NA ,"14,40,235",Civil Works - Buildings,NA ,Tender,90.0,120.0,YELLENGAWALSA PS OF BANDHUGAM BLOCK,764027.0,NA ,NA ,NA ,"IN OFFICE CHAMBER OF DPC, SS, KORAPUT",No ,No,1.0,ICICI BANK,"6,000",Nil,Nil,No,"14,600",Yes,fixed,,Nil,Nil,09-Apr-2026 11:00 AM,28-Apr-2026 11:30 AM,09-Apr-2026 11:00 AM,27-Apr-2026 05:30 PM,NA ,NA ,09-Apr-2026 11:00 AM,27-Apr-2026 05:30 PM,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3465708.0,PIDIKA DAMANA,27-Apr-2026 03:14 PM,Accepted-AOC,Sri. PIDIKA DAMANA is bided 21 Percentage Less than the Tender Value which comes to Rs.1137785 found L-1 and the Comm. have decided to award the Tender to Sri. PIDIKA DAMANA.,15-May-2026 03:28 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,NIT,AOC
