Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Online proof copy of Tender Cost, Bid Security, GSTIN, PAN, RC and Affidavit",EIC-CIVIL||EIC-CIVIL,CE-BRIDGES-10/2025-26,2025_EICCL_122186_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Chief Engineer, Bridges, Odisha","Nirman Soudha, O/o EIC (Civil), Odisha, Bhubaneswar",1.0,ICICI BANK,01-Dec-2025 10:00 AM,23-Dec-2025 11:30 AM,01-Dec-2025 10:00 AM,22-Dec-2025 05:00 PM,01-Dec-2025 10:00 AM ,18-Dec-2025 05:00 PM ,01-Dec-2025 10:00 AM,22-Dec-2025 05:00 PM,21-Feb-2026 11:00 AM,Improvement such as widening and strengthening of road from Buguda - Polosara PWD road to Singhasini via Ch. Sasan upto Ganjam Border (R.D. Deptt.) Saila Dam road (ODR) from 0/000km to 10/000km in the District of Ganjam for the year 2025-26,Improvement such as widening and strengthening of road from Buguda - Polosara PWD road to Singhasini via Ch. Sasan upto Ganjam Border (R.D. Deptt.) Saila Dam road (ODR) from 0/000km to 10/000km in the District of Ganjam for the year 2025-26,Please refer Tender documents. ,NA ,"23,26,11,869",Civil Works - Roads,NA ,Tender,90.0,305.0,in the District of Ganjam,751001.0,NA ,NA ,NA ,"Nirman Soudha, O/o EIC (Civil), Odisha, Bhubaneswa",No ,No,"10,000",0.0,Nil,Nil,No,"23,26,200",Yes,fixed,,Nil,Nil,AOC,26-May-2026,"INR 197,743,350",305.0,Jyoti Prakash Sahoo,26-May-2026 09:07 PM,AOC_BUGUDA.pdf (435.00 KB),"Agreement No.05 P1 of 2026-27 of S.E., Bhanjanagar R and B Division, Bhanjanagar",1,3317817,ARSS Infrastructure Projects Limited,22-Dec-2025 04:01 PM,Rejected-Finance,1st lowest bidder,26-May-2026 09:03 PM,"Er. Satyabrata Behera, EIC (Civil-cum-Roads), Odisha",Internal,"Er. A. Tripathy, CE, Bridges, Odisha, Er. R.R Sahoo, ACE, Bridges, Mrs. Poonam Singh, FA",Arabinda Tripathy,17-Feb-2026 07:55 PM,21-Feb-2026 11:00 AM,techsummary_567909.pdf (9419.75 KB),Finance,All are quoted 14.99 percent less,Jyoti Prakash Sahoo,21-Feb-2026 11:15 AM,,BOQ Comparative Chart,Technical,Six bidders participated in this tender,Jyoti Prakash Sahoo,23-Dec-2025 12:34 PM,,EIC-CIVIL||EIC-CIVIL,2025_EICCL_122186_3,CE-BRIDGES-10/2025-26,Improvement such as widening and strengthening of road from Buguda - Polosara PWD road to Singhasini via Ch. Sasan upto Ganjam Border (R.D. Deptt.) Saila Dam road (ODR) from 0/000km to 10/000km in the District of Ganjam for the year 2025-26,"The Commissioner-cum-Secretary to Government, WD",Internal,"The CE, BRIDGES, Odisha, FA-cum-Special Secretary to Government, WD",Jyoti Prakash Sahoo,26-May-2026 09:03 PM,finsummary_567909.pdf (300.72 KB),1.0,3320749.0,M/S SARATHI INFRASTRACTURE AND DEVELOPERS,INR,"197,743,350",AOC
,,.pdf,Machineries and work experience,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,3322508,B Manoj Kumar Rao,22-Dec-2025 03:06 PM,Rejected-Finance,1st lowest bidder,26-May-2026 09:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Other related documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3302589,M/s Bajarangi Construction,16-Dec-2025 12:56 PM,Rejected-Finance,1st lowest bidder,26-May-2026 09:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,Bill of quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3320749,M/S SARATHI INFRASTRACTURE AND DEVELOPERS,21-Dec-2025 05:54 PM,Accepted-AOC,1st lowest bidder,26-May-2026 09:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,3319452,NANDA INFRA CONSTRUCTION PRIVATE LIMITED,22-Dec-2025 01:17 PM,Rejected-Finance,1st lowest bidder,26-May-2026 09:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,3321024,Pruthwiraj Patra,21-Dec-2025 08:06 PM,Rejected-Finance,1st lowest bidder,26-May-2026 09:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
